title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Lupin III: Kutabare! Nostradamus,Lupin III: Farewell to Nostradamus,https://myanimelist.net/anime/1419/Lupin_III__Kutabare_Nostradamus,7.33,"After a diamond heist in Brazil, Lupin hides the gem in a doll and boards a plane headed out of the country. While on board, the doll is stolen by a little girl named Julia, whose nanny is none other than Fujiko Mine. Before Lupin can get the doll back, the plane is hijacked and the girl is kidnapped. The kidnappers are after the same thing that Fujiko is after - a book of Nostradamus prophecies hidden in Julia's father's tower. Lupin and the gang join forces to save the girl, get the diamond back, and discover the secrets surrounding the strange book. 

(Source: ANN)",1,"Apr 22, 1995",,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast', 'Seinen']"
Lupin III: Walther P38,Lupin III: Island of Assassins,https://myanimelist.net/anime/1439/Lupin_III__Walther_P38,7.33,"Zenigata arrives at the birthday party of an important politician to investigate a fake Lupin calling card. Lupin shows up as well. Suddenly, masked assassins break in and begin to shoot everything that moves. Zenigata goes after Lupin amidst all the gunfire and corners him in the courtyard of the house. Suddenly, a hand holding a Walther P-38 pops out of a window and shoots Zenigata in the chest. Lupin recognizes the Walther as his own and decides to investigate. The assassins that attacked the party are from a hidden island called the Island of Assassins. The island is kept secret by the help of top government officials from around the world who use the assassins on the island for their own personal gains. There are lots of hidden secrets on the island, however, and Lupin, Goemon, Jigen, and Fujiko find themselves involved in a plot that tears the residents of the island in half. The movie also delves into Lupin's past in his pre-Jigen days. 

(Source: ANN)",1,"Aug 1, 1997",,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast', 'Seinen']"
Mahou no Angel Sweet Mint,,https://myanimelist.net/anime/2040/Mahou_no_Angel_Sweet_Mint,7.33,"Mint is a girl who happens to be the princess of the world of dreams and magic. The natural environment of her world is a reflection of the dreams of the people on Earth. It is now in danger as people lose faith in their dreams and let darkness enter their hearts. The environment of Mint's world is starting to wither and die.

On her 12th birthday, after a gala celebration with her father the King and her mother, she agrees to go to the world of humans to try to preserve people's hopes and dreams, and to prove that she has the qualities necessary to be a wise ruler. Her father arranges for her to stay with his sister, Mint's aunt Herb, who runs a gift shop on Earth called ""Happiness Shop"". 

(Source: AniDB)",47,"May 2, 1990 to Mar 27, 1991",Spring 1990,"['Fantasy', 'Mahou Shoujo']"
Mazinkaiser,,https://myanimelist.net/anime/1064/Mazinkaiser,7.34,"Dr. Hell and his Mechanical Beasts are back, and they're more dangerous than ever before. Kouji Kabuto and Tetsuya Tsurugi fight a fierce battle against these hellish machines, which are under the command of Baron Ashura. Unfortunately, they are defeated, with Kouji's Mazinger Z being captured and Tetsuya's Great Mazinger seriously damaged by the enemy.

The devious Dr. Hell quickly converts the captured robot into Ashura Mazinger and uses it to attack the Photo Power Lab. At the same time, Kouji is missing in action, which leaves Testuya to defend the lab in the damaged Great Mazinger. But the forces of Dr. Hell are too strong, even for a brave pilot such as Tetsuya, and all seems to be lost.

The battle seems to be drawing to a close, until an overpowering blast fired by an unknown robot destroys the entire Mechanical Beast army. Could this mysterious robot be the legendary Mazinkaiser, and who is piloting it?",7,"Sep 25, 2001 to Sep 20, 2002",,"['Adventure', 'Comedy', 'Sci-Fi', 'Mecha', 'Shounen']"
Minami-ke Okawari,,https://myanimelist.net/anime/3225/Minami-ke_Okawari,7.33,"The second season of Minami-Ke. It picks up where the first season left off, and just like the first season, it's about the daily lives of the three Minami sisters, Haruka, Kana and Chiaki, and their school friends.",13,"Jan 7, 2008 to Mar 31, 2008",Winter 2008,"['Comedy', 'Slice of Life', 'CGDCT', 'School', 'Seinen']"
Nanbaka,,https://myanimelist.net/anime/30016/Nanbaka,7.33,"Nanba is the world's most formidable prison, built to incarcerate criminals who are too slippery to stay in ordinary confinement. The four inmates who occupy Cell 13 are particularly cunning on that behalf, having escaped every other prison with a perfect success rate. There is Juugo, a specialist in locks who has spent the majority of his life in prison; Uno, a gambler with great intuition; Nico, an otaku whose body reacts strangely to drugs; and Rock, a bruiser with a love for food. The daily shenanigans of the four prisoners always cause trouble for the building supervisor, Hajime Sugoroku, who desperately tries to prevent them from breaking out of Nanba.

Nanbaka follows the comedic, sparkle-filled exploits of these prisoners and their guards. From three square meals a day to sports festivals, prison life in Nanba isn't actually that bad—and it is the closest these four have to a home.

[Written by MAL Rewrite]",13,"Oct 5, 2016 to Dec 28, 2016",Fall 2016,"['Action', 'Comedy', 'Drama']"
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Naruto Shippuden the Movie 3: The Will of Fire,https://myanimelist.net/anime/6325/Naruto__Shippuuden_Movie_3_-_Hi_no_Ishi_wo_Tsugu_Mono,7.33,"After being sent to investigate the alarming disappearance of four bloodline limit-wielding ninjas from different countries, Kakashi Hatake, Naruto Uzumaki, Sakura Haruno, and Sai successfully discover their whereabouts and inform the Hokage. Unexpectedly, Tsunade's further arrangements fall apart when Hiruko—the mastermind behind the incident and also a former Konohagakure ninja obsessed with power—appears to announce that he has absorbed the missing ninjas' unique abilities. On the verge of becoming invincible, he seeks one more bloodline limit before starting an all-out war to take over the world.

As Konohagakure's past connections with Hiruko raise suspicions among the nations about its involvement in the affair, Tsunade receives an ultimatum to solve the crisis. Left with no other choice, she decides to follow Kakashi's lead after he presents a daring yet salutary scheme—a proposal that could send him to certain death. However, Naruto opposes such a plan! Despite the Hokage's decision, he is determined to save his teacher's life, even if it means fighting friend and foe alike.

[Written by MAL Rewrite]",1,"Aug 1, 2009",,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
One Piece: Romance Dawn Story,,https://myanimelist.net/anime/5252/One_Piece__Romance_Dawn_Story,7.33,"The Straw Hat Pirates, searching for the great passage ""Grand Line"", are in trouble when their food runs out! Luffy, searching for food on his own, finds a ship belonging to the pirate, Gally, and takes it over!! He lands at a nearby town...

Luffy was attacked by a young girl, Silk, who mistook him for a member of the other pirate gang. As the two eat a meal, they tell their stories. Meanwhile, Gally and his band are burning with anger at Luffy, demanding payment from the town's defenseless citizens...!!

(Source: Jumpland)",1,"Nov 24, 2008",,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,OreImo Specials,https://myanimelist.net/anime/10020/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai_Specials,7.33,"The true end arc of Ore no Imouto. These four episodes branch out after the 11th episode of the main TV series and present an alternative version to the end of the TV series. These episodes contrast with the good end arc of the TV series, which was an original ending written for the anime, and instead closely follows the original story from the light novels.",4,"Feb 22, 2011 to May 31, 2011",,"['Comedy', 'Romance', 'Otaku Culture']"
Owaranai Seraph: Nagoya-hen,Seraph of the Endless: Battle in Nagoya,https://myanimelist.net/anime/31918/Owaranai_Seraph__Nagoya-hen,7.33,Specials included in the Blu-ray and DVD releases.,4,"Dec 25, 2015 to Mar 30, 2016",,"['Comedy', 'Fantasy', 'Parody', 'Shounen']"
Poputepipikku TV Special,,https://myanimelist.net/anime/37596/Poputepipikku_TV_Special,7.33,"Episode 13 and 14 of Poputepipikku. The special has four versions shown on four different broadcasters: Tokyo MX (Blue Dragon ver.), Nico Nico Douga (Vermilion Bird ver.), Abema TV Anilive (White Tiger ver.) and Abema TV Pop Team Epic Channel (Black Tortoise ver.). Each version has a unique combination of seiyuus.

(Source: AniDB)",2,"Apr 1, 2019",,"['Avant Garde', 'Comedy', 'Parody']"
Rozen Maiden (2013),Rozen Maiden: Zurückspulen,https://myanimelist.net/anime/18041/Rozen_Maiden_2013,7.33,"During the events of the original Rozen Maiden, after circling ""yes"" on a paper and agreeing to wind an unknown  ""something,"" a traumatized Jun Sakurada fights alongside the lifelike dolls known as the Rozen Maidens. But what would have happened if Jun had circled ""no""?

Jun, having gotten over his school trauma from his younger days, spends his time attending college and working in a bookstore. However, he does not feel as though he belongs anywhere. One day, he finds a book containing instructions on how to make a Rozen Maiden. Mysteriously, when he arrives home that night, the second volume in the book series has been delivered to his house, along with some pieces of a doll. But as suddenly as they started arriving, the books stop coming, and Jun gets a notice that says that the books have ceased being published. With an incomplete doll in hand, and a message from his other self in another world, this Jun also finds his way into the world of the Rozen Maidens.

[Written by MAL Rewrite]",13,"Jul 5, 2013 to Sep 27, 2013",Summer 2013,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Seinen']"
Sakasama no Patema: Beginning of the Day,Patema Inverted: Beginning of the Day,https://myanimelist.net/anime/13429/Sakasama_no_Patema__Beginning_of_the_Day,7.33,"Despite leading a peaceful life as the princess of a subterraneous colony, teenage Patema longs to escape her cramped industrial confines and experience someplace different. While satiating her curiosity by exploring a region known as the ""danger zone,"" she is startled by a cloaked figure and falls into the darkness of an abyss.

Awakening with the sky below her feet and the ground hanging above, Patema finds herself clinging to a fence at the mercy of a seemingly reversed gravity. Although a nearby student named Age is able to rescue her, they are left wondering which of the two is actually upside down.

[Written by MAL Rewrite]",4,"Feb 26, 2012 to Aug 25, 2012",,['Sci-Fi']
Sengoku Basara,Sengoku Basara: Samurai Kings,https://myanimelist.net/anime/5355/Sengoku_Basara,7.33,"In the Sengoku period, the struggle for power and unification has brought endless bloodshed to the unstable Japan. Out of all the warring generals, Nobunaga Oda—the ""Demon King of Owari""—has established himself as the strongest ruler. Friend or foe, he is determined to crush anyone who stands in his way of creating a tyrannical central government. 

The only two who dare rebel against Oda are the ""One-eyed Dragon of Oshu"" Masamune Date, and the distinguished but hot-blooded warrior of the Takeda clan, Yukimura Sanada. Though they share the goal of preventing Oda from unifying the domains, Masamune and Yukimura cannot see eye-to-eye. Equally skilled in combat, mutual admiration for one another causes these two feuding warriors to forge a fierce rivalry, thwarting any attempts to form a united front against the Demon King of Owari. 

With Oda's forces closing in on their respective territories, Masamune and Yukimura reluctantly learn to put aside their differences and fight together against the threatening usurpator.

[Written by MAL Rewrite]",12,"Apr 2, 2009 to Jun 18, 2009",Spring 2009,"['Action', 'Fantasy', 'Historical', 'Martial Arts', 'Samurai', 'Super Power']"
Shippuu! Iron Leaguer,,https://myanimelist.net/anime/2758/Shippuu_Iron_Leaguer,7.33,"The Iron League: a place where teams of robots, under individual ""owners"", play various sports and duke it out in tournaments. Mach Windy is a member of Dark Prince, a team that doesn't play fair and fights dirty to win. Unsatisfied with the actions of his teammates, he defects against the will of Dark Prince's nefarious owner and joins Silver Prince: the weakest team in the league. Alongside faithful companions such as Magnum Ace and Bull Armor, Mach Windy and Silver Prince will battle against Dark Prince in games of soccer and baseball, and aim for the top!

(Source: Animeplanet)",52,"Apr 6, 1993 to Mar 29, 1994",Spring 1993,"['Sci-Fi', 'Sports', 'Mecha', 'Team Sports']"
Shokugeki no Souma OVA,Food Wars! OVA,https://myanimelist.net/anime/31327/Shokugeki_no_Souma_OVA,7.33,"Takumi no Shitamachi Kassen
Following the end of the exhausting training camp, brothers Takumi and Isami Aldini spend their holiday sightseeing Tokyo Tower and its surroundings. While learning about the local culture and tasting various dishes, the two encounter Megumi Tadokoro, Ryouko Sakaki, and Yuuki Yoshino, who all happened to be touring the area as well. The group decides to have lunch together at a traditional Japanese restaurant—where an unexpected food duel is set to take place.

Natsuyasumi no Erina
Tootsuki students are hard at work experimenting with dishes for the Autumn Elections during the summer break; but for Erina Nakiri, her preparations for the event are already complete. Just as she dwells on what to do with her free time, she receives an invitation to the public pool from her cousin Alice. Despite her initial hesitation, Erina takes the opportunity to broaden her horizons and explore what this seemingly ordinary summer activity has to offer. Meanwhile, the members of the Polar Star Dormitory kick off a small party at a nearby lake to cool off and enjoy themselves before the Autumn Elections.

[Written by MAL Rewrite]",2,"May 2, 2016 to Jul 4, 2016",,"['Gourmet', 'Ecchi', 'School', 'Shounen']"
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,The Swiss Family Robinson: Flone of the Mysterious Island,https://myanimelist.net/anime/2544/Kazoku_Robinson_Hyouryuuki__Fushigi_na_Shima_no_Flone,7.32,"10-year-old Flone is a very active, tomboyish sort of a girl. One day, her father receives a letter from his English friend who is now in Australia. In the letter, the friend asks her father to come down to Australia because of a serious shortage of doctors. The family decides to leave their old house in Bern. Now their drifting voyage has begun! 

Flone's fantastic adventures will teach children about the importance of family and the joys of living amidst nature's beauty.",50,"Jan 4, 1981 to Dec 27, 1981",Winter 1981,"['Adventure', 'Drama', 'Slice of Life', 'Historical']"
Kinnikuman,,https://myanimelist.net/anime/3272/Kinnikuman,7.32,Kinnikuman is a superhero... a bad one. The one day a person named Meat tells Kinnikuman that he is the prince of an alien planet. Kinnikuman must save the day numerous times fighting evil chiyojins and competing in tournaments to prove himself to his family and to gain respect and money.,137,"Apr 3, 1983 to Oct 1, 1986",Spring 1983,"['Comedy', 'Sports', 'Combat Sports', 'Shounen']"
Little Busters! Sekai no Saitou wa Ore ga Mamoru!,Little Busters!: I Will Protect the World of Saitou!,https://myanimelist.net/anime/17643/Little_Busters_Sekai_no_Saitou_wa_Ore_ga_Mamoru,7.32,"A special unaired episode of Little Busters! sent to those who bought all 9 BD/DVD volumes of the anime. This episode includes the story about ""Mask the Saitou.""",1,"Nov 15, 2013",,"['Comedy', 'Supernatural', 'School']"
Love Live! μ's Final Love Live! Opening Animation,,https://myanimelist.net/anime/33106/Love_Live_μs_Final_Love_Live_Opening_Animation,7.32,"An anime special shown prior to the μ's Final Love Live Live concert that took place in the Tokyo Dome on March 31st and April 1st 2016. In the episode, the members of μ's visit the school's new baby alpaca, and muse about their current selves.",1,"Mar 31, 2016",,"['Idols (Female)', 'Music']"
Lupin III: Part 6 - Jidai,Lupin the Third Part 6: The Times,https://myanimelist.net/anime/50094/Lupin_III__Part_6_-_Jidai,7.32,Episode 0 of Lupin III: Part 6 series.,1,"Oct 10, 2021",,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast', 'Seinen']"
Madang-eul Naon Amtalg,Daisy: A Hen into the Wild,https://myanimelist.net/anime/12917/Madang-eul_Naon_Amtalg,7.32,A Korean animation about a hen named Leafie who lives and works on an egg farm who dreams of freedom outside her cage. One day she fakes her own death to escape the farm.,1,"Jul 28, 2011",,"['Adventure', 'Drama', 'Fantasy', 'Anthropomorphic', 'Kids']"
Mardock Scramble: The Second Combustion,,https://myanimelist.net/anime/10624/Mardock_Scramble__The_Second_Combustion,7.32,"Rune Balot is weeping and trying to save both herself and a severely injured Oeufcoque from Shell's assassin Boiled. Luckily for her, Doctor Easter finally shows up in the Humpty Dumpty – a special militarized vehicle made for protecting those in Welfare cases if their lives are threatened. From there they go to Paradise, where the Scramble 09 technology (and Boiled's rebirth) was developed. All of the secrets of the past of Mardock City (and possibly its future) are revealed in this riveting second part of the Mardock Scramble series, upping the stakes and making Balot choose between justice for herself or peace within Paradise instead.

(Source: the witch of theatregoing)",1,"Sep 3, 2011",,"['Action', 'Sci-Fi', 'Psychological']"
Megami no Café Terrace,The Café Terrace and Its Goddesses,https://myanimelist.net/anime/52973/Megami_no_Café_Terrace,7.32,"After his grandmother Sachiko passes away, Hayato Kasukabe returns from Tokyo and inherits her cafe—Familia Café Terrace. He aims to demolish the cafe and convert it into a parking lot, only to discover that his grandmother had taken in five girls prior to her death.

The girls—Ouka Makuzawa, Akane Hououji, Riho Tsukishima, Shiragiku Ono, and Ami Tsuruga—evidently shared a deep bond with Sachiko, and they naturally refuse to give up the place they call home. They convince Hayato to change his mind, albeit reluctantly. Through this encounter, Hayato eventually remembers his past with his grandmother as well as his love for the cafe.

Now resolved to carry on his grandmother's legacy, Hayato enlists the girls to act as the ""goddesses"" that will ensure the preservation of this precious abode.

[Written by MAL Rewrite]",12,"Apr 8, 2023 to Jun 24, 2023",Spring 2023,"['Comedy', 'Romance', 'Ecchi', 'Adult Cast', 'Harem', 'Shounen']"
Meitantei Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,https://myanimelist.net/anime/10531/Meitantei_Conan_Magic_File_5__Niigata_-_Tokyo_Omiyage_Capriccio,7.32,Another Detective Conan Magic File.,1,"Apr 16, 2011",,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']"
Meitantei Conan OVA 02: 16-nin no Yougisha,Detective Conan OVA 02: 16 Suspects,https://myanimelist.net/anime/2512/Meitantei_Conan_OVA_02__16-nin_no_Yougisha,7.32,"Conan Edogawa and the rest of the gang are invited to Inspector Ninzaburou Shiratori's villa for a small gathering. The party's highlight is Shiratori's prized wine collection—including his most expensive vintage—and a bottle from it will be served for the evening. However, just as this wine is to be brought out, Shiratori finds the bottle smashed on the floor—and the culprit can only be among the 16 people present in the gathering.

[Written by MAL Rewrite]",1,"Jan 16, 2002",,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']"
Meng Qi Shi Shen: Zaijie Liangyuan,Cinderella Chef: Adorable Food Goddess,https://myanimelist.net/anime/49847/Meng_Qi_Shi_Shen__Zaijie_Liangyuan,7.31,"Ye Jiayao is a modern-day celebrity chef who loves traditional Chinese recipes and often experiments with them. However, when a food experiment goes wrong, she travels back in time to the ancient times, where she becomes the daughter of a magistrate with the name Ye Jin Xuan. When she wakes up she is suddenly kidnapped to Hei Fang Camp where she meets the leader of the bandits, Xia Chun Yu, the young master of the Jing An Marquis manor, who is actually an undercover agent for the king. He had infiltrated the Black Wind Fortress bandits to investigate a plot to overthrow the king. The two then get engaged in a fake marriage. Ye Jia Yao starts to win over hearts, including Xia Chun Yu's, with her superb cooking skills and modern street smarts.

(Source: Wikipedia)",12,"Oct 9, 2021 to Dec 18, 2021",,"['Adventure', 'Comedy', 'Drama', 'Gourmet', 'Romance', 'Historical', 'Time Travel']"
Nekojiru-sou,Cat Soup,https://myanimelist.net/anime/601/Nekojiru-sou,7.32,"The main character, a cat named Nyatto, embarks upon a journey to save his sister's soul, which was ripped in two when Nyatto tried to save her from Death. She trails after him, brain-dead. They encounter many brilliant, mind-bending situations, beginning with a disturbing magic show.

(Source: ANN)",1,"Feb 21, 2001",,"['Avant Garde', 'Award Winning', 'Comedy', 'Anthropomorphic', 'Psychological']"
Nihon Animator Mihonichi,Japan Anima(tor)'s Exhibition,https://myanimelist.net/anime/28149/Nihon_Animator_Mihonichi,7.32,"Nihon Animator Mihonichi is a collaborative series of standalone anime shorts with the support of various directors and studios. Aiming to expose new animators to a worldwide audience, these small works offer a glimpse into the future of the industry, featuring rising talents, cutting-edge techniques, and experimental aesthetic designs.

[Written by MAL Rewrite]",35,"Nov 7, 2014 to Oct 9, 2015",,"['Action', 'Avant Garde', 'Fantasy', 'Sci-Fi', 'Supernatural', 'Ecchi', 'Mecha', 'Military', 'Music', 'School', 'Space']"
Papa no Iukoto wo Kikinasai! OVA,,https://myanimelist.net/anime/17875/Papa_no_Iukoto_wo_Kikinasai_OVA,7.33,Limited edition episodes included with pre-orders for the 13th and 18th light novel volumes.,2,"Jun 25, 2013 to Mar 25, 2015",,"['Comedy', 'Romance']"
Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,Pokémon: Lucario and the Mystery of Mew,https://myanimelist.net/anime/1526/Pokemon_Movie_08__Mew_to_Hadou_no_Yuusha_Lucario,7.32,"A long time ago, the people of Camaron Palace found themselves on the brink of destruction. Fortunately, they escaped it when Sir Aaron, the True Guardian of Aura, saved them. He sacrificed himself to stop a war between kingdoms. From that day on, a tournament is held every year to commemorate his noble deed.

Satoshi, a budding Pokémon trainer from Kanto, manages to win the latest tournament and is allowed to wield a staff said to have belonged to Sir Aaron himself. Lucario, the Aura Pokémon—who is also the servant of the True Guardian—emerges from the staff. However, remembering his last memory of his master abandoning him, Lucario runs away in confusion. 

Meanwhile, Pikachu, Satoshi's companion, is abruptly taken by a Pokémon named Mew to the legendary Tree of Beginning. Only Lucario knows the way there, but he is unwilling to trust humans after his master's betrayal. Even so, to save his partner, Satoshi and his companions must acquire all the help they need and travel to the Tree of Beginning, unfolding hidden truths from centuries ago.

[Written by MAL Rewrite]",1,"Jul 16, 2005",,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Kids']"
Saki Achiga-hen: Episode of Side-A,Saki Episode of Side A,https://myanimelist.net/anime/10884/Saki_Achiga-hen__Episode_of_Side-A,7.32,"The Achiga Girls' Academy in Nara once defeated regional mahjong powerhouse Bansei High School. It advanced into the national team semifinals but lost to the eventual champion, and the mahjong club was later disbanded.

Six years later, elementary school student Shizuno Takakamo befriends transfer student Nodoka Haramura. The two eventually enter Achiga Girls', but Nodoka transfers out of the school in the second year.

When Shizuno sees Nodoka on television the following year as the national middle school individual mahjong champion, she decides to revive Achiga's mahjong club.",12,"Apr 9, 2012 to Jul 2, 2012",Spring 2012,"['Slice of Life', 'School', 'Strategy Game']"
Sewayaki Kitsune no Senko-san,The Helpful Fox Senko-san,https://myanimelist.net/anime/38759/Sewayaki_Kitsune_no_Senko-san,7.32,"Like many hardworking members of the workforce, Kuroto Nakano is perpetually stressed out by his job. Still, since he lives alone, he must carry on to sustain himself. Little do humans like Kuroto know, this stress takes the form of darkness residing within a person's body and will bring one's life to ruin. 

Fox deities can see this darkness and have the duty to save people before it is too late. To help rid Kuroto of his stress,  Senko-san, an eight hundred-year-old foxgirl, volunteers to take care of him, and will do everything she can to ease the tension in his weary soul.

[Written by MAL Rewrite]",12,"Apr 10, 2019 to Jun 26, 2019",Spring 2019,"['Slice of Life', 'Supernatural', 'Iyashikei']"
Shigofumi: Sore kara,Shigofumi: Letters from the Departed Special,https://myanimelist.net/anime/4715/Shigofumi__Sore_kara,7.32,The 13th episode of Shigofumi.,1,"Sep 26, 2008",,"['Drama', 'Fantasy', 'Suspense', 'Psychological']"
