title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Yuru Camp△ Movie,Laid-Back Camp: The Movie,https://myanimelist.net/anime/38475/Yuru_Camp△_Movie,8.44,"As time marches forward, Rin Shima, Nadeshiko Kagamihara, and their friends have grown into full-fledged adults. Now with careers and responsibilities, they can no longer freely spend their days camping and adventuring. However, Chiaki Oogaki, who currently works for the Yamanashi Tourism Organization, reunites the group as she comes up with an exciting proposal—to build a campground together to revitalize an abandoned patch of land from their homeplace, the Yamanashi Prefecture.

Motivated by this ambitious project, the girls combine their efforts to create an environment where future generations can enjoy unique moments as they once did, all while reminiscing the charms of camping from their high school days.

[Written by MAL Rewrite]",1,"Jul 1, 2022",,"['Slice of Life', 'Adult Cast', 'CGDCT', 'Iyashikei']"
Zoku Owarimonogatari,,https://myanimelist.net/anime/36999/Zoku_Owarimonogatari,8.44,"Graduation day is finally here, marking the end of Koyomi Araragi's eccentric high school life full of peculiar relationships with otherworldly beings.

However, Araragi is unexpectedly absorbed into his own bathroom mirror and trapped inside a bizarre world where everything he knows is completely reversed—the haughty Karen Araragi is shorter than usual, poker-faced Yotsugi Ononoki is brimming with emotion, and cute ghost girl Mayoi Hachikuji is a grown woman! But not everything is as it seems.

Zoku Owarimonogatari details the story of Araragi's endeavors in this new world as he struggles to return to his home and understand the nature of this bizarre dimension.

[Written by MAL Rewrite]",6,"May 19, 2019 to Jun 23, 2019",Spring 2019,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']"
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re:ZERO -Starting Life in Another World- Season 2 Part 2,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,8.44,"After a stern yet compelling speech by Otto Suwen, Subaru Natsuki solemnly swears that he will successfully make it through this timeline and save everyone he can along the way. The first step toward achieving this goal is to help Emilia work through her past; however, that is easier said than done. Feeling as if she has been lied to by everyone around her, it will be difficult for Emilia to trust anyone, even Subaru, her self-proclaimed knight.

Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2 presents the culmination of Subaru's experiences with the Sanctuary and its people, along with his unwillingness to give up hope on saving them.

[Written by MAL Rewrite]",12,"Jan 6, 2021 to Mar 24, 2021",Winter 2021,"['Drama', 'Fantasy', 'Suspense', 'Isekai', 'Psychological', 'Time Travel']"
Haikyuu!!,Haikyu!!,https://myanimelist.net/anime/20583/Haikyuu,8.44,"Ever since having witnessed the ""Little Giant"" and his astonishing skills on the volleyball court, Shouyou Hinata has been bewitched by the dynamic nature of the sport. Even though his attempt to make his debut as a volleyball regular during a middle school tournament went up in flames, he longs to prove that his less-than-impressive height ceases to be a hindrance in the face of his sheer will and perseverance.

When Hinata enrolls in Karasuno High School, the Little Giant's alma mater, he believes that he is one step closer to his goal of becoming a professional volleyball player. Although the school only retains a shadow of its former glory, Hinata's conviction isn't shaken until he learns that Tobio Kageyama—the prodigy who humiliated Hinata's middle school volleyball team in a crushing defeat—is now his teammate.

To fulfill his desire of leaving a mark on the realm of volleyball—so often regarded as the domain of the tall and the strong—Hinata must smooth out his differences with Kageyama. Only when Hinata learns what it takes to be a part of a team will he be able to join the race to the top in earnest.

[Written by MAL Rewrite]",25,"Apr 6, 2014 to Sep 21, 2014",Spring 2014,"['Sports', 'School', 'Team Sports', 'Shounen']"
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,https://myanimelist.net/anime/26055/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_2nd_Season,8.44,"Joutarou Kuujou and his allies have finally made it to Egypt, where the immortal Dio awaits. Upon their arrival, the group gains a new comrade: Iggy, a mutt who wields the Stand ""The Fool."" It's not all good news however, as standing in their path is a new group of Stand users who serve Dio, each with a Stand representative of an ancient Egyptian god. As their final battle approaches, it is a race against time to break Joutarou's mother free from her curse and end Dio's reign of terror over the Joestar family once and for all.

[Written by MAL Rewrite]",24,"Jan 10, 2015 to Jun 20, 2015",Winter 2015,"['Action', 'Adventure', 'Supernatural', 'Shounen']"
Kono Oto Tomare! Part 2,Kono Oto Tomare!: Sounds of Life Season 2,https://myanimelist.net/anime/38889/Kono_Oto_Tomare_Part_2,8.42,"The Tokise High School Koto Club has courageously pushed through their fractured and unsynchronized performance at the Kanto Region Traditional Japanese Music Festival. Club members Chika Kudou, Satowa Houzuki, Takezou Kurata, Hiro Kurusu, Kouta Mizuhara, Saneyasu Adachi, and Michitaka Sakai are devastated to learn the negative results of their performance, leaving them crushed. Nonetheless, the group recognizes their potential and enthusiastically agree to collectively sharpen their skills, improve their flaws, and develop higher caliber playing to succeed in the upcoming national qualifiers in winter.

With the help of their now willing club advisor Suzuka Takinami, the group's goal gradually becomes achievable as they begin to grasp the foundations of good music and refine their koto-playing abilities, with the suggestion of performing more often to gain what they lack most—experience.

However, as their journey to nationals is underway, the koto club members face challenges that obstruct their focus and progress. Not only does the threat of other powerhouse schools and musicians remain, but the high school issues of budding romance and soon-to-be-graduating seniors also begin to push the limits of the determined group of teenagers and the future of the koto club.

[Written by MAL Rewrite]",13,"Oct 6, 2019 to Dec 29, 2019",Fall 2019,"['Drama', 'Romance', 'Music', 'Performing Arts', 'School', 'Shounen']"
Koukaku Kidoutai: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex,8.42,"In the not so distant future, mankind has advanced to a state where complete body transplants from flesh to machine is possible. This allows for great increases in both physical and cybernetic prowess and blurring the lines between the two worlds. However, criminals can also make full use of such technology, leading to new and sometimes, very dangerous crimes. In response to such innovative new methods, the Japanese Government has established Section 9, an independently operating police unit which deals with such highly sensitive crimes.

Led by Daisuke Aramaki and Motoko Kusanagi, Section 9 deals with such crimes over the entire social spectrum, usually with success. However, when faced with a new A level hacker nicknamed ""The Laughing Man,"" the team is thrown into a dangerous cat and mouse game, following the hacker's trail as it leaves its mark on Japan.

[Written by MAL Rewrite]",26,"Oct 1, 2002 to Oct 1, 2003",Fall 2002,"['Action', 'Award Winning', 'Mystery', 'Sci-Fi', 'Adult Cast', 'Detective', 'Mecha', 'Military', 'Seinen']"
Mononoke,,https://myanimelist.net/anime/2246/Mononoke,8.42,"The ""Medicine Seller"" is a deadly and mysterious master of the occult who travels across feudal Japan in search of malevolent spirits called ""mononoke"" to slay. When he locates one of these spirits, he cannot simply kill it; he must first learn its Form, its Truth, and its Reason in order to wield the mighty Exorcism Sword and fight against it. He must begin  his strange exorcisms with intense psychological analysis and careful investigative work—an extremely dangerous step, as he must first confront and learn about the mononoke before he even has the means to defeat it.

The Medicine Seller's journey leads him to an old-fashioned inn where Shino, a pregnant woman, has finally found a place to rest. The owner has reluctantly placed her in the last vacant room; however, as she settles in, it quickly becomes clear that the room is infested by a lethal band of mononoke, the Zashiki Warashi. With his hunter's intuition, the Medicine Seller begins his investigation to discover the Form, the Truth, and the Reason before the Zashiki Warashi can kill again.

[Written by MAL Rewrite]",12,"Jul 13, 2007 to Sep 28, 2007",Summer 2007,"['Horror', 'Mystery', 'Supernatural', 'Adult Cast', 'Historical', 'Mythology', 'Psychological']"
Natsume Yuujinchou Movie: Utsusemi ni Musubu,Natsume's Book of Friends Movie: Ephemeral Bond,https://myanimelist.net/anime/36538/Natsume_Yuujinchou_Movie__Utsusemi_ni_Musubu,8.42,"Takashi Natsume and his spirit companion Madara, nicknamed ""Nyanko,"" continue returning the names of spirits from the Book of Friends given by his late grandmother Reiko Natsume.

On his way back from school one day, Takashi encounters a lurking spirit named Monmonbou, who recalls memories of Takashi's grandmother after hearing his name. Takashi's natural curiosity leads him to explore a mysterious town where his grandmother used to live. Befriending her old acquaintance Yorie Tsumura and Yorie's son Mukuo, Takashi unveils more of his grandmother's past.

In the meantime, Nyanko detours for food and stumbles upon a suspicious ""Spirit Seed,"" which miraculously sprouts into a fruit tree overnight. Giving in to temptation, Nyanko consumes the fruit, splitting him into three. Seeking a solution to Nyanko's predicament, Takashi and his friends lend a hand, unexpectedly uncovering more secrets the town holds in the process.

[Written by MAL Rewrite]",1,"Sep 29, 2018",,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology', 'Shoujo']"
Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,https://myanimelist.net/anime/25781/Shingeki_no_Kyojin__Kuinaki_Sentaku,8.42,"Many years before becoming the famed captain of the Survey Corps, a young Levi struggles to survive in the capital's garbage dump, the Underground. As the boss of his own criminal operation, Levi attempts to get by with meager earnings while aided by fellow criminals, Isabel Magnolia and Farlan Church. With little hope for the future, Levi accepts a deal from the anti-expedition faction leader Nicholas Lobov, who promises the trio citizenship aboveground if they are able to successfully assassinate Erwin Smith, a squad leader of the Survey Corps.

As Levi and Erwin cross paths, Erwin acknowledges Levi's agility and skill and gives him the option to either become part of the expedition team, or be turned over to the Military Police, to atone for his crimes. Now closer to the man they are tasked to kill, the group plans to complete their mission and save themselves from a grim demise in the dim recesses of their past home. However, they are about to learn that the surface world is not as liberating as they had thought and that sometimes, freedom can come at a heavy price.

Based on the popular spin-off manga of the same name, Shingeki no Kyojin: Kuinaki Sentaku illustrates the encounter between two of Shingeki no Kyojin's pivotal characters, as well as the events of the 23rd expedition beyond the walls.

[Written by MAL Rewrite]",2,"Dec 9, 2014 to Apr 9, 2015",,['Action']
Fruits Basket: Prelude,,https://myanimelist.net/anime/49310/Fruits_Basket__Prelude,8.42,"Despite Kyouko Honda's tragic death, her vivid memory lives on, providing guidance through times of hardship to her close ones. However, Kyouko was not always the wise and radiant person that she is fondly remembered as in the present day.

Feeling deserted by her own family and rejected by society, a young Kyouko abandons stability for a life of delinquency, jeopardizing her education and future. Fortunately, her descent into despair is interrupted by a fateful encounter with her husband-to-be Katsuya, who has recently started his teaching internship at her school. 

With a composure surprisingly unaffected by Kyouko's tantrums, Katsuya quickly wins her over through his gentleness and attention toward her—sincere gestures that she has never received before. As the two grow closer together, Kyouko opens her tormented heart to him and, along with it, a door to new horizons.

[Written by MAL Rewrite]",1,"Feb 18, 2022",,"['Drama', 'Romance', 'Shoujo']"
Hunter x Hunter,,https://myanimelist.net/anime/136/Hunter_x_Hunter,8.41,"Hunters are specialized in a wide variety of fields, ranging from treasure hunting to cooking. They have access to otherwise unavailable funds and information that allow them to pursue their dreams and interests. However, being a hunter is a special privilege, only attained by taking a deadly exam with an extremely low success rate.

Gon Freecss, a 12-year-old boy with the hope of finding his missing father, sets out on a quest to take the Hunter Exam. Along the way, he picks up three companions who also aim to take the dangerous test: the revenge-seeking Kurapika, aspiring doctor Leorio Paladiknight, and a mischievous child the same age as Gon, Killua Zoldyck.

As the four aspiring hunters embark on a perilous adventure, they fight for their dreams while defying the odds.

[Written by MAL Rewrite]",62,"Oct 16, 1999 to Mar 31, 2001",Fall 1999,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,https://myanimelist.net/anime/39741/Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou,8.41,"Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden. 

At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time together, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, Taylor Bartlett, whom she yearns to see again. 

Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?

[Written by MAL Rewrite]",1,"Sep 6, 2019",,"['Drama', 'Fantasy']"
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,8.41,"At the renowned Shuchiin Academy, Miyuki Shirogane and Kaguya Shinomiya are the student body's top representatives. Ranked the top student in the nation and respected by peers and mentors alike, Miyuki serves as the student council president. Alongside him, the vice president Kaguya—eldest daughter of the wealthy Shinomiya family—excels in every field imaginable. They are the envy of the entire student body, regarded as the perfect couple.

However, despite both having already developed feelings for the other, neither are willing to admit them. The first to confess loses, will be looked down upon, and will be considered the lesser. With their honor and pride at stake, Miyuki and Kaguya are both equally determined to be the one to emerge victorious on the battlefield of love!

[Written by MAL Rewrite]",12,"Jan 12, 2019 to Mar 30, 2019",Winter 2019,"['Comedy', 'Psychological', 'Romantic Subtext', 'School', 'Seinen']"
Karakai Jouzu no Takagi-san 3,Teasing Master Takagi-san 3,https://myanimelist.net/anime/49721/Karakai_Jouzu_no_Takagi-san_3,8.41,"As summer break comes to an end, Nishikata is stoked to try out his newest pranks and finally outdo his classmate Takagi once and for all. Despite his losing streak, he is slowly getting to know the unrelenting workings of her crafty mind. However, he soon realizes that Takagi's motivations behind her teasing may not be what he initially assumed. One thing is certain, though: each fun-filled day of strategizing and competing brings the two closer than ever.

[Written by MAL Rewrite]",12,"Jan 8, 2022 to Mar 26, 2022",Winter 2022,"['Comedy', 'Romantic Subtext', 'School', 'Shounen']"
Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,https://myanimelist.net/anime/33255/Saiki_Kusuo_no_Ψ-nan,8.41,"To the average person, psychic abilities might seem a blessing; for Kusuo Saiki, however, this could not be further from the truth. Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, he finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss.

Unfortunately, the life of a psychic is far from quiet. Though Kusuo tries to stay out of the spotlight by keeping his powers a secret from his classmates, he ends up inadvertently attracting the attention of many odd characters, such as the empty-headed Riki Nendou and the delusional Shun Kaidou. Forced to deal with the craziness of the people around him, Kusuo comes to learn that the ordinary life he has been striving for is a lot more difficult to achieve than expected.

[Written by MAL Rewrite]",120,"Jul 4, 2016 to Dec 26, 2016",Summer 2016,"['Comedy', 'Supernatural', 'Gag Humor', 'School', 'Super Power', 'Shounen']"
Major S5,,https://myanimelist.net/anime/5028/Major_S5,8.40,"The Baseball World Cup is nearing, and Gorou Honda is eager to represent his country. However, one small problem stands in his way: the team roster has already been selected, and he is not a part of it. 

Nonetheless, Gorou remains adamant to join. He becomes a practice pitcher for the Japanese national team, hoping to demonstrate his incredible speed and skills to the team's manager. Fortunately, Gorou is given the chance to prove his worth: he must show an impressive performance in the upcoming practice match involving the veteran Japanese team and the young players who hope to replace them. 

The World Cup will bring together some of the strongest players from around the globe. It will also set the stage for Gorou's long-awaited showdown with his longtime rival, Joe Gibson.

[Written by MAL Rewrite]",25,"Jan 10, 2009 to Jun 27, 2009",Winter 2009,"['Sports', 'Team Sports', 'Shounen']"
Mo Dao Zu Shi,The Founder of Diabolism Season 1,https://myanimelist.net/anime/37208/Mo_Dao_Zu_Shi,8.40,"Xian: the state of immortality that all cultivators strive to achieve. However, there is a dark energy that lies underneath—the forbidden Mo Dao, or demonic path. Through an unfortunate series of tragedies, this is the path that cultivator Wei Wuxian experiments with during his teachings. His rise in power is accompanied by chaos and destruction, but his reign of terror comes to an abrupt end when the cultivation clans overpower him and he is killed by his closest ally.

Thirteen years later, Wei Wuxian is reincarnated in the body of a lunatic and reunited with Lan Wangji, a former classmate of his. This marks the beginning of a supernatural mystery that plagues the clans and threatens to disrupt their everyday life.

Mo Dao Zu Shi follows these two men on their mission to unravel the mysteries of the spiritual world. Fighting demons, ghosts, and even other cultivators, the two end up forming a bond that neither of them had ever expected.

[Written by MAL Rewrite]",15,"Jul 9, 2018 to Oct 6, 2018",,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Historical', 'Mythology', 'Reincarnation']"
Natsume Yuujinchou Roku Specials,Natsume's Book of Friends Season 6 Specials,https://myanimelist.net/anime/36275/Natsume_Yuujinchou_Roku_Specials,8.40,"Suzunaru no Kirikabu 
On a hot summer day, Takashi Natsume and his feline companion Madara take a walk to buy jelly. Suddenly a truck passes the two, running over an old, masked man who asks Natsume for help. The mysterious individual turns out to be a youkai, the spirit of the Suzunaru tree that was recently hit by lightning and cut down. As the tree withers away, the youkai requests Natsume to fulfill his one final wish: to bring him water every day until he draws his last breath.

Mugen no Kakera 
Tamami, a young schoolgirl, counts her steps through a forest, following instructions on a piece of paper. She stops to take a break and falls asleep but is awakened by an odd talking cat. Through meeting the cat and his human partner, Natsume, she learns that the forest has its own separate world from the contemporary, where one can see things otherwise invisible. Putting her trust in the duo, Tamami tells them about the story of how she helped a white owl that reappeared in her dreams to lead her back inside the bizarre forest.

[Written by MAL Rewrite]",2,"Sep 27, 2017 to Oct 25, 2017",,"['Drama', 'Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology', 'Shoujo']"
Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",https://myanimelist.net/anime/40787/Josee_to_Tora_to_Sakana-tachi,8.40,"Equipped with his passion for diving and admiration for marine biology, university student Tsuneo Suzukawa tries his best to juggle several part-time jobs to earn enough money to study abroad. But one night, in a fateful accident, he meets a girl in a wheelchair, driving his current path into a detour.

The girl, Kumiko—who prefers to be called ""Josee""—initially comes off as rude. Tsuneo, however, is then convinced by Josee's grandmother to take on the paid job to be Josee's caretaker. Despite being annoyed with her bossy demeanor, Tsuneo sees the opportunity to save more funds to support his academic dream. Nonetheless, after putting up with Josee's behavior for some time, Tsuneo tries to quit, only to discover Josee's dreams of traversing the outside world—to experience a life free from her crippling condition.

Changing his mind, Tsuneo decides to accompany Josee in exploring the wonders that the world has to offer. Through their time together, the two begin to realize that the traits that bind them may be vital toward fulfilling their respective aspirations.

[Written by MAL Rewrite]",1,"Dec 25, 2020",,"['Drama', 'Romance', 'Adult Cast', 'Visual Arts']"
Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song-,https://myanimelist.net/anime/46095/Vivy__Fluorite_Eyes_Song,8.40,"When highly evolved AIs set out to eradicate mankind, the carnage that ensues fills the air with the stench of fresh blood and burning bodies. In a desperate bid to prevent the calamity from ever occurring, a scientist bets everything on a remnant from the past.

Turning the clock back a hundred years, AIs are already an integral part of human society, programmed with specific missions meant to be carried out for their entire course of operation. Vivy, the first ever autonomous AI, is a songstress tasked with spreading happiness through her voice. In a theme park where she hardly ever gets a proper audience, she strives to pour her heart out into her performances, bound to repeat it day after day—that is, until an advanced AI from the future appears before her and enlists her help in stopping a devastating war a hundred years in the making. With no time to process the revelation that flips her world upside down, Vivy is catapulted into a century-long journey to avert the violent history yet to come.

[Written by MAL Rewrite]",13,"Apr 3, 2021 to Jun 19, 2021",Spring 2021,"['Action', 'Sci-Fi', 'Suspense', 'Music', 'Time Travel']"
Kamisama Hajimemashita: Kako-hen,,https://myanimelist.net/anime/30709/Kamisama_Hajimemashita__Kako-hen,8.39,"While playing in the snow one day at her shrine, the land god Nanami Momozono witnesses her familiar—the fox youkai Tomoe—collapse, with dark markings appearing on his body. Tomoe's former master, Lord Mikage, appears after his long absence and places Tomoe into a magical pocket mirror in order to stave off his ailment.

Mikage explains that long ago, before he and Tomoe had met, the fox youkai was in love with a human woman. Seeking to live as a human with his beloved, he made a deal with a fallen god, but he only ended up cursed and dying. When Mikage discovered Tomoe, the god made the youkai forget his human love as a quick solution. However, something has changed recently to reactivate the curse; Tomoe has fallen in love with his new human master, Nanami. Since there is no way to stop the curse, Nanami wants to stop Tomoe from getting cursed in the first place by traveling back through time, even if it means they may never meet. As Nanami travels back hundreds of years to save her precious familiar, she discovers that she is far more closely bonded to Tomoe than she previously thought.

[Written by MAL Rewrite]",4,"Aug 20, 2015 to Aug 19, 2016",,"['Comedy', 'Fantasy', 'Romance', 'Mythology', 'Time Travel', 'Shoujo']"
Kaze ga Tsuyoku Fuiteiru,Run with the Wind,https://myanimelist.net/anime/37965/Kaze_ga_Tsuyoku_Fuiteiru,8.39,"Former ace runner of Sendai Josei High School, Kakeru Kurahara is chased away from a convenience store for shoplifting. Shaking off his pursuer, he runs into Haiji Kiyose, another student from his university. Haiji is impressed by Kakeru's agility and persuades him to live in Chikusei-sou, the run-down apartment where Haiji resides along with eight other students. Having lost his entire apartment deposit at a mahjong parlor, Kakeru accepts the offer reluctantly.

However, Haiji reveals a secret during Kakeru's welcoming party: the apartment is actually the dormitory of the Kansei University Track Club. He unveils his ultimate goal of participating in the Hakone Ekiden—one of the most prominent university marathon relay races in Japan. Unfortunately, all the residents apart from Haiji and Kakeru are complete running novices. Worse still, none of the inhabitants are even remotely interested in being involved with Haiji's ridiculous plan! With only months before the deadline, will the fourth-year student be able to convince them otherwise and realize his elusive dream of running in the Hakone Ekiden?

[Written by MAL Rewrite]",23,"Oct 3, 2018 to Mar 27, 2019",Fall 2018,"['Drama', 'Sports', 'Adult Cast']"
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou,8.39,"Maquia is a member of a special race called the Iorph—mystical beings who can live for hundreds of years and remain separate from the lives and daily troubles of mankind. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief.

One day however, the outside world finds her, as the power-hungry kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality of the Iorph to his bloodline.

The humans and their Renato ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato that has gone berserk. It soon dies, and she is left deserted in a forest far from home, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her, or how to live with the smoldering loneliness inside, she is determined to make it all work somehow.

[Written by MAL Rewrite]",1,"Feb 24, 2018",,"['Drama', 'Fantasy']"
Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,https://myanimelist.net/anime/32366/Gintama°__Aizome_Kaori-hen,8.39,"The red-light district, Yoshiwara, is suddenly taken over by ""Aizen Kou,"" an incense that has the ability to make anyone fall in love with the first person they see. Having been outlawed for its strong potency, the love drug was thought to have disappeared from the red-light district for good; however, it seems to have found its way back inside Yoshiwara's walls and now has the entire district under its influence.

Of those affected is the cold-hearted Hyakka captain, Tsukuyo, and the first person she sees after inhaling the smoke is none other than the brazen Yorozuya leader, Gintoki Sakata. Unbeknownst to everyone else though, she was already attracted to Gintoki. With those hidden feelings now intensified, Tsukuyo must overcome her afflictions and work with the Yorozuya to return everyone back to normal. 

[Written by MAL Rewrite]",2,"Aug 4, 2016 to Nov 4, 2016",,"['Comedy', 'Gag Humor', 'Parody', 'Shounen']"
Houseki no Kuni,Land of the Lustrous,https://myanimelist.net/anime/35557/Houseki_no_Kuni,8.39,"In the mysterious future, crystalline organisms called Gems inhabit a world that has been destroyed by six meteors. Each Gem is assigned a role in order to fight against the Lunarians, a species who attacks them in order to shatter their bodies and use them as decorations. 

Phosphophyllite, also known as Phos, is a young and fragile Gem who dreams of helping their friends in the war effort. Instead, they are told to compile an encyclopedia because of their delicate condition. After begrudgingly embarking on this task, Phos meets Cinnabar, an intelligent gem who has been relegated to patrolling the isolated island at night because of the corrosive poison their body creates. After seeing how unhappy Cinnabar is, Phos decides to find a role that both of the rejected Gems can enjoy. Houseki no Kuni follows Phos' efforts to be useful and protect their fellow Gems.

[Written by MAL Rewrite]",12,"Oct 7, 2017 to Dec 23, 2017",Fall 2017,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Anthropomorphic', 'Seinen']"
3-gatsu no Lion,March Comes In Like a Lion,https://myanimelist.net/anime/31646/3-gatsu_no_Lion,8.38,"Having reached professional status in middle school, Rei Kiriyama is one of the few elite in the world of shogi. Due to this, he faces an enormous amount of pressure, both from the shogi community and his adoptive family. Seeking independence from his tense home life, he moves into an apartment in Tokyo. As a 17-year-old living on his own, Rei tends to take poor care of himself, and his reclusive personality ostracizes him from his peers in school and at the shogi hall.

However, not long after his arrival in Tokyo, Rei meets Akari, Hinata, and Momo Kawamoto, a trio of sisters living with their grandfather who owns a traditional wagashi shop. Akari, the oldest of the three girls, is determined to combat Rei's loneliness and poorly sustained lifestyle with motherly hospitality. The Kawamoto sisters, coping with past tragedies, also share with Rei a unique familial bond that he has lacked for most of his life. As he struggles to maintain himself physically and mentally through his shogi career, Rei must learn how to interact with others and understand his own complex emotions.

[Written by MAL Rewrite]",22,"Oct 8, 2016 to Mar 18, 2017",Fall 2016,"['Drama', 'Childcare', 'Strategy Game', 'Seinen']"
Barakamon,,https://myanimelist.net/anime/22789/Barakamon,8.38,"Seishuu Handa is an up-and-coming calligrapher: young, handsome, talented, and unfortunately, a narcissist to boot. When a veteran labels his award-winning piece as ""unoriginal,"" Seishuu quickly loses his cool with severe repercussions.

As punishment, and also in order to aid him in self-reflection, Seishuu's father exiles him to the Goto Islands, far from the comfortable Tokyo lifestyle the temperamental artist is used to. Now thrown into a rural setting, Seishuu must attempt to find new inspiration and develop his own unique art style—that is, if boisterous children (headed by the frisky Naru Kotoishi), fujoshi middle schoolers, and energetic old men stop barging into his house! The newest addition to the intimate and quirky Goto community only wants to get some work done, but the islands are far from the peaceful countryside he signed up for. Thanks to his wacky neighbors who are entirely incapable of minding their own business, the arrogant calligrapher learns so much more than he ever hoped to.

[Written by MAL Rewrite]",12,"Jul 6, 2014 to Sep 28, 2014",Summer 2014,"['Slice of Life', 'Childcare', 'Iyashikei', 'Visual Arts']"
Chihayafuru 2,,https://myanimelist.net/anime/14397/Chihayafuru_2,8.38,"Chihaya Ayase is obsessed with developing her school's competitive karuta club, nursing daunting ambitions like winning the national team championship at the Omi Jingu and becoming the Queen, the best female karuta player in Japan—and in extension, the world. As their second year of high school rolls around, Chihaya and her fellow teammates must recruit new members, train their minds and bodies alike, and battle the formidable opponents that stand in their way to the championship title. Meanwhile, Chihaya's childhood friend, Arata Wataya, the prodigy who introduced her to karuta, rediscovers his lost love for the old card game.

[Written by MAL Rewrite]",25,"Jan 12, 2013 to Jun 29, 2013",Winter 2013,"['Drama', 'Sports', 'Love Polygon', 'School', 'Strategy Game', 'Josei']"
Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: The Movie,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira,8.38,"Another day, another bounty—such is the life of the often unlucky crew of the Bebop. However, this routine is interrupted when Faye, who is chasing a fairly worthless target on Mars, witnesses an oil tanker suddenly explode, causing mass hysteria. As casualties mount due to a strange disease spreading through the smoke from the blast, a whopping three hundred million woolong price is placed on the head of the supposed perpetrator.

With lives at stake and a solution to their money problems in sight, the Bebop crew springs into action. Spike, Jet, Faye, and Edward, followed closely by Ein, split up to pursue different leads across Alba City. Through their individual investigations, they discover a cover-up scheme involving a pharmaceutical company, revealing a plot that reaches much further than the ragtag team of bounty hunters could have realized.

[Written by MAL Rewrite]",1,"Sep 1, 2001",,"['Action', 'Sci-Fi', 'Adult Cast', 'Space']"
