title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Hidamari Sketch: Chou Hidamatsuri Special,,https://myanimelist.net/anime/20391/Hidamari_Sketch__Chou_Hidamatsuri_Special,6.53,"A mini-episode/promo for Hidamari Sketch X 365 screened at the 2007 ""Chou Hidamatsuri in Nippon Budokan"" event, where the second season of Hidamari Sketch was announced.",1,"Dec 12, 2007",,"['Comedy', 'CGDCT', 'Iyashikei', 'Visual Arts']"
Idol Tenshi Youkoso Youko,Idol Angel Welcome Yoko,https://myanimelist.net/anime/4928/Idol_Tenshi_Youkoso_Youko,6.52,"A young girl and her flying squirrel goes to Tokyo in hopes of becoming an idol singer. On the way, she meets another girl who wants to become an actress, and together they work to achieve their dreams. (Source: ANN)",43,"Apr 2, 1990 to Feb 4, 1991",Spring 1990,"['Comedy', 'Drama']"
Ikkitousen: Extravaganza Epoch,,https://myanimelist.net/anime/26183/Ikkitousen__Extravaganza_Epoch,6.53,"Sonsaku Hakufu along with Shokatsuryou Koumei, Chouhi Ekitoku, and Ryuubi Gentoku are investigating Magatama-related incidents that occurred in the last week. Apparently warriors coming from the west are involved, and the defeated all bore the markings of a sword brim on their bodies. Kan'u Unchou, a special A-rank, set out to investigate the enemies, but supposedly loses to them. Ekitoku suspects Kansai has people that are S-ranks, since this is the only way such a defeat could be explained. They then all plan to meet up with Chouun Shiryuu and Kan at a nearby temple, to ensure that there are no more victims, but things are starting to look very grim...

(Source: foo2)",2,"Dec 21, 2014 to Dec 28, 2014",,"['Action', 'Ecchi', 'Martial Arts', 'School', 'Super Power', 'Seinen']"
Inakappe Taishou,General Inakappe,https://myanimelist.net/anime/8786/Inakappe_Taishou,6.53,"A comedy about a country boy that travels to the city to study judo. He ends up meeting the daughter of a prominent dojo and her judo skilled cat. Each episode features 2 stories. 

(Source: AniDB)",104,"Oct 4, 1970 to Sep 24, 1972",Fall 1970,"['Comedy', 'Sports']"
Inu to Hasami wa Tsukaiyou,Dog & Scissors,https://myanimelist.net/anime/17831/Inu_to_Hasami_wa_Tsukaiyou,6.53,"A nonsense comical mystery. Harumi Kazuhito is a high school boy who loves books and is a fan of novelist Natsuno Kirihime. One day, he finds Kirihime writing at a cafe, about to be shot by a robber. He protects her from the attack but is killed instead. Through the supernatural power of a book-worm, he is reincarnated as a dachshund dog. Kazuhito (as a dog) writhes in a painful bookless life, when a sadistic woman carrying a pair of scissors offers him help. She is Kirihime herself.

(Source: Dog and Scissors Wiki)",12,"Jul 2, 2013 to Sep 17, 2013",Summer 2013,"['Comedy', 'Supernatural', 'Reincarnation']"
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,"Reborn as a Vending Machine, I Now Wander the Dungeon",https://myanimelist.net/anime/52619/Jidou_Hanbaiki_ni_Umarekawatta_Ore_wa_Meikyuu_wo_Samayou,6.53,"A man with a passion for vending machines awakens to realize that he has not only died, but he has also been reborn as one of his beloved machines! Although he is a modern appliance in a fantasy world, he requires money in order to keep functioning. He is stuck in one location until a young girl named Lammis stumbles upon him. Amazed by the drinks and food he sells, Lammis uses her ""Blessing of Might"" to lift him with ease and take him back to the village of Clearflow Lake. There, she officially dubs him Boxxo.

Despite his inability to converse with the villagers, Boxxo becomes an essential part of the community. His goods provide nourishment, and, as he gains new abilities and products, he becomes a staple of daily life. Nobody is as loyal to Boxxo as his first and best customer, Lammis. The more time he spends with her, the more he tries to help her elevate her skills as a young hunter.

[Written by MAL Rewrite]",12,"Jul 5, 2023 to Sep 20, 2023",Summer 2023,"['Comedy', 'Fantasy', 'Isekai', 'Reincarnation']"
22/7: 8＋3=?,,https://myanimelist.net/anime/40924/22_7__8＋3_,6.52,"Thirteenth episode included in sixth Blu-ray volume.

This episode centers on the story of Mikami Kamiki, Yuuki Toujou, and Tsubomi Hiiragi.

(Source: Official Website)",1,"Sep 16, 2020",,"['Idols (Female)', 'Music']"
Action Heroine Cheer Fruits,,https://myanimelist.net/anime/34800/Action_Heroine_Cheer_Fruits,6.53,"Several years ago, local heroines—superhero characters who represent towns and perform stage shows in order to raise their town's acclaim—had a boom in popularity. The most famous of these local heroines, Kamidaio, is scheduled to perform in the small town of Hinano, much to the excitement of Mikan Kise's little sister Yuzu. Unfortunately, when Mikan takes Yuzu to the show, she finds out that it has been canceled. She promises her distraught sister that she'll make sure she can see the show. Desperate not to let her down, Mikan asks her classmate, the local heroine fanatic An Akagi, for help.

Mikan and Ann put on their own Kamidaio performance clad in homemade costumes, which the kids in the audience love despite its lack of production value. The show is recorded by the student council president Misaki Shirogane, who posts it online to garner attention. Misaki is from a family of politicians and has taken it upon herself to revitalize Hinano. Impressed by their show, she recruits Mikan and An to become the official local heroines of their town. As the group works to improve their shows, they enlist the help of a variety of colorful individuals.

[Written by MAL Rewrite]",12,"Jul 7, 2017 to Sep 29, 2017",Summer 2017,"['Comedy', 'Slice of Life', 'School']"
Ai Monogatari: 9 Love Stories,,https://myanimelist.net/anime/2387/Ai_Monogatari__9_Love_Stories,6.52,"An OVA based on the work of Kawaguchi Kaiji consisting of nine independent stories, each animated by a different director. With Beatles music involved, somewhere.

(Source: AniDB)",1,"Apr 2, 1993",,"['Drama', 'Romance']"
Birthday Wonderland,The Wonderland,https://myanimelist.net/anime/38985/Birthday_Wonderland,6.52,"The day before her birthday, Akane is asked to retrieve her birthday present from her aunt Chi's shop. While looking around, she chances upon a mysterious slab with a hand-shaped cavity in it. Curious, she places her hand in it, and—to her surprise—it fits perfectly. The next thing she knows, a strange alchemist named Hippocrates and his apprentice Pipo appear, calling Akane the legendary ""Goddess of the Green Wind.""

The two eccentrics claim to be from a different world connected to the shop's basement. With the peace of their world in jeopardy, Hippocrates and Pipo seek the help of the only one capable of saving it from destruction: Akane. Forced to accompany them on a journey to restore the land's harmony, Akane—with her aunt in tow—sets off to discover a magical new place.

[Written by MAL Rewrite]",1,"Apr 26, 2019",,"['Adventure', 'Fantasy']"
Buzzer Beater,,https://myanimelist.net/anime/406/Buzzer_Beater,6.52,"Hideyoshi is a homeless boy living in New York in the near future, who survives by hustling other kids in basketball games. But now he's been drafted into a pro team-a pro team with a very unique goal. There once was a time when humans dominated the game of basketball. But times have changed, and now the physically superior alien players have taken over the game, and there are barely any human players left. But Hideyoshi's team-the first all-human team to compete in the Space League-intends to change all that, and bring the championship back home to Earth.

(Source: ANN)",13,"Feb 5, 2005 to Apr 30, 2005",Winter 2005,"['Sci-Fi', 'Sports', 'Team Sports']"
Cardfight!! Vanguard G Z,,https://myanimelist.net/anime/36022/Cardfight_Vanguard_G_Z,6.52,Fourth season of Cardfight!! Vanguard G series.,24,"Oct 8, 2017 to Apr 1, 2018",Fall 2017,"['Action', 'Strategy Game']"
ChäoS;Child: Silent Sky,,https://myanimelist.net/anime/35315/ChäoS_Child__Silent_Sky,6.52,"Silent Sky is a combination of the additional episodes 13 and 14. It consists of the story in the future, three months after the incident that was similar to ""New Generation Madness"" and the disease Chaos Child Syndrome that brought by the past earthquake in Shibuya.",1,"Jun 17, 2017",,"['Mystery', 'Sci-Fi', 'Supernatural', 'Psychological']"
Dragon Quest: Dai no Daibouken,Dragon Quest: Great Adventure of Dai,https://myanimelist.net/anime/7435/Dragon_Quest__Dai_no_Daibouken,6.53,"It starts with a kid named Dai remembering a story told to him by his grandfather, the monster magician Brass, about the defeat of the Demon Lord Hadlar by the hands of a hero who, as the story progresses, is known to be Avan.",1,"Jul 20, 1991",,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Fight Ippatsu! Juuden-chan!! Specials,,https://myanimelist.net/anime/7744/Fight_Ippatsu_Juuden-chan_Specials,6.52,Special side stories included with the DVD version of Fight Ippatsu! Juuden-chan!!,6,"Dec 18, 2009 to May 21, 2010",,"['Comedy', 'Sci-Fi', 'Ecchi', 'Seinen']"
Fudanshi Koukou Seikatsu,The Highschool Life of a Fudanshi,https://myanimelist.net/anime/33222/Fudanshi_Koukou_Seikatsu,6.52,"Ryou Sakaguchi is a totally normal high school student, aside from his single unusual hobby. Sakaguchi is a fudanshi—a man who loves reading ""boys' love"" manga, and fantasizing about the gay potential he sees everywhere. He has only one wish before he dies: to find himself some friends that understand his secret passion.

His wish comes true, as Sakaguchi begins to uncover a host of interested parties. There's Rumi Nishihara, a closeted fujoshi who is more than eager to discuss the joys of boys' love with Sakaguchi; the flamboyantly gay leader of the school's cooking club, Yuujirou Shiratori, who makes no effort whatsoever to conceal his sexuality; Akira Ueda, Shiratori's diligent admirer, who will do anything for the love of his life; and even the mischievous Daigo, a fellow fudanshi and popular author of boys' love doujinshi. Standing by their sides throughout all the otaku chaos is Sakaguchi's best friend, Toshiaki Nakamura, who only wishes his classmates would start acting more like normal people.

[Written by MAL Rewrite]",12,"Jul 5, 2016 to Sep 20, 2016",Summer 2016,"['Comedy', 'Otaku Culture', 'School', 'Josei']"
Gambo,,https://myanimelist.net/anime/17679/Gambo,6.52,"Gambo is about a battle between a creature who's been killing members of a royal Japanese family, and a mysterious white bear who protects them.

(Source: Crunchyroll)",1,"Jul 20, 2013",,"['Action', 'Historical', 'Mythology']"
Gegege no Kitarou (1971),,https://myanimelist.net/anime/6971/Gegege_no_Kitarou_1971,6.53,"Kitarou, a ghost, spends his afterlife helping humans in need of his skills. He thwarts the plans of evil spirits who live to torment humanity.",45,"Oct 7, 1971 to Sep 28, 1972",Fall 1971,"['Adventure', 'Supernatural', 'Mythology', 'Super Power']"
Ginga Tetsudou 999: Diamond Ring no Kanata e,Galaxy Express 999: Beyond the Diamond Ring,https://myanimelist.net/anime/7285/Ginga_Tetsudou_999__Diamond_Ring_no_Kanata_e,6.52,"July 22, 2009. Galaxy Express 999 made a brief stop at Kagoshima on the day of total solar eclipse. Tetsuro gives a pass for the 999 to a boy named Kakeru dreaming of becoming an astronaut, saying ""It's up to you whether you can use this pass or not"".

Now it's 2035, another total solar eclipse is expected in Japan, 26 years since the last one. What became of Kakeru...?

(Source: AniDB)",1,"Sep 9, 2009",,"['Adventure', 'Drama', 'Sci-Fi']"
Glass no Kantai: La Legende du Vent de l'Univers,Glass Fleet,https://myanimelist.net/anime/973/Glass_no_Kantai__La_Legende_du_Vent_de_lUnivers,6.52,"The People's Army led by Michel stands against Vetti's newly founded empire. Upon seeing how strong the Glass Battleship is, Michel tries to get Cleo, the captain of the Glass Battleship, to help People's Army overthrow Vetti's empire. And together they fight against Vetti's empire.

(Source: ANN)",24,"Apr 5, 2006 to Sep 22, 2006",Spring 2006,"['Adventure', 'Sci-Fi']"
"Gon Movie: Gon, the Little Fox","Gon, the Little Fox",https://myanimelist.net/anime/42074/Gon_Movie__Gon_the_Little_Fox,6.53,"When Gon, a playful orphaned fox, finds that young Hyoju has lost his mother, he tries to comfort him and makes amends for his own earlier mischief by secretly bringing small gifts to the boy every day.

But Hyoju doesn't realize who is behind the anonymous gifts, and the two are headed for a heartbreaking climax.

(Source: Official Site)",1,"Feb 28, 2020",,['Drama']
Gun Frontier,,https://myanimelist.net/anime/1706/Gun_Frontier,6.52,"It is a harsh and barren wasteland, where the weak aren't allowed to dream. It is also a sacred land for true men, for there is no place a man can feel more alive. This is the Gun Frontier. Sea Pirate Captain Harlock and the errant samurai, Tochiro arrive in the United States on the Western Frontier. Along with a mysterious woman they meet along the way, the two friends challenge sex rings, bandits, and corrupt sheriff. They are searching for a lost clan of Japanese immigrants, and they will tear Gun Frontier from end to end until they find it.

(Source: ANN)",13,"Mar 28, 2002 to Jun 20, 2002",Spring 2002,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Historical', 'Seinen']"
Gundam Build Divers: Battlogue,Gundam Build Divers Battlogue,https://myanimelist.net/anime/44050/Gundam_Build_Divers__Battlogue,6.52,"It's the highlight of GBN's anniversary event, the ""Gunpla Battle One-Day Battle Royal""!

Participants are selected from the Divers who played most passionately this season, and they're fighting in machines randomly assigned mainly from those Gunpla ranked highest by all Divers in the Great Gunpla Ballot! Now the final round is about to begin, with the tough fighters who've won their respective blocks! There, an unpredictable, super special, never-seen-before Gunpla dream battle will... START!!!

(Source: AniDB)",1,"Nov 13, 2020",,"['Action', 'Sci-Fi', 'Mecha']"
Hagure Yuusha no Aesthetica: Hajirai Ippai,Aesthetica of a Rogue Hero Specials,https://myanimelist.net/anime/15729/Hagure_Yuusha_no_Aesthetica__Hajirai_Ippai,6.52,DVD/BD Specials,6,"Sep 26, 2012 to Feb 27, 2013",,"['Comedy', 'Ecchi', 'Isekai']"
Hakubo,Twilight,https://myanimelist.net/anime/34972/Hakubo,6.52,"Hakubo revolves around the daily life of Sachi Koyama, a high school violinist with promising talent. Although Sachi is content with her school life and retains friends within the music club, her favorite pastime is appreciating the scenery around her neighborhood in Iwaki, Fukushima while walking to her bus stop alone. 

However, during one of Sachi's after-school walks, she has an unexpected meeting with Yuusuke Kijinami, a boy whom she often notices on her bus ride home. After offering to help Kijinami find a perfect view of the evening landscape—the subject of his next painting for his art club's exhibition—the two forge a bond over their mutual admiration of the beautiful scenery bathed in sunset. This chance encounter brings together these two souls who yearn to cherish the present, knowing full well how easily it can all slip away.

[Written by MAL Rewrite]",1,"Jun 21, 2019",,"['Romance', 'School']"
Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,,https://myanimelist.net/anime/4190/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki_Special,6.52,Hot spring chibi episode.,1,2008,,"['Comedy', 'Fantasy']"
Hoero! Bun Bun,,https://myanimelist.net/anime/4511/Hoero_Bun_Bun,6.52,"Bunbun, an abandoned puppy meets the old Big, also a stray dog. Bunbun will learn to survive in an hostile and strange world. 

(Source: manga-distribution.fr)",39,"Oct 9, 1980 to Jul 9, 1981",Fall 1980,"['Adventure', 'Slice of Life']"
Ikkitousen: Xtreme Xecutor Specials,,https://myanimelist.net/anime/8507/Ikkitousen__Xtreme_Xecutor_Specials,6.52,Ikkitousen: Xtreme Xecutor Blu-ray and DVD specials.,6,"Jun 25, 2010 to Nov 25, 2010",,"['Comedy', 'Ecchi', 'Seinen']"
Imouto sae Ireba Ii. (ONA) Specials,,https://myanimelist.net/anime/37047/Imouto_sae_Ireba_Ii_ONA_Specials,6.52,Two additional episodes of Imouto sae Ireba Ii. (ONA) released exclusively on the BD/DVD volumes.,2,"Jan 26, 2018 to Mar 23, 2018",,['Comedy']
Inugami-san to Nekoyama-san,,https://myanimelist.net/anime/22123/Inugami-san_to_Nekoyama-san,6.52,"Yachiyo Inugami, a cat-loving extrovert, and Suzu Nekoyama, a dog-loving introvert, are unexpectedly cast into a relationship on a day like any other. The pair find themselves drawn together through an inexplicable attraction of their opposite personalities. As they quickly begin to understand one another, Inugami's hardened resolve to gain Nekoyama's favor only leads to frenzied responses. Soon after their momentous union, the two begin to spend more time with one another, growing closer all the while.

Their combined antics gain the attention of the mousy Mikine Nezu, a classmate of Inugami, and soon they join the ""biology"" club. There, they meet Ushikawa Ukiji, a passive, cow-like upperclassmen. Nezu and Nekoyama soon begin to build upon their relationship and a game of cat and mouse soon begins.

Wild, explosive, and vibrant, Inugami-san to Nekoyama-san tells the comedic tale of two high school girls and their less-than-normal relationship.

[Written by MAL Rewrite]",12,"Apr 11, 2014 to Jun 27, 2014",Spring 2014,"['Comedy', 'Girls Love', 'School']"
Sky Girls Specials,,https://myanimelist.net/anime/3410/Sky_Girls_Specials,6.52,"Fishing Maniac Eika-san! Sky Girls Dynamite Fishing!

Special #1: Fierce Battle! Trout Fishing Contest.
Special #2: Big Catch! Mudskipper Fishing!
Special #3: Seashore Battle! Blackfish Fishing!
Special #4: Astonishing! Piranha Fishing!
Special #5: Protect the indigenous species! Bass Fishing Contest! Please finish eating the fish that you've caught!
Special #6: Fish the porgy with prawns, Black Porgy Fishing!
Special #7: The porgy's really tough! Getting poorer by the day! Red tai fishing!
Special #8: Tempura, deep-fried food, and sometimes, skates! Pond smelt fishing on top of ice!
Special #9: There's no part that should be thrown away! Great battle with the whale of the great deep!",9,"Nov 13, 2007 to Jun 25, 2008",,"['Comedy', 'Sci-Fi', 'Mecha', 'Military']"
Slam Dunk: Ketsui no Shouhoku Basket-bu,,https://myanimelist.net/anime/52159/Slam_Dunk__Ketsui_no_Shouhoku_Basket-bu,6.52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1,"Apr 9, 1994",,"['Sports', 'School', 'Team Sports', 'Shounen']"
Stella Jogakuin Koutou-ka C³-bu,"Stella Women's Academy, High School Division Class C³",https://myanimelist.net/anime/17821/Stella_Jogakuin_Koutou-ka_C³-bu,6.52,"Command, control, and communication: the three pillars to successfully execute missions in modern military combat. They are also the source of inspiration behind Stella Women's Academy airsoft club, aptly named the C3 Club. Due to the club's nature, the members have trouble finding newcomers, but, as the school year starts, they hope to find their next sharpshooter among a new crop of students.

Yura Yamato is a freshman at Stella; she sports an unassertive personality that makes it difficult to make friends. She soon discovers her absent roommate owns a massive collection of military memorabilia and movies, including a replica Desert Eagle. When one of the C3 Club's members catches Yura re-enacting an action movie, she drags her into the Club's airsoft practice match. Despite being on the losing side, Yura is unexpectedly drawn to the excitement of the game.

Upon her return, Yura's roommate—Sonora Kashima—reveals herself to be the C3 Club's president and invites her to join. Now with Sonora by her side, one more exhilarating match convinces Yura to sign up. Thanks to her new teammates, Yura discovers a hidden side to herself and an unexpected love for airsoft. However, as her dedication to the game slowly takes over her life, Yura finds herself on the path of great change and success—one that may easily lead to self-destruction.

[Written by MAL Rewrite]",13,"Jul 5, 2013 to Sep 27, 2013",Summer 2013,"['Sports', 'Military', 'School']"
Takahashi Rumiko Gekijou Ningyo no Mori Specials,Mermaid Forest Specials,https://myanimelist.net/anime/57239/Takahashi_Rumiko_Gekijou_Ningyo_no_Mori_Specials,6.52,DVD-only episodes 12-13 of Takahashi Rumiko Gekijou Ningyo no Mori.,2,"May 19, 2004",,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Shounen']"
Technoroid: Overmind,,https://myanimelist.net/anime/50284/Technoroid__Overmind,6.52,"Due to rising sea levels and a rapidly declining human population, androids have been engineered to perform most menial tasks, allowing humans to focus on other things. Aside from providing manual labor and customer service, androids also entertain humans through Babel—a tower where participants captivate audiences with song and dance to clear Climb Stages. The higher the climb, the more prize money is awarded.

Androids Cobalt, Chrom, Neon, and Kei are down on their luck and about to have their electricity cut off from unpaid bills. Desperate to make a quick buck, the group decide to become Babel climbers. However, winning the audience's favor is a great challenge. Dejected but unwilling to give up, Cobalt resolves to somehow improve their chances after watching an impressive performance by STAND-ALONE—the top climber unit.

When the group stumbles across a mysterious choreographer willing to give away his routine, Cobalt sees this as their only way up. With the help of their human companion, Esora Shibaura, the androids form the unit KNoCC to tackle the daunting climb to the top of Babel, but they must also overcome android-based discrimination along the way.

[Written by MAL Rewrite]",12,"Jan 5, 2023 to Mar 30, 2023",Winter 2023,"['Mystery', 'Sci-Fi', 'Idols (Male)', 'Music']"
Teekyuu 9,Teekyu 9,https://myanimelist.net/anime/35370/Teekyuu_9,6.52,Ninth season of the Teekyuu anime series.,12,"Jul 12, 2017 to Sep 27, 2017",Summer 2017,['Comedy']
The King of Fighters: Destiny,,https://myanimelist.net/anime/35204/The_King_of_Fighters__Destiny,6.52,CG anime adaptation of The King of Fighters fighting game franchise.,24,"Aug 3, 2017 to Jan 4, 2018",,"['Action', 'Adventure', 'Drama', 'Romance', 'Martial Arts']"
Toki wa Meguru: Tokyo Station,Passage of Time: Tokyo Station,https://myanimelist.net/anime/23439/Toki_wa_Meguru__Tokyo_Station,6.52,"Misaki, a 25-year-old woman who is soon to be married, finds an old photo taken at Tokyo Station and an old, broken pocket watch from her late father. Her father worked at Tokyo Station during his life and was a very strict man in her memory, but she saw his smile from the old photo that she's never seen before. Misaki, in attempt to have the old pocket watch repaired, discovers that a watch store existed in Tokyo Station in the past.",1,"Jun 24, 2014",,['Slice of Life']
Uchuu Kyoudai: Itten no Hikari,,https://myanimelist.net/anime/17573/Uchuu_Kyoudai__Itten_no_Hikari,6.52,"The anime's original story features Mutta and Hibito during one summer when they were children. During the summer when Mutta and Hibito made their promise to go to space, they met a young girl who also had a wish.

(Source: ANN)",1,"Jul 21, 2012",,"['Comedy', 'Sci-Fi', 'Slice of Life']"
