title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
GA: Geijutsuka Art Design Class,,https://myanimelist.net/anime/5670/GA__Geijutsuka_Art_Design_Class,7.14,"The Ayanoi High School features the Geijutsuka Art Design Class (GA) that focuses on the arts. Five close friends — the energetic ""hime""-prankster Noda Miki; the level-headed, cynical Nozaki Namiko; the intelligent, observant, and kind Oomichi Miyabi; the lively and mischievous tomboy Tomokane; and the curious, innocent, glasses-wearing Yamaguchi Kisaragi — attend this class with great enthusiasm, learning about the many art techniques. Every day seems to pose a new and interesting challenge, be it struggling with the latest assignment or when dealing with the daily strangeness of school life.

(Source: AniDB)",12,"Jul 7, 2009 to Sep 22, 2009",Summer 2009,"['Slice of Life', 'CGDCT', 'School', 'Visual Arts']"
Gundam Build Fighters: GM no Gyakushuu,,https://myanimelist.net/anime/35982/Gundam_Build_Fighters__GM_no_Gyakushuu,7.14,"The day before the ceremony marking the completion of the Yajima Stadium, Nils Nielsen invites Sei Iori, Meijin Kawaguchi, and others to an exhibition battle using the new large-scale battle system he has designed. Now that they are all reunited, Sei attempts to show off the Build Strike Cosmos that he has upgraded for the exhibition, but then he notices something missing... Meanwhile, somebody takes control of the stadium's systems, sealing Sei and the others inside. Before them appears a mysterious group, which has come to challenge them to Gunpla Battle.

(Source: Sunrise)",1,"Aug 25, 2017",,"['Action', 'Sci-Fi', 'Mecha']"
Hayate no Gotoku! Heaven Is a Place on Earth,Hayate the Combat Butler! Movie,https://myanimelist.net/anime/9958/Hayate_no_Gotoku_Heaven_Is_a_Place_on_Earth,7.14,"Hayate, Nagi and the gang spend the last days of summer break at Nishizawa's countryside vacation home. But a mysterious spirit has concocted a scheme to separate the butler from his young mistress. 

(Source: ANN)",1,"Aug 27, 2011",,"['Comedy', 'Harem', 'Parody', 'Shounen']"
Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Higurashi: When They Cry - Cat Killing Chapter,https://myanimelist.net/anime/2899/Higurashi_no_Naku_Koro_ni_Special__Nekogoroshi-hen,7.14,"As a punishment for losing an intense poker game, Keiichi Maebara, Rena Ryuuguu, Mion Sonozaki, Satoko Houjou, and Rika Furude must walk around town dressed in costumes. Wanting to avoid being seen by more people, Keiichi convinces the group to visit Yagouchi—a deserted neighboring village.

Mion's mention of a nearby abandoned quarry spikes the attention of Rena and Keiichi. Still, as she tells them more about the mysterious incidents surrounding the place, they debate whether it would be wise to explore it.

[Written by MAL Rewrite]",1,"Aug 2, 2007",,['Mystery']
Ixion Saga DT,,https://myanimelist.net/anime/14765/Ixion_Saga_DT,7.14,"One day as Kon Hokaze is playing an MMORPG, he receives a request from a female character in the game. He thinks that he has lucked out and found a girlfriend online, but suddenly he finds himself transported into the world of Mira where he accidentally saves a young princess by landing on her attacker with his swivel chair. With no idea how he got there nor how to get back to his own world, Kon tags along with the princess as part of her honor guard while a militant faction of the princess's own country seeks to capture her before she can complete her arranged marriage.

(Source: Wikipedia)",25,"Oct 8, 2012 to Apr 1, 2013",Fall 2012,"['Action', 'Comedy', 'Fantasy', 'Isekai']"
Sora no Method: Mou Hitotsu no Negai,,https://myanimelist.net/anime/38891/Sora_no_Method__Mou_Hitotsu_no_Negai,7.14,"The official website of Sora no Method (Celestial Method) announced a new episode for the anime series. The episode will feature a new character.

(Source: MAL News)",1,"Oct 11, 2019",,"['Comedy', 'Fantasy', 'School']"
Suki na Ko ga Megane wo Wasureta,The Girl I Like Forgot Her Glasses,https://myanimelist.net/anime/54234/Suki_na_Ko_ga_Megane_wo_Wasureta,7.14,"Kaede Komura is in love. After being seated next to the airheaded Ai Mie for the past three days, Komura cannot help but be attracted to his bespectacled classmate. Although he has yet to have a proper conversation with Mie, Komura dreams of the day when she will look his way.

One day, Komura notices that his seatmate is not wearing her glasses, learning by questioning Mie that she forgot them and has a tendency of doing so. When he sees her struggle, a concerned Komura takes it upon himself to help his crush. As the boy offers his assistance to Mie day by day, her reasons for constantly losing her glasses slowly evolve from the answer she initially gave.

[Written by MAL Rewrite]",13,"Jul 4, 2023 to Sep 26, 2023",Summer 2023,"['Comedy', 'Romantic Subtext', 'School', 'Shounen']"
Tales of Symphonia The Animation: Sylvarant-hen,,https://myanimelist.net/anime/1731/Tales_of_Symphonia_The_Animation__Sylvarant-hen,7.14,"Two worlds exist, both unaware of the existance of the other. In order for one world to flourish, the other will have to perish. On the perishing world, a Chosen one is sent on a journey to restore that world's mana by awakening the Spirits and becoming an angel. Colette Brunel, the Chosen of Sylvarant, sets out on her journey accompanied by her best friends Lloyd Irving and Genis Sage. As they travel further they meet more friends and even more enemies, while they learn more and more about the truth behind the World Regeneration. 

(Source: ANN)",4,"Jun 8, 2007 to Dec 21, 2007",,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']"
Tate no Yuusha no Nariagari Season 3,The Rising of the Shield Hero Season 3,https://myanimelist.net/anime/40357/Tate_no_Yuusha_no_Nariagari_Season_3,7.14,"After defeating the Spirit Tortoise, Naofumi has no time for rest. An attack from the next Guardian Beast is imminent, but the three other Cardinal Heroes have gone missing. So, Naofumi and his party set out to search for the legendary trio.

(Source: Crunchyroll)",12,"Oct 6, 2023 to Dec 22, 2023",Fall 2023,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']"
The iDOLM@STER SideM,,https://myanimelist.net/anime/34915/The_iDOLMSTER_SideM,7.14,"A newly created entertainment agency, 315 Production, specializes in scouting prospective idols who previously held other jobs. Whether they were a former lawyer, surgeon, or pilot, they had a place at the agency. As they grow to understand their new positions, they'll aim to achieve their dreams of becoming top idols!

(Source: The Idolm@ster Wikia)",13,"Oct 7, 2017 to Dec 30, 2017",Fall 2017,"['Idols (Male)', 'Music']"
Tokyo Marble Chocolate,,https://myanimelist.net/anime/3088/Tokyo_Marble_Chocolate,7.14,"Serious and generous, but a bit shy, Yuudai has been unsuccessful with the opposite gender. Chizuru is an energetic and cheerful girl, but when it comes to boyfriends, she's been unlucky and clumsy, and never had a steady relationship. This is the first Christmas the couple spends together. Chizuru loves animals and Yuudai plans to give her a rabbit in a box, but it turns out to be... a mini donkey?! As the funny creature escapes, Chizuru goes after it, and Yuudai loses sight of them both!

The time that should have been spent together...
The important feeling that should have been revealed...
Small, but precious things that tend to be buried in every day life.
What answer will the two youngsters find while separated from each other?

Yuudai and Chizuru—their feelings and the time they spent far from each other are delicately unfolded in this double-sided pure love story told from two different perspectives! 

(Source: Production I.G)",2,"Dec 5, 2007",,"['Drama', 'Romance', 'Adult Cast']"
Unico,The Fantastic Adventures Of Unico,https://myanimelist.net/anime/2427/Unico,7.14,"Unico the Unicorn has the amazing power to make anyone he meets happy. Whether it's because of his personality or the powers of his horn, no one knows. However, the gods become jealous of Unico, thinking that only gods should be able to decide or let people be happy or not. Unico is banished to the Hill of Oblivion, and the West Wind is ordered to take him there. She can't stand giving this fate to an innocent like Unico, so Unico's adventures begin, as the West Wind takes him from one place and time to the next, in a neverending journey to escape the wrath of the gods. In this adventure, Unico meets Beezel a devil child and then Katy (Chao), a cat who wants to be a witch! Can he become friends with them?

(Source: AniDB)",1,"Mar 14, 1981",,"['Adventure', 'Fantasy', 'Kids']"
Ushio to Tora,Ushio and Tora,https://myanimelist.net/anime/842/Ushio_to_Tora,7.14,"Ushio thinks his father's tale of an ancient ancestor impaling a demon on a temple altar stone with the legendary Beast Spear is nuts, but when he finds the monster in his own basement, Ushio has to take another look at the family legend! Fortunately, Ushio knows it's best to let sleeping dogs lie and leave captured demons where they are. Unfortunately, the release of the monster's evil energies begins to beckon other demons to Ushio's hometown! To save his friends and family from the invading spirits, Ushio is forced to release Tora from his captivity. But will the cure prove to be worse than the curse? Will Ushio end his life a Tora-snack? Or will the Beast Spear keep Tora in line long enough to save the city?

(Source: AniDB)",10,"Sep 11, 1992 to Aug 1, 1993",,"['Action', 'Horror', 'Mythology', 'Shounen']"
Uta no☆Prince-sama♪ Maji Love Legend Star,Uta no Prince Sama Legend Star,https://myanimelist.net/anime/31178/Uta_no☆Prince-sama♪_Maji_Love_Legend_Star,7.14,"The anime's story will start where the third season left off, at the competition for who will open the Triple S international sporting event. Raging Entertainment's HE★VENS idol group had hijacked the competition between QUARTET NIGHT and ST☆RISH, causing chaos. However, after the QUARTET NIGHT members suggest a certain idea, the three groups aim toward a new stage, with HE★VENS swearing to get their revenge on the other two groups.

(Source: ANN)",13,"Oct 2, 2016 to Dec 25, 2016",Fall 2016,"['Comedy', 'Romance', 'Idols (Male)', 'Music', 'Reverse Harem', 'Josei']"
Wu Shang Shen Di,,https://myanimelist.net/anime/42187/Wu_Shang_Shen_Di,7.14,"Ten thousand years ago, the immortal king Muyun was conspired by others for holding the Zhu Xiantu. After ten thousand years of sleep, his remnant soul awakened on the famous ""Trash Muyun"" of the Southern Cloud Empire of the Heavenly Fate continent.

(Source: LM ANIME)",64,"May 18, 2020 to Dec 18, 2020",,"['Action', 'Adventure', 'Supernatural']"
Show by Rock!! Stars!!,,https://myanimelist.net/anime/41520/Show_by_Rock_Stars,7.13,"""All stars"" season of Show by Rock!! featuring all the bands from previous seasons.",12,"Jan 7, 2021 to Mar 25, 2021",Winter 2021,"['Comedy', 'Fantasy', 'Music']"
Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,Super Danganronpa 2.5: Nagito Komaeda and the Destroyer of the World,https://myanimelist.net/anime/34152/Super_Danganronpa_25__Komaeda_Nagito_to_Sekai_no_Hakaimono,7.13,"At Hope's Peak Academy, a school full of extraordinarily talented individuals, Nagito Komaeda is an ordinary boy with no special traits or interesting skills to speak of—except for his incredible unluckiness. Just walking to school in the morning leads to a number of unfortunate accidents, which only escalate as the day goes on. Despite this, Komaeda leads a relatively normal life and is satisfied with his modest slice of happiness.

But everything changes when a mysterious boy who declares himself the ""Destroyer of the World"" arrives to shatter this hopeless paradise.

[Written by MAL Rewrite]",1,"Jan 12, 2017",,"['Action', 'Horror', 'Mystery', 'Psychological']"
Tokimeki Tonight,,https://myanimelist.net/anime/3125/Tokimeki_Tonight,7.14,"Fifteen-year-old Ranze Etou lives a normal life for any girl her age—except for the fact that she resides in a castle with a vampire father and a werewolf mother who constantly worry about her lack of powers.

On her first day at a new school, Ranze meets the beautiful Shun Makabe and falls head over heels for him. While he remains oblivious, this does not stop Yoko Kamiya, the daughter of a yakuza boss, from becoming jealous. Furthermore, Ranze's parents despise the idea of her dating a human. On top of all that, Ranze has to cope with the manifestation of a new power—the ability to shapeshift into anything she bites!

[Written by MAL Rewrite]",34,"Oct 7, 1982 to Sep 22, 1983",Fall 1982,"['Comedy', 'Fantasy', 'Romance', 'Vampire', 'Shoujo']"
Tongari Boushi no Memole,,https://myanimelist.net/anime/3754/Tongari_Boushi_no_Memole,7.13,"Memoru is one of 245 people who came to earth from the Riruru Star when their ship had an emergency crash-landing on earth. Memoru's people have such tiny bodies that they could stand on a human's palm. One day she hears lovely music, and she follows its source and comes upon a huge house she hasn't seen before to find a girl taller than her playing on the piano. Memoru visited her again secretly with her friends Popitu, Rupangu, and Pi, but the human girl, Marielle, seemed sick and likely to die any moment. Feeling sad for the girl, Memoru's tear drops on the girl's lips. The girl gets better and a strong friendship starts between them. 

(Source: ANN)",50,"Mar 3, 1984 to Mar 3, 1985",Spring 1984,['Fantasy']
Tonkatsu DJ Agetarou,,https://myanimelist.net/anime/31370/Tonkatsu_DJ_Agetarou,7.13,"Tonkatsu chef by day, professional DJ by night—this is the aspiration of Agetarou Katsumata, whose family owns a small tonkatsu shop in Shibuya.

One night, Agetarou delivers an order to a staff member at a nightclub and gets invited inside as a token of thanks. Although nervous at first, he soon finds himself absorbed by the atmosphere, falling in love with the dancing girls, flashing lights, and groovy music. Agetarou starts visiting the club regularly until a certain night leads him to a chance encounter with a legendary American DJ: Big Master Fly. Putting on a spectacular show, the DJ sparks an epiphany in Agetarou—the groove of mixing music appears to be strikingly similar to the rhythm of preparing tonkatsu. Thenceforth Agetarou sets his sights on becoming a master of both disciplines.

With the help of his neighborhood friends and his mentor DJ Oily, Agetarou pursues his dream all the while dealing with familial problems, love issues, and many other kinds of trouble. Tonkatsu DJ Agetarou is a hilarious tale about an impulsive young boy trying to find his own path in life, while still fulfilling his familial and social responsibilities.

[Written by MAL Rewrite]",12,"Apr 10, 2016 to Jun 26, 2016",Spring 2016,"['Comedy', 'Music', 'Shounen']"
Vampire in the Garden,,https://myanimelist.net/anime/39518/Vampire_in_the_Garden,7.13,"During a winter long ago, near-immortal vampires began plaguing the world. As their population grew at an astounding rate, they promptly threw humanity off its place at the top of the food chain. Desperate to avoid extinction, the surviving humans concentrated in their last safe haven—a small city surrounded by an enormous wall. There, they have waged war against the vampires for many years. 

In the midst of a particularly brutal attack by the vampires, a human soldier named Momo encounters Fiine, the queen of their enemies. After seeing her try to save Momo's best friend from a rampaging vampire, Momo follows Fiine back to her house. It is there Momo connects with Fiine over their love for music and desire to escape the fighting. 

Pursuing that goal of escape, the two decide to journey toward a supposed paradise where humans and vampires coexist—despite being uncertain of its existence. However, Momo and Fiine are being targeted by both races, who they must first evade if they hope to reach their destination in one piece.

[Written by MAL Rewrite]",5,"May 16, 2022",,"['Action', 'Fantasy', 'Military', 'Vampire']"
Wan Jie Xian Zong 3rd Season,,https://myanimelist.net/anime/40909/Wan_Jie_Xian_Zong_3rd_Season,7.13,Third season of Wan Jie Xian Zong.,48,"Oct 17, 2019 to Apr 9, 2020",,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Historical', 'Martial Arts', 'Mythology']"
Xin Shen Bang: Yang Jian,New Gods: Yang Jian,https://myanimelist.net/anime/51334/Xin_Shen_Bang__Yang_Jian,7.13,"Thirteen years after Yang Jian (known to some as Erlang Shen) imprisoned his sister beneath a mountain, the once powerful god now scrapes by as a penniless bounty hunter. When a mysterious woman hires him for a new job, Yang Jian soon finds himself chasing down a familiar figure. He must stop Chenxiang, his long-lost nephew, who is in search of the magical lotus lantern that will free his mother, even if it will bring catastrophe. As Yang Jian confronts the actions of his past, he must face a host of dangerous vigilantes seeking the same treasure with the power to alter the balance of their worlds.

(Source: Movie Insider)",1,"Aug 19, 2022",,"['Action', 'Adventure', 'Fantasy']"
Xue Ying Ling Zhu Zhi Qi Yu Pian,,https://myanimelist.net/anime/40991/Xue_Ying_Ling_Zhu_Zhi_Qi_Yu_Pian,7.13,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,4,"Jan 2, 2020 to Jan 23, 2020",,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Historical', 'Martial Arts']"
Yokohama Kaidashi Kikou: Quiet Country Cafe,,https://myanimelist.net/anime/976/Yokohama_Kaidashi_Kikou__Quiet_Country_Cafe,7.13,"In the twilight of the human age, mankind continues to persevere, resisting the lull of nature's reclamation. For Alpha Hatsuseno and her café, things have not changed. The familiar sights and scenery instill a comforting solace—a sentiment cherished by Alpha. One day, however, a radio weather report forecasts an approaching typhoon that threatens to undermine the enduring peace.

After taking refuge at Ojisan's gas station and returning to the café, Alpha is devastated to see that her beloved shop had been ravaged by the storm. Determined to restore it back to its former glory, she resolves to find other jobs as a way to fund the repairs. The journey into the unknown is an opportunity to explore what remains of civilization, and Alpha seizes this chance to expand her view of the outside world.

[Written by MAL Rewrite]",2,"Dec 18, 2002 to Mar 5, 2003",,"['Sci-Fi', 'Slice of Life', 'Iyashikei', 'Seinen']"
Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,Yu-Gi-Oh! 3D: Bonds Beyond Time,https://myanimelist.net/anime/6951/Yu☆Gi☆Oh_Movie__Chou_Yuugou_Toki_wo_Koeta_Kizuna,7.13,"While riding with Jack Atlas and Crow Hogan, Yuusei Fudou's Stardust Dragon is captured by Paradox, a mysterious Turbo Duelist from the future, during a Turbo Duel and turned into a Sin Monster. With the help of the Crimson Dragon, Yuusei chases after Paradox as he enters a time slip, ending up in the past. During this time, Paradox duels against Jaden Yuki, who is still able to use the powers of Yubel and The Supreme King. However, by this time Paradox had also captured Cyber End Dragon and Rainbow Dragon and overwhelms Jaden. He is saved thanks to Yuusei and the Crimson Dragon. Jaden informs Yuusei of Paradox's true intentions. By stealing various monsters from across time and turning them dark, he plans to kill Maximillion Pegasus, the creator of Duel Monsters, preventing the game from being created and causing the events of all three series to never happen.

Yuusei and Jaden agree to pursue Paradox, which leads them to the past and causes a meeting with the King of Games, Yuugi Mutou. However, by the time Yuusei and Jaden arrive, Paradox had already attacked his time, supposedly killing both Pegasus and Yuugi's grandpa, and had also managed to steal Blue-Eyes White Dragon and Red-Eyes Black Dragon. After explaining everything to Yuugi, he agrees to fight with Yuusei and Jaden against Paradox in the ultimate three-on-one duel to free the trapped monsters and save both the world and time itself before it's too late.

(Source: Wikipedia)",1,"Jan 23, 2010",,"['Adventure', 'Strategy Game', 'Time Travel', 'Shounen']"
Yume-iro Pâtissière: Mune Kyun Tropical Island!,,https://myanimelist.net/anime/8894/Yume-iro_Pâtissière__Mune_Kyun_Tropical_Island,7.13,Special episode of Yumeiro Pâtissière shown at the Ribon event along with Hiyokoi.,1,"Jul 30, 2010",,"['School', 'Shoujo']"
Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,,https://myanimelist.net/anime/7745/Zettai_Karen_Children_OVA__Aitazousei_Ubawareta_Mirai,7.13,An OVA that takes place during the manga's middle school storyline.,1,"Jul 16, 2010",,"['Action', 'Comedy', 'Supernatural', 'Shounen']"
Kakumeiki Valvrave,Valvrave the Liberator,https://myanimelist.net/anime/16668/Kakumeiki_Valvrave,7.13,"In the 71st year of the True Era, humans have successfully expanded into space and have started living in independent galactic colonies. The world itself is split between two major nations: the Atlantic Rim United States (ARUS) and the Dorssia Military Pact Federation (Dorssia)—superpowers that wage war against each other on Earth and far into outer space. In this war-torn era, a third faction comprised of Japan and Islands of the Oceanian Republic (JIOR), reside peacefully and prosper economically, maintaining neutrality between themselves and their militant neighbors.

Kakumeiki Valvrave commences in an outer space JIOR colony, where 17-year-old Haruto Tokishima's peaceful life is turned upside down as a sudden Dorssian fleet breaches the neutral colony. Their objective is to seize the Valvraves: powerful, but rumored mechanized weapons hidden deep within Haruto's school, Sakimori Academy. In the ensuing chaos, Haruto stumbles upon one of the targeted Valvraves. With his friends' lives in peril, Haruto enters the mecha and seals a contract for its power in exchange for his humanity. With the aid of L-elf—an enigmatic Dorssian agent and gifted strategist—Haruto and the Valvrave initiate a revolution to liberate the world.

[Written by MAL Rewrite]",12,"Apr 12, 2013 to Jun 28, 2013",Spring 2013,"['Action', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
Kaze no Youjinbou,Kaze no Yojimbo,https://myanimelist.net/anime/1145/Kaze_no_Youjinbou,7.13,"In search for Araki Genzo, George Kodama finds himself in the small town of Kimujuku. George quickly realizes that he is unwelcome and is warned to leave as soon as possible. With two rival syndicates roaming the streets and a dark violent past, the town of Kimujuku isn't what it appears to be. George challenges the town of Kimujuku in order to reveal the towns dark hidden past and discover the truth. 

(Source: ANN)",25,"Oct 2, 2001 to Mar 26, 2002",Fall 2001,"['Action', 'Drama', 'Mystery']"
Kidou Senshi Gundam SEED C.E. 73: Stargazer,Mobile Suit Gundam SEED C.E.73: Stargazer,https://myanimelist.net/anime/1215/Kidou_Senshi_Gundam_SEED_CE_73__Stargazer,7.13,"In C.E. 73, tensions between Naturals and Coordinators continue to persist, eventually leading to another war between the Earth Alliance and PLANT. Sven Cal Bayan is a Natural pilot of the elite EA squad, the Phantom Pain, and carries out his squad's various anti-Coordinator missions without fail. Selene McGriff is a Coordinator researcher at the neutral Deep Space Survey and Development Organization (DSSD) and a developer of the GSX-401FW Stargazer space exploration mobile suit. Though their backgrounds are completely different, the expanding war will nevertheless force their paths to collide.

(Source: ANN)",3,"Jul 14, 2006 to Sep 29, 2006",,"['Sci-Fi', 'Mecha', 'Military', 'Space']"
Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,"Eureka Seven - good night, sleep tight, young lovers",https://myanimelist.net/anime/4246/Koukyoushihen_Eureka_Seven__Pocket_ga_Niji_de_Ippai,7.13,"Renton, son of scientists, and Eureka, a girl who can't live under the sun, are raised together when very young and become very attached to each other. One day, Eureka is taken away. Powerless at the time, Renton vows to rescue her. He enters the military and is soon is assigned to the Independent Youths Unit 303 of the First Mobile Forces thanks to his exceptional performance alongside his Nirvash, a bio-mechanical armor/control system. Unknown to Renton, lies a plot to extinguish the alien invasion that is currently happening involving not only him, but Eureka too. 

(Source: ANN)",1,"Apr 25, 2009",,"['Adventure', 'Romance', 'Sci-Fi', 'Mecha']"
