title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Shinigami Bocchan to Kuro Maid 2nd Season,The Duke of Death and His Maid Season 2,https://myanimelist.net/anime/49858/Shinigami_Bocchan_to_Kuro_Maid_2nd_Season,7.58,"The duke, full of love and kindness, treads carefully around every living being, be it a tender flower or his seductive maid, Alice Lendrott. Were it not for the devotion Alice shows him and the fondness that grows ever stronger between them, the duke would have barely paid heed to his mother's demand: to either lift the dreadful curse placed upon him or lose his family inheritance. Although the duke has no greed for riches, he yearns to be rid of his frightful powers—which cause all he touches to die—for the sake of those closest to him.

As the duke, Alice, and their friends enjoy spirited days filled with the ridiculous affairs of the supernatural, the spring deadline looms heavily over them. Nonetheless, the duke refuses to take any shortcuts in this endeavor if it means betraying the trust of his cherished friends.

[Written by MAL Rewrite]",12,"Jul 9, 2023 to Sep 24, 2023",Summer 2023,"['Comedy', 'Supernatural', 'Romantic Subtext']"
Ao no Exorcist Movie,Blue Exorcist: The Movie,https://myanimelist.net/anime/11737/Ao_no_Exorcist_Movie,7.58,"As the grand festival of True Cross Academy draws near, exwires and exorcists alike combine their efforts to banish any demon that threatens the celebrations. Among them, Rin Okumura is tasked with exorcising the soul-devouring demon known as the Phantom Train alongside his brother Yukio and Shiemi Moriyama.

During their mission, the Phantom Train escapes its tracks and begins ravaging True Cross Academy. In the ensuing chaos, Rin encounters a childlike demon he dubs Usamaro, and begins to develop an odd friendship with it. However, Usamaro's abilities might be far more sinister than Rin initially expected.

[Written by MAL Rewrite]",1,"Dec 28, 2012",,"['Action', 'Fantasy', 'Mythology', 'School', 'Shounen']"
Arknights: Touin Kiro,Arknights: Perish in Frost,https://myanimelist.net/anime/53881/Arknights__Touin_Kiro,7.58,Second season of Arknights.,8,"Oct 7, 2023 to Nov 25, 2023",Fall 2023,"['Action', 'Fantasy']"
Black Jack (TV),,https://myanimelist.net/anime/2213/Black_Jack_TV,7.58,"Black Jack is an ""unregistered"" doctor with a clouded, mysterious past. He works with his little assistant Pinoko (who has a massive crush on the doctor), dealing with medical cases not very well known, which can be strange, dangerous, or not known at all. But he is a genius, and can save almost any of his patients' life (as long as they have the money for it, that is), and is known to many around the world, especially to those of medicine and science. He's a man of science himself, and does not believe much until he has seen it, yet it is many times he is surprised by love and nature often overpowering the science he bases his life in.  

(Source: ANN)",61,"Oct 11, 2004 to Mar 6, 2006",Fall 2004,"['Drama', 'Medical', 'Shounen']"
Boku no Hero Academia the Movie 3: World Heroes' Mission,My Hero Academia: World Heroes' Mission,https://myanimelist.net/anime/44200/Boku_no_Hero_Academia_the_Movie_3__World_Heroes_Mission,7.58,"Under the doctrines of Quirk Doomsday Theory, the ideological group Humarise is convinced that all humans with quirks are diseased and must be eradicated. In order to rebuild the world, the group's extremists have constructed a lethal device known as a ""Trigger Bomb"" that causes people with quirks to lose control and die. Their leader, Flect Turn, evades capture from the Pro Heroes deployed around the world.

During his work study in the country of Otheon with Japan's number one Pro Hero, Izuku ""Deku"" Midoriya is accused of a crime he did not commit. Unintentionally involving Roddy Soul, a local, Deku soon finds himself on the run with the boy. It is now up to Rody, Deku, and Deku's classmates to stop the Trigger Bomb plot set in motion by Flect, all while eluding the other persistent members of Humarise.

[Written by MAL Rewrite]",1,"Aug 6, 2021",,"['Action', 'Super Power', 'Shounen']"
Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,Code Geass: Lelouch of the Rebellion Special Edition - Black Rebellion,https://myanimelist.net/anime/4596/Code_Geass__Hangyaku_no_Lelouch_Special_Edition_-_Black_Rebellion,7.58,An OVA summarizing all 25 episodes of season 1 from Lelouch's viewpoint.,1,"Feb 22, 2008",,"['Action', 'Mecha', 'Military', 'School', 'Super Power']"
COLORs,,https://myanimelist.net/anime/54005/COLORs,7.58,The music film is a part of TOHO animation's 10th anniversary project.,1,"Mar 24, 2023",,"['Drama', 'Crossdressing']"
Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,Doraemon the Movie: Nobita's New Great Adventure into the Underworld,https://myanimelist.net/anime/2673/Doraemon_Movie_27__Nobita_no_Shin_Makai_Daibouken_-_7-nin_no_Mahoutsukai,7.58,"Nobita requests of Doraemon the Moshimo-box and wishes for the world to become a place where the use of magic is possible. Witchcraft replaces science and technology and everyone makes use of it on their daily lives, except for Nobita, who, like usual, isn't very good at conjuring spells. Frustrated, he plans on returning things to their past state, but his mother threw the Moshimo-box away. 

One day, Doraemon and his friends meet Professor Mangetsu, who studies magic and magical beings such as goblins, and his daughter Miyoko, and are warned of the dangerous approximation of the ""star of the Underworld"" to the Earth's orbit. 

With the future of the planet at stake, the group must travel to the Underworld and pierce the heart of the Underworld King with a silver dart, as detailed in the ancient texts of ""The Chronicles of the Underworld"". Their attempts are, however, thwarted and Miyoko captured. 

Doraemon and his friends then decided to use the Time Machine to return to the past and, using Dorami's Moshimo-box, they manage to restore the Earth. The events on the Underworld continue, however, to take place in a Parallel Universe, where Miyoko is still captive. As a result, the group is once again forced to travel to the Underworld and defeat its tyrannical ruler once and for all. 

(Source: AniDB)",1,"Mar 10, 2007",,"['Adventure', 'Comedy', 'Fantasy']"
Fairy Tail: Final Series,Fairy Tail Final Series,https://myanimelist.net/anime/35972/Fairy_Tail__Final_Series,7.58,"Although Fairy Tail has been disbanded and its members are now spread far across Fiore, Natsu Dragneel hasn't given up on reuniting the guild he and others once called home. Along with his companions Happy and Lucy Heartfilia, he will stop at nothing to keep Fairy Tail and its fiery spirit alive even as they face their most difficult trial yet—the invasion of Fiore by the Alvarez Empire's immense army and their all-too-familiar ruler.

[Written by MAL Rewrite]",51,"Oct 7, 2018 to Sep 29, 2019",Fall 2018,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Fanren Xiu Xian Chuan: Xinghai Feichi Pian Xuzhang,A Record of Mortal's Journey to Immortality: Speeding in the Sea of Stars,https://myanimelist.net/anime/55993/Fanren_Xiu_Xian_Chuan__Xinghai_Feichi_Pian_Xuzhang,7.58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,4,"Jul 30, 2023 to Aug 20, 2023",,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
Full Metal Panic! Invisible Victory,,https://myanimelist.net/anime/31931/Full_Metal_Panic_Invisible_Victory,7.58,"The boisterous student Kaname Chidori and soldier Sousuke Sagara are enjoying a blissful high school life. However, their peaceful days are disrupted by the threatening terrorist organization Amalgam. Leonard Testarossa, a member of the organization who possesses ""Whispered,"" seeks to procure Kaname and her knowledge. 

Kaname and Sousuke's battle against Amalgam starts right in their own neighborhood, which eventually takes them on a hunt around the world. From the exotic lands of Laos to the barren Mexican coast, Sousuke must gather intelligence to bring down Amalgam. Meanwhile, Kaname's abilities grow, but so does her frustration as her resolve withers. Caught up in an intense game of hide and seek, as well as strategic plots, the pair try to connect and push beyond their own limits. 

[Written by MAL Rewrite]",12,"Apr 13, 2018 to Jul 18, 2018",Spring 2018,"['Action', 'Mecha', 'Military']"
Ga-Rei: Zero,Ga-Rei-Zero,https://myanimelist.net/anime/4725/Ga-Rei__Zero,7.58,"In Japan, there exists a government agency known as the Supernatural Disaster Countermeasures Division (SDCD), whose duty is to protect the citizens from creatures unseen. They are able to dispatch these monsters swiftly and without alerting the general public. But currently, they face a different challenge: the betrayal of one of their own.

After the death of her mother several years ago, Kagura Tsuchimiya has been fostered by the Isayama family and forms a close sister-like bond with their daughter Yomi. The two become inseparable, and together they work for the SDCD as highly skilled exorcists. However, as the stress and consequences of their sacred duty weigh on them both, and family politics come into play, Kagura and Yomi begin to slowly drift apart. One of them grows earnestly into her role as an exorcist, and the other heads down a dark path from which there may be no redemption.

[Written by MAL Rewrite]",12,"Oct 6, 2008 to Dec 22, 2008",Fall 2008,"['Action', 'Supernatural', 'Suspense', 'Gore', 'Super Power', 'Shounen']"
Hourou Musuko Specials,Wandering Son Specials,https://myanimelist.net/anime/10935/Hourou_Musuko_Specials,7.58,The full versions of episodes 10 and 11 that were previously edited together into episode 10 of the TV series.,2,"Aug 24, 2011 to Sep 21, 2011",,"['Drama', 'Crossdressing', 'School']"
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,,https://myanimelist.net/anime/9201/Air_Gear__Kuro_no_Hane_to_Nemuri_no_Mori_-_Break_on_the_Sky,7.57,"First episode is based on the 16th volume of the manga. Features Ikki vs. Ringo.

Second episode is based on the 23rd/24th volume of the manga. Features Kogarasumaru vs. Sleeping Forest inside Inorganic Net.",3,"Nov 17, 2010 to Jun 17, 2011",,"['Comedy', 'Sports', 'Ecchi', 'Delinquents', 'School', 'Shounen']"
Ajin Part 2,Ajin: Demi-Human 2nd Season,https://myanimelist.net/anime/33253/Ajin_Part_2,7.57,"After escaping certain death, Kei Nagai and his new companion Kou Nakano plot revenge on Satou, their fellow Ajin who is hellbent on world domination. As Satou embarks on a string of public executions, the human race rushes to come up with a solution to stop the immortal villain.

Kei discovers unlikely allies in the form of two former adversaries: high-ranking government official Yuu Tosaki, whose extensive research on Ajin gives him a tactical advantage in the fight against Satou, and Tosaki's Ajin assistant Izumi Shimomura. As his faction continues to gather allies, Kei races against time to put a stop to Satou's crusade before it brings about an end to civilization as he knows it.

[Written by MAL Rewrite]",13,"Oct 8, 2016 to Dec 24, 2016",Fall 2016,"['Action', 'Horror', 'Mystery', 'Supernatural', 'Gore', 'Seinen']"
Ao Haru Ride OVA,Blue Spring Ride OVA,https://myanimelist.net/anime/24151/Ao_Haru_Ride_OVA,7.57,"Unwritten
Junior high student Futaba Yoshioka has always despised boys—she thinks they are all way too rowdy and annoying. The only exception is a boy in the class next to hers, Kou Tanaka, who seems different from the others. Through frequent encounters, Futaba and Kou exchange shy glances and awkward words with one another. Having had no experience in romance prior, Futaba has no idea what her growing feelings for Kou are supposed to imply.

Page.13
During their second year of high school, Futaba and her friends go to a summer festival together. While the other girls decide not to wear yukatas, Yuuri Makita does as she is determined to get closer to Kou. Caught off guard, Futaba can only watch from afar as Yuuri and Kou seem to grow more and more intimate. At this rate, will Futaba be able to make progress with Kou?

[Written by MAL Rewrite]",2,"Aug 25, 2014 to Dec 12, 2014",,"['Romance', 'Love Polygon', 'School', 'Shoujo']"
Byousoku 5 Centimeter,5 Centimeters per Second,https://myanimelist.net/anime/1689/Byousoku_5_Centimeter,7.57,"What happens when two people love each other but just aren't meant to be together? Takaki Toono and Akari Shinohara are childhood friends, but circumstances beyond their control tear them apart. They promise to stay in contact, and although the progression of time widens the distance between them, the chain of memories remains ever-present.

Byousoku 5 Centimeter is a romantic drama that focuses on the mundane and harsh reality of long-distance relationships. Stuck in the past and unable to make any new memories, Takaki and Akari cling to the hope of seeing each other again. They live their everyday lives half-heartedly, both hurting themselves and the people around them.

[Written by MAL Rewrite]",3,"Mar 3, 2007",,"['Drama', 'Romance']"
Candy Candy,,https://myanimelist.net/anime/2800/Candy_Candy,7.57,"This story is about a girl, Candy, who is an orphan. She is a nice and optimistic girl and she has a warm heart. When she was a child, she lived in an orphanage called Pony's Home. She had a good friend called Annie. And she met the ""Prince of the Hill"" who is a important person in her life, on the hill behind the orphanage.

She was adopted by the Leagan family. What's awaiting her are the bad-hearted Neil and his sister, Eliza. One day, in the rose garden, she met a boy, who is identical to the ""Prince of the Hill"" who she had met in her childhood. His name is Anthony. Thereafter, a fantastic story that she has never expected begins.

(Source: AnimeNfo)",115,"Oct 1, 1976 to Feb 2, 1979",Fall 1976,"['Drama', 'Historical', 'Shoujo']"
Chiyu Mahou no Machigatta Tsukaikata,The Wrong Way to Use Healing Magic,https://myanimelist.net/anime/49613/Chiyu_Mahou_no_Machigatta_Tsukaikata,7.60,"Ken Usato is a normal high-schooler in every sense of the word—average grades, dreams, and a tendency to dislike extraordinary people. However, when he encounters the president and the vice president of the student council, both popular and extraordinary, he immediately befriends them. All of this is interrupted when Ken's new friends are summoned into another world—and he accidentally gets summoned as well!

Dejected and with no way to return, he resigns himself to staying quietly in the new world—until he finds out he has an affinity for healing magic, a very rare form of magic which gives him both self-confidence and the attention of all mages. However, not all attention is good, which is something Ken realizes when he is noticed by a crazy fellow healing magic user... 

[Written by MAL Rewrite]",13,"Jan 6, 2024 to ?",Winter 2024,"['Action', 'Fantasy', 'Isekai']"
Date A Bullet: Dead or Bullet,,https://myanimelist.net/anime/40416/Date_A_Bullet__Dead_or_Bullet,7.57,"Soon after falling into another world, Kurumi Tokisaki takes interest in a particular white cat. Much to Kurumi's disappointment, the two part ways.

Kurumi later meets Hibiki Higoromo, a white haired quasi-spirit. Hibiki explains that they are at the center of a killing game between quasi-spirits. Within the Neighboring World, the spirits compete for a single wish to be granted to the lone survivor of the death-match.

Understanding the rules of the game, Kurumi and Hibiki reach a compromise—a temporary alliance.

[Written by MAL Rewrite]",1,"Aug 14, 2020",,"['Action', 'Sci-Fi', 'Isekai']"
Doupo Cangqiong 2nd Season,Fights Break Sphere 2nd Season,https://myanimelist.net/anime/37176/Doupo_Cangqiong_2nd_Season,7.57,"Xiao Yan, the best Xiao family fighter ever. At the age of 4, he began his training, at 10 he already owned the ninth level of strength, and at 11 - the tenth, so he became the youngest fighter in the history of his family. But at the age of 12, something unpredictable happened: he lost almost all of his strength. For the next three years, neighbors mocked him and even broke off his engagement. It would seem that nothing will help him, but then a spirit appeared from his ring, which showed him the way to power. Xiao Yan again became a favorite of the family and the crowd, but this could not satisfy his ambition. To avenge the failed wedding, he goes to the mountains and, with the help of an old herbalist, becomes stronger and stronger.",12,"Mar 3, 2018 to May 13, 2018",,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Historical', 'Martial Arts', 'Mythology']"
Dragon Quest: Dai no Daibouken (TV),,https://myanimelist.net/anime/2229/Dragon_Quest__Dai_no_Daibouken_TV,7.57,"After the defeat of the demon lord Hadlar all of the monsters were unleashed from his evil will and moved to the island of Delmurin to live in peace. Dai is the only human living on the island. Having been raised by the kindly monster Brass, Dai's dream is to grow up to be a hero. He gets to become one when Hadlar is resurrected and the previous hero, Avan, comes to train Dai to help in the battle. But Hadlar, announcing that he now works for an even more powerful demon lord, comes to kill Avan. To save his students Avan uses a Self-Sacrifice spell to attack, but is unable to defeat Hadlar. When it seems that Dai and Avan's other student Pop are doomed a mark appears on Dai's forehead and he suddenly gains super powers and is able to fend off Hadlar. The two students then go off on a journey to avenge Avan and bring peace back to the world.

(Source: ANN)",46,"Oct 17, 1991 to Sep 24, 1992",Fall 1991,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Fairy Tail,,https://myanimelist.net/anime/6702/Fairy_Tail,7.57,"In the enchanted Kingdom of Fiore, the lively Lucy Heartfilia has one wish: to join the renowned Fairy Tail—one of the many magical wizard guilds scattered around the continent. Luckily, a chance encounter with Natsu Dragneel, the ""Salamander"" of Fairy Tail, whisks her into the legendary guild.

From Natsu's rivalrous antics with ice wizard Gray Fullbuster to the frightening presence of the unmatched combat goddess Erza Scarlet, Fairy Tail's powerful mages have a slight penchant for trouble. Through all the lucrative odd jobs and adventures to save the world from destruction lies an absolute and unyielding trust stronger than family that has formed between each guild member.

Teaming up with Natsu, Gray, and Erza, Lucy finds herself amidst the guild's most misfit wizards. But as they constantly stand in the eye of every danger, there is one name that never ceases to resurface: Zeref, the feared master of dark magic.

[Written by MAL Rewrite]",175,"Oct 12, 2009 to Mar 30, 2013",Fall 2009,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Fukigen na Mononokean Tsuzuki,The Morose Mononokean II,https://myanimelist.net/anime/37958/Fukigen_na_Mononokean_Tsuzuki,7.57,"Despite being burdened with crippling debt to the morose Haruitsuki Abeno, Hanae Ashiya has come to enjoy his job as an exorcist. His ability to communicate with youkai has given him a sense of responsibility regarding the magical creatures, and he continues to work hard to send them to their true home in the Underworld.

As Ashiya’s life finally stabilizes, the youkai threaten to upset it once again. Knowledge of his existence has begun to spread, and not everyone is happy to have a human working for the Mononokean, the interdimensional tea room. But one day, a simple visit to the Underworld draws the attention of those in power, and Ashiya soon learns that not every youkai is willing to go along with Abeno's plans.

[Written by MAL Rewrite]",13,"Jan 5, 2019 to Mar 30, 2019",Winter 2019,"['Comedy', 'Supernatural', 'Mythology']"
GetBackers,,https://myanimelist.net/anime/132/GetBackers,7.57,"Mido Ban and Amano Ginji are known as the Get Backers, retrievers with a success rate of 100%. Whatever is lost or stolen, they can definitely get it back. Despite their powerful abilities and enthusiastic behavior, Ban and Ginji are terminally broke no matter what they do simply because few people would actually desire to hire them. As a result, the pair of them tend to do dangerous jobs, often leading to unwanted re-encounters with their old (and dangerous) friends.",49,"Oct 5, 2002 to Sep 20, 2003",Fall 2002,"['Action', 'Mystery', 'Supernatural', 'Super Power', 'Shounen']"
Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,,https://myanimelist.net/anime/37109/Hakumei_to_Mikochi__Neji_to_Bed_to_Irori_to_Bakuchi,7.57,Special episode included in the second Blu-ray/DVD volume.,1,"Jun 27, 2018",,"['Fantasy', 'Slice of Life', 'Iyashikei', 'Seinen']"
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,Sound! Euphonium the Movie: Welcome to the Kitauji High School Concert Band,https://myanimelist.net/anime/31989/Hibike_Euphonium_Movie_1__Kitauji_Koukou_Suisougaku-bu_e_Youkoso,7.57,"After swearing off music due to an incident at the middle school regional concert band competition, euphonist Kumiko Oumae enters high school hoping for a fresh start. As fate would have it, she ends up being surrounded by people with an interest in the high school brass band. Kumiko finds the motivation she needs to make music once more with the help of her bandmates, some of whom are new like novice tubist Hazuki Katou; veteran contrabassist Sapphire Kawashima; and band vice president and fellow euphonist Asuka Tanaka. Others are old friends, like Kumiko's childhood friend and hornist-turned-trombonist Shuuichi Tsukamoto, and trumpeter and bandmate from middle school, Reina Kousaka.

However, in the band itself, chaos reigns supreme. Despite their intention to qualify for the national band competition, as they currently are, just competing in the local festival will be a challenge—unless the new band advisor Noboru Taki does something about it.

[Written by MAL Rewrite]",1,"Apr 23, 2016",,"['Music', 'Performing Arts', 'School']"
Higashi no Eden Movie II: Paradise Lost,Eden of The East the Movie II: Paradise Lost,https://myanimelist.net/anime/6637/Higashi_no_Eden_Movie_II__Paradise_Lost,7.57,"As one of the 12 Seleção that needs to save the country in order to win a game, Akira Takizawa decided to become the ""King of Japan."" With that in mind, after his return from the U.S.A., the remaining Seleção will also need to follow up on their own plans as they strive to outdo each other.

Saki Morimi and the other members of the ""Eden of the East"" are under suspicion of being terrorists, but they still do everything they can to help Takizawa reach his goal and unravel the secrets of his past, as the last fight between the Seleção begins.

[Written by MAL Rewrite]",1,"Mar 13, 2010",,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense', 'Adult Cast', 'Psychological']"
Initial D Battle Stage,,https://myanimelist.net/anime/821/Initial_D_Battle_Stage,7.57,There are many street races in the Initial D Series. This OVA has no plot other than to collect all the street races into one stage. The dialog during the original races is left in.,1,"May 15, 2002",,"['Action', 'Drama', 'Racing', 'Seinen']"
Isekai Nonbiri Nouka,Farming Life in Another World,https://myanimelist.net/anime/51462/Isekai_Nonbiri_Nouka,7.57,"During the final years of his life, Hiraku Machio remained confined to a hospital bed with a terminal illness until he finally passed away. Taking pity on the unfair life he lived, a god decides to reincarnate Hiraku in another world where he can live as he pleases. Wanting to try farming in this new life, he is bestowed with an all-in-one ""Almighty Farming Tool"" that can transform into any useful implement he wishes. Hiraku is then transported to a forest seemingly far from civilization. Here, he plans to build and farm everything from scratch—gradually developing the lifeless area into a thriving new society.

[Written by MAL Rewrite]",12,"Jan 6, 2023 to Mar 24, 2023",Winter 2023,"['Fantasy', 'Slice of Life', 'Isekai']"
