title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Rakudai Kishi no Cavalry,Chivalry of a Failed Knight,https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry,7.44,"There exist few humans in this world with the ability to manipulate their souls to form powerful weapons. Dubbed ""Blazers,"" these people study and train at the prestigious Hagun Academy to become Mage-Knights; among the students is so-called failure Ikki Kurogane, the sole F-rated Blazer. However, when the worst student in the academy sees Stella Vermillion, an A-ranked Blazer who also happens to be a princess, naked, she challenges him to a duel with dire stakes—the loser becomes the slave of the winner. There's no possible way that Stella can lose, right?

As he tries to prove his strength to a world that believes him to be the weakest, Ikki gains new friends, wisdom, and experience.

[Written by MAL Rewrite]",12,"Oct 3, 2015 to Dec 19, 2015",Fall 2015,"['Action', 'Fantasy', 'Romance', 'Ecchi', 'School']"
Saihate no Paladin: Tetsusabi no Yama no Ou,The Faraway Paladin: The Lord of the Rust Mountains,https://myanimelist.net/anime/50664/Saihate_no_Paladin__Tetsusabi_no_Yama_no_Ou,7.44,Second season of Saihate no Paladin.,12,"Oct 7, 2023 to Dec 23, 2023",Fall 2023,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Reincarnation']"
Samurai 7,,https://myanimelist.net/anime/166/Samurai_7,7.44,"In the far distant future, on a planet that might have been called ""earth"", there was a war between samurai who mechanized their bodies. After the long war, people enjoyed a modest peace.

Facing starvation and abductions at the hands of fearsome mechanized bandits (Nobuseri), the farmers of Kanna Village make the dangerous choice to hire samurai for protection. The village's water priestess, Kirara, her younger sister, Komachi, and a heartbroken villager, Rikichi, set off to hire willing samurai with nothing to offer but rice from their meager harvests. Through dangerous encounters and a bit of luck, seven samurai of varying specialties and experience are gathered for an epic battle against the bandits and the merchants that influence them.

Samurai 7 is based loosely upon Kurosawa Akira's famous movie ""Seven Samurai""/""Shichinin no Samurai""",26,"Jun 12, 2004 to Dec 25, 2004",Summer 2004,"['Action', 'Sci-Fi', 'Historical', 'Mecha', 'Samurai']"
Senki Zesshou Symphogear GX,Symphogear GX,https://myanimelist.net/anime/21573/Senki_Zesshou_Symphogear_GX,7.44,"Following the events of Senki Zesshou Symphogear G, Hibiki Tachibana, Tsubasa Kazanari, and Chris Yukine continue to operate under the command of Genjuurou Kazanari. Meanwhile, Maria Cadenzavna Eve, Kirika Akatsuki, and Shirabe Tsukuyomi are taken into protective custody. With peace restored, everyone returns to their daily lives; however, the appearance of the alchemist Carol Malus Dienheim and her subordinates—the ""Autoscorers""—threatens to draw everyone back into a conflict. 

Armed with a strange and magical power, Carol wishes to initiate the apocalypse and bring destruction to the world... and she is willing to sacrifice everything to do so. Against this mysterious new foe, the six Symphogear wielders must rise to the challenge in order to protect what they hold dear. However, will Carol and her Autoscorers prove to be too much to handle in this fight to protect the fate of the world?

[Written by MAL Rewrite]",13,"Jul 4, 2015 to Sep 26, 2015",Summer 2015,"['Action', 'Sci-Fi', 'Idols (Female)', 'Music']"
3-nen Z-gumi Ginpachi-sensei Announcement Special,,https://myanimelist.net/anime/54761/3-nen_Z-gumi_Ginpachi-sensei_Announcement_Special,7.43,Announcement for 3-nen Z-gumi Ginpachi-sensei.,1,"Mar 19, 2023",,['Comedy']
Aishiteruze Baby★★,,https://myanimelist.net/anime/102/Aishiteruze_Baby★★,7.44,"Katakura Kippei is in every way a high school playboy. Spending his days flirting with any girl he can see, responsibility is the last thing on his mind. Life takes an unexpected turn for him as one day he returns home to find himself with the full-time task of caring for his 5-year-old cousin. Kippei's aunt Miyako had disappeared, appearing to have abandoned his cousin, Yuzuyu. With Kippei's lack of responsibility and knowledge of childcare and Yuzuyu's injured heart with the disappearance of her mother, their time together is in for a bumpy ride.",26,"Apr 3, 2004 to Oct 9, 2004",Spring 2004,"['Comedy', 'Drama', 'Romance', 'Childcare', 'Shoujo']"
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,,https://myanimelist.net/anime/3744/Crayon_Shin-chan_Movie_10__Arashi_wo_Yobu_Appare_Sengoku_Daikassen,7.44,"A full-scale historical drama set in the last days (the year 1574) of the Sengoku Era of feudal Japan. It is the story of the Nohara family, who has been transferred into the Sengoku Era by time warp, and a tragic love between a princess Ren Kasuga (a daughter of the feudal lord Kasuga at the Province of Musashi) and a samurai warrior Matabei Ijiri (a retainer of the Lord Kasuga).

(Source: Manabu Tsuribe)",1,"Apr 20, 2002",,"['Award Winning', 'Drama', 'Romance', 'Historical', 'Samurai', 'Seinen']"
Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,,https://myanimelist.net/anime/8369/Crayon_Shin-chan_Movie_18__Chou_Jikuu_Arashi_wo_Yobu_Ora_no_Hanayome,7.44,"Comical action adventure film set in the future world, like a dystopian science fiction. Shinnosuke's future fiancee, Tamiko Kaneari comes from the future via the time machine. She says her father Masuzo Kaneari captures adult Shinnosuke in the future world and they needs the power of Shinnosuke at age 5 to rescue him. She takes Shinnosuke and Kasukabe Defense Forces members to the future big city Neotokio, which is the world ruled by Masuzo Kaneari, the president of the electric power company Kaneari Electric. 

(Source: Manabu Tsuribe)",1,"Apr 17, 2010",,"['Adventure', 'Comedy', 'Sci-Fi', 'Seinen']"
Days: Touin Gakuen-sen!,,https://myanimelist.net/anime/34513/Days__Touin_Gakuen-sen,7.44,"Sequel to DAYS.

The final match against Touyin Gakuin for National High School Soccer Tournament Tokyo Preliminary.

(Source: MAL News)",3,"Mar 16, 2018 to Jul 17, 2018",,"['Sports', 'School', 'Team Sports', 'Shounen']"
Digimon Adventure tri. 2: Ketsui,Digimon Adventure tri. Determination,https://myanimelist.net/anime/32108/Digimon_Adventure_tri_2__Ketsui,7.44,"Infected Digimon—digital monsters who have begun acting in a berserk manner and experiencing a bizarre increase in power—are invading the real world. While Maki Himekawa and Daigo Nishijima, agents of the mysterious Incorporated Administrative Agency, attempt to learn more about these disruptive appearances, most of the Chosen Children are busy preparing for Tsukishima General High School's summer festival.

Mimi Tachikawa, having recently returned to Japan after living in the United States for years, struggles to find her footing among her classmates and fellow Chosen Children. Meanwhile, by throwing himself into his studies, Jou Kido has been deliberately avoiding all issues related to Digimon, causing his partner Gomamon to run away. Mimi and Jou's individual actions cause friction within the group even as the threat of infected Digimon still looms over them. Will the two resolve their personal conflicts in time to help their friends fight off the latest threat?

[Written by MAL Rewrite]",1,"Mar 12, 2016",,"['Action', 'Adventure', 'Comedy', 'Drama']"
Dragon Ball Super,,https://myanimelist.net/anime/30694/Dragon_Ball_Super,7.44,"Seven years after the defeat of Majin Buu, Earth is at peace, and its people live free from any dangers lurking in the universe. However, this peace is short-lived; a sleeping threat awakens in the dark reaches of the galaxy: Beerus, the ruthless God of Destruction.

Disturbed by a prophecy that he will be defeated by a ""Super Saiyan God,"" Beerus and his angelic attendant Whis search the universe for this mysterious being. Before long, they reach Earth and encounter Gokuu Son, one of the planet's mightiest warriors, and his powerful friends.

[Written by MAL Rewrite]",131,"Jul 5, 2015 to Mar 25, 2018",Summer 2015,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power', 'Shounen']"
Gabriel DropOut,,https://myanimelist.net/anime/33731/Gabriel_DropOut,7.44,"For centuries, Heaven has required its young angels to live and study among humans in order to become full-fledged angels. This is no different for top-of-her-class Gabriel White Tenma, who believes it is her mission to be a great angel who will bring happiness to mankind. However, Gabriel grows addicted to video games on Earth and eventually becomes a hikikomori. Proclaiming herself a ""Fallen Angel,"" she is apathetic to everything else—much to the annoyance of Vignette April Tsukinose, a demon whom Gabriel befriended in her angelic early days on Earth.

Vignette's attempts to revert Gabriel back to her previous self are in vain, as Gabriel shoots down any attempt to change her precious lifestyle. As they spend their time on Earth, they meet two eccentric personalities: the angel Raphiel Ainsworth Shiraha, Gabriel's classmate with a penchant for sadism, and the demon Satanichia McDowell Kurumizawa, a clumsy self-proclaimed future ruler of the Underworld.

Gabriel DropOut follows these four friends' comedic lives as they utterly fail to understand what it truly means to be a demon or an angel.

[Written by MAL Rewrite]",12,"Jan 9, 2017 to Mar 27, 2017",Winter 2017,"['Comedy', 'Supernatural', 'CGDCT', 'Mythology', 'School', 'Shounen']"
Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,How a Realist Hero Rebuilt the Kingdom Part 2,https://myanimelist.net/anime/49930/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki_Part_2,7.44,"Together with his talented aides, the ""Realist Hero"" Kazuya Souma continues his quest of reinvigorating the Elfrieden Kingdom through administrative reform. Having successfully conquered Van—the capital city of the Principality of Amidonia—Kazuya now faces the envoy from Gran Chaos Empire, who wishes to impose punishment for breaching the ban on war established by the Mankind Declaration Treaty. Despite the dire situation, Kazuya sees a path to avoid unnecessary conflict whilst gaining new allies. With his plan being seemingly perfect, the only barrier to success is gaining approval from the envoy.

[Written by MAL Rewrite]",13,"Jan 9, 2022 to Apr 3, 2022",Winter 2022,"['Action', 'Fantasy', 'Romance', 'Harem', 'Isekai', 'Military']"
Haiyore! Nyaruko-san F,,https://myanimelist.net/anime/26023/Haiyore_Nyaruko-san_F,7.44,"A new OVA of the light novel Haiyore! Nyaruko-san, titled Haiyore! Nyaruko-san F, has been green-lit.

(Source: MAL News)",1,"Jun 19, 2015",,"['Comedy', 'Romance', 'Sci-Fi', 'Parody']"
Hetalia World Series Specials,Hetalia World Series Extra Episodes,https://myanimelist.net/anime/10497/Hetalia_World_Series_Specials,7.44,"Extra episodes of Hetalia World Series. 

Includes:
- Hetalia Extra 1: Chatty Nordics
- Hetalia Extra 2: Celebrating Halloween
- Hetalia Extra 3: Previously in Hetalia
- Hetalia Extra 4: Hetalia = Fantasia",4,"Mar 25, 2011 to Sep 24, 2012",,"['Comedy', 'Historical', 'Parody']"
Initial D Battle Stage 3,,https://myanimelist.net/anime/47410/Initial_D_Battle_Stage_3,7.44,"Initial D: Battle Stage 3 is the eleventh and final installment of the Initial D series. It features every race from Fifth Stage and Final Stage. Unlike the previous two battle stages, it does not feature any new battles, and doesn't feature any character dialogue.

(Source: Initial D Wiki)",1,"Mar 5, 2021",,"['Action', 'Racing']"
K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,"K: SEVEN STORIES ""Lost Small World - Outside the Cage - """,https://myanimelist.net/anime/37305/K__Seven_Stories_Movie_4_-_Lost_Small_World_-_Ori_no_Mukou_ni,7.44,"Misaki Yata is a youth whose reckless and immature attitude has led him to be shunned by his classmates. Saruhiko Fushimi is a loner who views the world in a pessimistic way. Despite being polar opposites, the two become the best of friends.

(Source: TubiTV)",1,"Oct 6, 2018",,"['Action', 'Supernatural', 'Super Power']"
Sidonia no Kishi: Ai Tsumugu Hoshi,Knights of Sidonia: Love Woven in the Stars,https://myanimelist.net/anime/35759/Sidonia_no_Kishi__Ai_Tsumugu_Hoshi,7.44,"After the Earth was destroyed by mysterious alien lifeforms known as the Gauna, surviving remnants of the human race escaped to space in the enormous generation ship Sidonia. Having drifted through space for millennia, the Sidonia found itself once more under attack from Gauna for the first time in a century.

Once again facing the threat of extinction, a temporary victory against the Gauna was eked out thanks to the human-Gauna hybrid Tsumugi Shiraui and ace Guardian mech pilot Nagate Tanikaze.

10 years later... The people of Sidonia enjoy a brief respite. Peaceful days pass, during which Tsumugi begins to realize her feelings for Nagate, who is now celebrated as a hero of Sidonia. However, as Captain Kobayashi has always known, as long as the Gauna remain, peace cannot last.

The decision is made: a final battle, upon which rests the fate of humanity's last survivors. As the end approaches, will the crew be able to protect those they love?

(Source: Polygon Pictures)",1,"Jun 4, 2021",,"['Action', 'Sci-Fi', 'Mecha', 'Space', 'Seinen']"
Simoun,,https://myanimelist.net/anime/879/Simoun,7.44,"In the peaceful theocracy of Simulicram, everyone is born female. At age 17, each maiden undergoes a special ceremony where she chooses her sex. However, only Pairs of maiden priestesses can synchronize with the ancient flying ships known as Simoun needed to defend Simulicram. These Pairs refrain from undergoing the ceremony as long as they wish to keep piloting their Simoun.

Aer is recruited to be a Simoun pilot after a terrifying attack by an enemy nation decimates the squadron known as Chor Tempest. To earn her wings she needs to find her way into the heart of Neviril, Regina of Chor Tempest. But Neviril's heart still belongs to her previous Pair, lost in the battle when she attempted a forbidden Simoun maneuver.

(Source: Media Blasters)",26,"Apr 4, 2006 to Sep 26, 2006",Spring 2006,"['Drama', 'Fantasy', 'Girls Love', 'Military']"
Sora no Otoshimono Forte,Heaven's Lost Property Forte,https://myanimelist.net/anime/8407/Sora_no_Otoshimono_Forte,7.44,"Sakurai Tomoki has settled into his life with the two angeloids, Ikaros and Nymph, and is enjoying himself immensely.  However, he keeps having weird dreams and asks all of his friends to help him investigate the cause.

Nymph conjures up a device that enables people, but not angeloids, to enter other people's dreams.  The device malfunctions at first but eventually they get to what was supposed to be Tomoki's dream but discover that something is very wrong with it.

Later, a meteor comes crashing down from the skies at the site of the large cherry blossom tree where Tomoki first discovered Ikaros.  An extremely well endowed blonde angeloid with a huge sword emerges from the meteor and sets off in search of Tomoki!",12,"Oct 2, 2010 to Dec 18, 2010",Fall 2010,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi', 'Harem', 'Shounen']"
Sugar Apple Fairy Tale,,https://myanimelist.net/anime/49980/Sugar_Apple_Fairy_Tale,7.44,"In the kingdom of Highland, fairies lived freely until humans betrayed them. Once a fairy has been stripped of a wing, whoever possesses it holds the fairy's life in their hands. Taking advantage of this, humans enslaved fairies, but 15-year-old Ann Halford longs to see the day when fairies and humans are treated as equals.

The aspiring confectioner dreams of becoming a Silver Sugar Master just like her late mother. In order to achieve this lofty goal, Ann sets out for the capital of Lewiston, home to the annual Royal Candy Fair. However, to be bestowed the elusive title, Ann's confection crafted from silver sugar must be recognized with a royal medal at the event.

Ann hires a sharp-tongued warrior fairy, Shall Fen Shall, to be her bodyguard for the perilous journey ahead. After saving him from his cruel fairy trader, she promises to return Shall's wing to him once they reach the capital, much to his confusion. But as the pair travel further along, the time they spend together grows, and they learn more about each other and their true desires.

[Written by MAL Rewrite]",12,"Jan 6, 2023 to Mar 24, 2023",Winter 2023,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Visual Arts', 'Shoujo']"
Super Cub,,https://myanimelist.net/anime/40685/Super_Cub,7.44,"Koguma, a reserved second-year high school student, has nothing—no parents, hobbies, friends, or goals. On her way home one afternoon, she visits a vehicle shop in hopes of acquiring a motor scooter. With only enough money to make ends meet, she is disheartened by the price tags and prepares to turn back. However, as she is about to leave, the shop's owner offers her a pre-owned Honda Super Cub for ten thousand yen. Believing that the motorcycle will help brighten her monotonous world, she accepts the deal. As Koguma journeys through her town on small adventures with her Super Cub, she begins to build irreplaceable friendships and eagerly advances toward her new life.

[Written by MAL Rewrite]",12,"Apr 7, 2021 to Jun 23, 2021",Spring 2021,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School']"
Taiyou no Kiba Dagram,,https://myanimelist.net/anime/2257/Taiyou_no_Kiba_Dagram,7.44,"The story is centered around a small group of guerilla freedom fighters on a colonial planet named Deployer, who are known as the ""Deployer 7"", or ""Sun Fang"" team. In an unexpected coup, the elected Governor of Deployer becomes dictator and rules Deployer under martial law with the support of Earth's Federation. Fighting for independence from Earth's Federation influence, the freedom fighters begin a rebellion against the Federation's Combat Armors using a Combat Armor of their own: the Dougram. 

(Source: AniDB)",75,"Oct 23, 1981 to Mar 25, 1983",Fall 1981,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
Tales of Symphonia The Animation: Tethe'alla-hen,,https://myanimelist.net/anime/5306/Tales_of_Symphonia_The_Animation__Tethealla-hen,7.44,"The second arc of Tales of Symphonia that takes place in the flourishing world of Tethe'alla. This OVA takes place up to two-thirds of the game, prior to the Derris-Kharlan arc.",4,"Mar 25, 2010 to Feb 25, 2011",,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']"
Tennis no Oujisama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,The Prince of Tennis: A Gift from Atobe,https://myanimelist.net/anime/814/Tennis_no_Oujisama__Atobe_kara_no_Okurimono_-_Kimi_ni_Sasageru_Tennis_Prince_Matsuri,7.44,"Hyoutei Academy's excessively wealthy and prideful tennis captain, Keigo Atobe, decides to host a giant one-day inter-school festival in order to bring together the middle school tennis circuit. The festival exudes class and wealth, befitting its host. The extravagant occasion is filled with many attractions, with the most major event being a fierce relay race between all of the schools in attendance. However, Atobe has his own reasons for hosting this Super Tennis Festival; it seems that the special day is all for a certain someone among the festival attendees.

[Written by MAL Rewrite]",1,"Jan 29, 2005",,"['Comedy', 'Sports', 'Shounen']"
To LOVE-Ru Darkness 2nd,To LOVE Ru Darkness 2,https://myanimelist.net/anime/28979/To_LOVE-Ru_Darkness_2nd,7.44,"The dispassionate, transforming assassin Golden Darkness returns to peer deeper into the mysteries surrounding her new life, while a sinister Nemesis manipulates her younger sister Mea from the shadows. Along with their newly discovered mother, Tearju, this previously estranged family quickly becomes the center of everyone's attention. On the other hand, Princess Momo's Harem Plan stands on shaky ground amidst Rito's inability to confess to his longtime crush Haruna, who has grown feelings of her own.

But things aren't as peaceful as they seem; an evil force looms amidst the innocuous commotion, threatening to eclipse the love, happiness, and friendship of Rito and his harem. Only the light of love can hope to banish the shadow.

[Written by MAL Rewrite]",12,"Jul 7, 2015 to Sep 29, 2015",Summer 2015,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi', 'Harem', 'School', 'Shounen']"
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,,https://myanimelist.net/anime/9047/Toaru_Kagaku_no_Railgun__Misaka-san_wa_Ima_Chuumoku_no_Mato_desu_kara,7.44,"Continuing after the Level Upper incident, another phenomenon torments Misaka. A phenomenon called ""Someone's Watching,"" its effect feels like the electricity in one's body flow backwards. With the help of her friends, Misaka fights against the unknown enemy.",1,"Sep 26, 2010",,"['Action', 'Fantasy', 'Sci-Fi', 'Super Power']"
Tonari no Seki-kun Specials,,https://myanimelist.net/anime/24365/Tonari_no_Seki-kun_Specials,7.44,"Two unaired episodes included in the DVD Set release of Tonari no Seki-kun series.

#1. Field Trip (Rinkan Gakkou) (first volume)
#2. Snow Playing (Yuki Asobi) (second volume)",2,"May 28, 2014",,"['Comedy', 'School', 'Seinen']"
Vinland Saga Season 2: Drowning in the Shadow,,https://myanimelist.net/anime/54463/Vinland_Saga_Season_2__Drowning_in_the_Shadow,7.44,"Thorfinn, shown initially as he appears as a member of Askeladd's raiders, cuts down some men in the middle of a raid. When he enters a nearby house, he finds a family cowering within.

(Source: ANN, edited)",1,"Feb 14, 2023",,"['Action', 'Adventure', 'Drama', 'Gore', 'Historical', 'Seinen']"
