title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Muhyo to Rouji no Mahouritsu Soudan Jimusho,Muhyo & Roji's Bureau of Supernatural Investigation,https://myanimelist.net/anime/37487/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho,6.71,"Are you a victim of unwanted spirit possession? Is there a ghost you need sent up and away...or down to burn for all eternity? If the answer is yes, then you need Muhyo and Roji, experts in magic law. Serving justice to evil spirits is their specialty.

(Source: VIZ Media)",12,"Aug 3, 2018 to Oct 19, 2018",Summer 2018,"['Mystery', 'Supernatural', 'Mythology', 'Shounen']"
Nezha Chuanqi,The Legend of Nezha,https://myanimelist.net/anime/39936/Nezha_Chuanqi,6.71,"The Legend of Nezha narrative The story of Natra, the heavenly boy who was born bare, very mischievous, but the temperament, the mentality of goodness, always towards the righteous. With powerful martial arts and magic, he tried to save the evil to bring peaceful life for people in the time of raging love.",52,"Jun 1, 2003 to Jul 2004",Summer 2003,['Adventure']
Nijiiro Days: Houkago Special,,https://myanimelist.net/anime/33102/Nijiiro_Days__Houkago_Special,6.71,Recap of the first 12 episodes of Nijiiro Days.,1,"Apr 3, 2016",,"['Comedy', 'Romance', 'School', 'Shoujo']"
Okashi na Tensei,Sweet Reincarnation,https://myanimelist.net/anime/52611/Okashi_na_Tensei,6.71,"When a genius patissier dies in a tragic accident before achieving his dream of creating the world's greatest sweets, he is reincarnated as nine-year-old Pastry Mille ""Pas"" Morteln. Now in a medieval world brimming with swords and magic, Pas enjoys a peaceful life in the Fief of Morteln under the authority of his father, the military hero Lord Casserole. However, scarce ingredients render sweets a luxury, so Pas can only dream of baking.

Once news arrives of approaching bandits, Pas must learn magic and fight to defend his land, all to one day create a confectionery paradise!

[Written by MAL Rewrite]",12,"Jul 4, 2023 to Sep 19, 2023",Summer 2023,"['Fantasy', 'Isekai', 'Reincarnation']"
Oz no Mahoutsukai (TV),The Wonderful Wizard of Oz,https://myanimelist.net/anime/2826/Oz_no_Mahoutsukai_TV,6.71,"Based on The Wonderful Wizard of Oz (1900), The Marvelous Land of Oz, Ozma of Oz, and The Emerald City of Oz (1900-1920) by L. Frank Baum (1856-1919).

(Source: AniDB)",52,"Oct 6, 1986 to Sep 28, 1987",Fall 1986,"['Adventure', 'Fantasy', 'Kids']"
Pokemon: Pichu to Pikachu,Pokémon: Pikachu and Pichu,https://myanimelist.net/anime/4793/Pokemon__Pichu_to_Pikachu,6.71,Pikachu meets the Pichu brothers and goes on an adventure through the city with them while trying to get back to the building where the rest of Ash's Pokemon are.,1,"Jul 8, 2000",,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
Qin Shi Ming Yue: Junlin Tianxia,Qin's Moon: The Emperor Under Heaven,https://myanimelist.net/anime/29936/Qin_Shi_Ming_Yue__Junlin_Tianxia,6.70,"Season Five continues the struggle of the Mohists and their allies against the Qin Empire in Sanghai and Crown Prince Fushu has a prominent role. A new character from the Taoist school Leader Xiaomeng appears on the side of the Qin. The Peasant School takes on a major role as leaders of the six Halls struggle for supremacy and to be the Xia Kui successor. The young and powerful General Zhang Han and the Shadow Division also make an entrance. Wei Zhuang and the Quicksand Group form and uneasy alliance with the Mohists and try to enlist the aid of the warring Peasant School. Tianming, Shaoyu and Shi Lan continue their search for Yue-er on the floating city, Mirage. 

(Source: Qin's Moon Wiki)",75,"Dec 25, 2014 to Nov 30, 2017",,"['Action', 'Fantasy', 'Historical', 'Martial Arts']"
Renai Flops,Love Flops,https://myanimelist.net/anime/51403/Renai_Flops,6.71,"In the near future when technology has significantly advanced, a famous AI TV fortune teller seemingly foresees high school student Asahi Kashiwagi's day with pinpoint accuracy. On his way to school, he encounters Aoi Izumisawa, Bai Mongfa, Karin Istel, Amelia Irving, and Ilya Ilyukhin. Despite meeting them for the first time, Asahi suddenly receives love confessions from all of them at the end of the same day, perfectly aligning with the fortune teller's prediction.

As if that was not enough, Asahi soon learns that these five individuals are actually candidates to become his bride, and they have been invited by his father to live at Asahi's home. Left with no other choice, he reluctantly allows them to stay, resulting in a bawdy turn of events that brightens up his average high school life.

However, as Asahi spends more time with them, forgotten memories gradually resurface. While uncovering the hidden truth, Asahi begins to believe that his fate with these potential partners might be more than just mere coincidence.

[Written by MAL Rewrite]",12,"Oct 12, 2022 to Dec 28, 2022",Fall 2022,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi', 'Harem', 'School']"
Shaonu Qianxian: Renxing Xiao Juchang,Girls' Frontline,https://myanimelist.net/anime/40151/Shaonu_Qianxian__Renxing_Xiao_Juchang,6.71,"Tactical Dolls, or ""T-Dolls"", are militarized androids that rivals the strengths of human soldiers. These T-Doll girls are unstoppable fighters on the battlefield who can engage in any risky operations given to them. Although ruthless warriors in combat, they become more playful and joyful dolls in the dormitories. The daily lives of eight T-Dolls are followed along with cute interactions, lively games, ranting commanders, and many other wholesome events deployed right at your front lines.

[Written by Zattochi4]",24,"Jul 28, 2019 to Dec 30, 2019",,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Military']"
3-gatsu no Lion Recap,March Comes in Like a Lion: Omnibus Special Episode,https://myanimelist.net/anime/34647/3-gatsu_no_Lion_Recap,6.71,Recap of the first 11 episodes of 3-gatsu no Lion.,1,"Dec 29, 2016",,"['Drama', 'Childcare', 'Strategy Game', 'Seinen']"
3x3 Eyes,,https://myanimelist.net/anime/300/3x3_Eyes,6.71,"3X3 Eyes is the story of a young man named Yakumo Fuuji, who through a strange series of events becomes the immortal slave of the last of a race of 3 Eyed demons. The demon absorbs his soul to save his life, making him immortal in the process. Now, he begins a journey with the female demon in an attempt to find a way of becoming human. Of course, there are many complications along the way, not the least of which being that the demon is a female with a split personality, one achingly cute and the other being no-nonsense destructive power, and the romances that develop between.",4,"Jul 25, 1991 to Mar 19, 1992",,"['Action', 'Fantasy', 'Horror', 'Romance', 'Gore', 'Mythology', 'Seinen']"
Arifureta Shokugyou de Sekai Saikyou,Arifureta: From Commonplace to World's Strongest,https://myanimelist.net/anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou,6.71,"The ordinary life of 17-year-old otaku Hajime Nagumo is disrupted when he and his classmates are summoned to a fantasy world and tasked with saving mankind. While his classmates are gifted with impressive abilities useful in combat, Hajime is belittled for only gaining an inferior transmutation skill that lacks any real offensive power. 

During an expedition in the Great Orcus Labyrinth, Hajime is betrayed by one of his classmates, plummeting him to the bottom of an abyss. Though he survives the fall, Hajime is faced with menacing monsters and misfortunes that send him spiraling into a grim nightmare. Desperate to live and return home one day, he resolves to fight for his survival—only to meet an imprisoned vampire he names Yue, who is also seeking to escape the labyrinth. Taking an interest in him, Yue and a few others along the way accompany Hajime on his journey to find a way back home, while steadily transforming from commonplace to the world's strongest. 

[Written by MAL Rewrite]",13,"Jul 8, 2019 to Oct 7, 2019",Summer 2019,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Isekai']"
Boku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na Nioi,Haganai: Black Hotpot Gives Girls a Bad Smell,https://myanimelist.net/anime/10897/Boku_wa_Tomodachi_ga_Sukunai__Yaminabe_wa_Bishoujo_ga_Zannen_na_Nioi,6.71,"Hasegawa Kodaka has transferred schools, and he's having a hard time making friends. It doesn't help that his blond hair tends to make people think he's a delinquent. One day, he runs into his bad-tempered solitary classmate Yozora while she's talking animatedly to her imaginary friend Tomo. Realizing that neither of them have any actual friends, they decide that the best way to alter this situation is to form a club and start recruiting.
That is how ""Rinjinbu"", The Neighbours' Club, was formed, a club specifically designed for people who don't have very many friends. As other lonely classmates slowly join their little club, they'll try to learn how to build friendships through cooking together, playing games, and other group activities. But will this group of relationship-challenged misfits really be able to get along?

(Source: MU)",1,"Sep 22, 2011",,"['Comedy', 'Romance', 'School']"
Cop Craft,,https://myanimelist.net/anime/38940/Cop_Craft,6.71,"Fifteen years ago, a hyperspace gate appeared in the middle of the Pacific Ocean, connecting Earth to a strange world filled with fairies and monsters. The city of San-Teresa became a home for over two million of these otherworldly visitors. Unfortunately, the population boom also brought its fair share of problems—drugs, prostitution, and trafficking. To combat the rampant crime lurking in the city's shadows, a new department was established in the San-Teresa Metropolitan Police.

Former JSDF soldier Kei Matoba is one of the best cops that the department has to offer, despite his inclination to occasionally bend the rules. After a fairy trafficking case goes wrong, Kei loses Rick Fury, his friend and partner of four years, setting him on a quest for vengeance. To help him with the case, the department pairs him with Tilarna Exedilika, a noble of the Farbani Kingdom. As one of the Knights of Mirvor, her duty is to rescue the noble fairy that Kei encountered during his last case. Despite his distaste for non-humans, he accepts the arrangement at the request of his superiors. Now, the unlikely duo must come together and overcome their differences in order to return the missing fairy to her country and avenge the death of Kei's partner.

[Written by MAL Rewrite]",12,"Jul 9, 2019 to Oct 1, 2019",Summer 2019,"['Action', 'Fantasy', 'Mystery', 'Sci-Fi', 'Detective']"
D.C.: Da Capo,D.C.~Da Capo~,https://myanimelist.net/anime/62/DC__Da_Capo,6.71,"Hatsunejima abounds in mysteries—one of which is the town's unwithering cherry trees that are said to grant the most genuine wishes. There are also rumors of people possessing supernatural powers, like Junichi Asakura, who can see other people's dreams and create sweets out of nothing. Alongside his sister Nemu, he enjoys living in peace with his friends at Kazami Academy but chooses to shroud his identity in secrecy.

His tranquil school life comes to a halt when he finds out that his childhood friend Sakura Yoshino has returned from America after six years. She is there for one purpose: to fulfill the promises she made long ago with Junichi. Little does anyone know, however, that Sakura's appearance is bound to change everyone's lives—for better or worse.

[Written by MAL Rewrite]",26,"Jul 5, 2003 to Dec 27, 2003",Summer 2003,"['Drama', 'Romance', 'Harem']"
Delicious Party♡Precure Movie: Yume Miru Oko-sama Lunch!,,https://myanimelist.net/anime/50963/Delicious_Party♡Precure_Movie__Yume_Miru_Oko-sama_Lunch,6.72,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1,"Sep 23, 2022",,"['Action', 'Fantasy', 'Mahou Shoujo']"
Digimon Adventure 02: The Beginning,,https://myanimelist.net/anime/49523/Digimon_Adventure_02__The_Beginning,6.71,"Two years after the battle against Eosmon, Davis Motomiya, Ken Ichijouji, Yolei Inoue, Cody Hida, T.K. Takaishi, and Kari Kamiya meet a boy named Rui Owada, who is found with a depowered Digivice and claims to be the first Digidestined ever. In addition, a Digimon named Ukkomon appears in the real world, who wants every person in the world to have their own Digimon partner.

(Source: Wikipedia)",1,"Oct 27, 2023",,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']"
Fei Ren Zai 1st Season Part 4,,https://myanimelist.net/anime/48374/Fei_Ren_Zai_1st_Season_Part_4,6.71,Fourth part of first season of Fei Ren Zai.,12,"Feb 3, 2021 to Apr 14, 2021",,"['Comedy', 'Supernatural', 'Mythology']"
Freezing Vibration,,https://myanimelist.net/anime/18001/Freezing_Vibration,6.71,"Ever since the 10th NOVA clash, the Chevalier had concluded that the NOVA have been appearing at a steadier rate and they are losing more Pandoras than they can produce. Their solution is the E-Pandora Project which involves normal humans being given the power to become Pandoras. Inviting Pandora from around the world to their Alaskan base witness the unveiling of their new project, Satellizer, Kazuya and Rana are among those who have been summoned. However, as time goes the E-Pandora Project starts to become fishier and the Pandoras start to grow more and more concerned...",12,"Oct 4, 2013 to Dec 20, 2013",Fall 2013,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi', 'Harem', 'Military', 'Super Power', 'Seinen']"
Future Card Buddyfight,,https://myanimelist.net/anime/19067/Future_Card_Buddyfight,6.71,"An adaptation of the Future Card Buddyfight card game.

Future Card Buddyfight takes place in a more futuristic version of today. The card game connects to a parallel universe through special cards (Buddy Rare Cards) that act as portals. They bring monsters to Earth in order for them to become buddies with humans. Through friendship and courage, they take on and fight challenges, known as Buddyfights, where people of all ages have friendly non-hurtful competitions. The main character, Gaou Mikado has just started Buddyfighting. As the story progresses, Buddyfights are seeming to become a little too real...",64,"Jan 4, 2014 to Apr 4, 2015",Winter 2014,['Strategy Game']
Gakuen Handsome,,https://myanimelist.net/anime/33392/Gakuen_Handsome,6.71,"High school student Yoshiki Maeda is starting a new year in the all-boys Baraman High School. On the first day, Yoshiki reconnects with his childhood friend, Takuya Saotome, and meets his odd and dramatic homeroom teacher, Teruhiko Saionji. Yoshiki's younger sister, Yuu, is aware of many of these handsome boys and seems to take pleasure in teasing her big brother about them.

Yoshiki soon discovers a number of stereotypical romance characters and has no choice but to deal with their outright ludicrous and nonsensical boys' love antics.

[Written by MAL Rewrite]",12,"Oct 4, 2016 to Dec 20, 2016",Fall 2016,"['Boys Love', 'Comedy', 'Parody', 'School']"
Gegege no Kitarou (1968),,https://myanimelist.net/anime/5688/Gegege_no_Kitarou_1968,6.71,"Kitarou, a ghost, spends his afterlife helping humans in need of his skills. He thwarts the plans of evil spirits who live to torment humanity.",65,"Jan 3, 1968 to Mar 30, 1969",Winter 1968,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']"
Gundam: G no Reconguista Movie II - Bellri Gekishin,Gundam Reconguista in G II: Bellri's Fierce Charge,https://myanimelist.net/anime/40890/Gundam__G_no_Reconguista_Movie_II_-_Bellri_Gekishin,6.71,"In an attempt to rescue Bellri and the others, Dellensen launches an attack on the pirate corps' Megafauna. Bellri, forced into space combat in Earth orbit, fails to realize he is facing his former instructor and shoots him down with the G-Self.

Meanwhile, the Capital Army demands the return of the G-Self and Raraiya Monday, and deploys first the Mask team's Elf Bullocks and then Becker's Wuxia team. Behind the scenes, a crisis is developing which will drive them all to violate the taboos of SU-Cordism–the existence of a threat from space.

(Source: AllTheAnime)",1,"Feb 21, 2020",,"['Action', 'Sci-Fi', 'Mecha', 'Space']"
Hand Maid May: Akiramemasen,,https://myanimelist.net/anime/2217/Hand_Maid_May__Akiramemasen,6.71,Special episode.,1,"Feb 23, 2001",,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi', 'Harem']"
Highlander: The Search for Vengeance,,https://myanimelist.net/anime/2178/Highlander__The_Search_for_Vengeance,6.71,"Colin MacLeod, the immortal Scottish Highlander, travels with the wise-cracking ghost Amergan in search of the immortal despot Marcus Octavius, who killed Colin's lover on the Celtic plains centuries earlier. The once great city of New York is now submerged under water, with only one dominant fortress towering over the sea, the fortress of Marcus Octavius. MacLeod is torn between saving the survivors of New York and hunting down his nemesis.

(Source: ANN)",1,"Feb 14, 2007",,"['Action', 'Horror', 'Sci-Fi']"
Hikari no Densetsu,,https://myanimelist.net/anime/2224/Hikari_no_Densetsu,6.72,"Hikari is a young school girl who dreams of becoming a great champion in the sport of rhythmic gymnastics like her idol, Diliana Gueorguiva. Despite all her setbacks while performing, she works hard and with the help and support of Takaaki Oiishi (the best male gymnast of her school) soon becomes a member of the rhythmic gymnastics team in her school. She develops feelings for Oiishi, but she is not the only one—Hazuki Shiina, the best gymnast in the entire school, also has feelings for Oiishi. Soon a friendship between Hikari and Shiina develops, but also a rivalry as well in the sport and for the love of Oiishi. Hikari is also torn between her feelings for Oiishi and her conflicting feelings for Mao Natsukawa, an old childhood friend, who is also the lead singer of the band called Mr. D. He composes the music she uses while performing, and has been developing feelings for her since childhood.

(Source: ANN)",19,"May 3, 1986 to Sep 20, 1986",Spring 1986,"['Romance', 'Sports', 'Music', 'Shoujo']"
Home!,,https://myanimelist.net/anime/48577/Home,6.72,"In the year 2124, Christopher is on a research expedition to Mars where he discovers a missing commercial vessel...",1,"Mar 26, 2021",,"['Sci-Fi', 'Supernatural']"
Houkago Saikoro Club,After School Dice Club,https://myanimelist.net/anime/38276/Houkago_Saikoro_Club,6.71,"Miki Takekasa is an introverted high schooler who does not socialize with her classmates. However, she wants to know what ""fun"" really is, waiting for someone who could help her understand its true meaning. One day after school, she crosses paths with her classmate Aya Takayashiki, who takes her on a little adventure. Miki discovers wonders she had never seen before, opening a way to change her withdrawn life.

On their way home, Miki and Aya see their class representative Midori Oono entering Saikoro Club, a store specializing in board games. After trying out a German board game, Miki soon understands the kind of fun she had been looking for: playing various games after school along with the friends and acquaintances she makes from her newfound pleasure.

[Written by MAL Rewrite]",12,"Oct 3, 2019 to Dec 19, 2019",Fall 2019,"['Comedy', 'CGDCT', 'School', 'Strategy Game', 'Shounen']"
Human Bug Daigaku,The Human Crazy University,https://myanimelist.net/anime/53012/Human_Bug_Daigaku,6.70,"Satake Hirofumi is a prisoner on death row for murdering his fiancée. He's also an ""Undeadman"" who has survived many desperate situations. For this, he has earned the interest of a research institution called ""Human Crazy University,"" which studies real-life miraculous phenomena and the people who become entangled in them.

Now a subject of their research, Satake relates to them his memories of his immortal, yet unhappy, life. Why did he kill his fiancée? Soon enough, the truth sheds light on a much bigger conspiracy...

(Source: Crunchyroll)",12,"Oct 5, 2022 to Dec 21, 2022",Fall 2022,"['Comedy', 'Mystery', 'Educational']"
Hyakka Ryouran: Samurai Bride,Samurai Bride,https://myanimelist.net/anime/15377/Hyakka_Ryouran__Samurai_Bride,6.71,Second season of Hyakka Ryoran: Samurai Girls.,12,"Apr 5, 2013 to Jun 21, 2013",Spring 2013,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Samurai', 'School']"
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,How Not to Summon a Demon Lord Ω,https://myanimelist.net/anime/41623/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu_Ω,6.71,"The Demon King Diablo is back as... God? A fateful encounter with the High Priest Lumachina Weselia finds Diablo and his party accompanying this mysterious stranger on a journey to cleanse the Church of its corruption. Believed to be God by Lumachina, Diablo eventually decides to protect her on her initial quest to find the head paladin, the virtuous Batutta.

Diablo, Rem, Shera and Lumachina are joined by the grasswalker, Horn and the Magmatic Maid, Rose. Will Diablo fulfil Lumachina's wish? And can the Demon Lord from Another World truly play the role of God?",10,"Apr 9, 2021 to Jun 11, 2021",Spring 2021,"['Action', 'Fantasy', 'Ecchi', 'Harem', 'Isekai']"
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,,https://myanimelist.net/anime/39419/Jian_Wang_3__Xia_Gan_Yi_Dan_Shen_Jianxin,6.71,"Shen Jianxin is a security guard for Rye Scent Village, an average youth determined to become a legendary hero. While paying his respects at the prestigious Pure Yang Palace of Jianghu, he learned the palace’s ancestral secret manuals by accident. However, he was unaware of the power he gained. Thus, he entered Jianghu and gradually matured while experiencing the turmoil of Jianghu during the prosperous Tang Dynasty. An obscure security guard with unparalleled martial arts in Jianghu: who knows what storms are ahead?

(Source: Guodong Subs)",12,"Sep 21, 2018 to Nov 30, 2018",,"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts']"
Juedai Shuang Jiao,Legendary Twins,https://myanimelist.net/anime/49750/Juedai_Shuang_Jiao,6.73,"The follows a pair of twin brothers who, because of a feud between two formidable martial artists, were separated at birth and raised on opposing sides.

(Source: Wikipedia)",18,"Oct 3, 2022 to Jan 23, 2023",,"['Action', 'Martial Arts']"
Jungle Taitei: Yuuki ga Mirai wo Kaeru,Jungle Emperor Leo,https://myanimelist.net/anime/6909/Jungle_Taitei__Yuuki_ga_Mirai_wo_Kaeru,6.71,"Earth, sometime in the 21st century. Because of non-stop environmental destruction, the United Nations commissions a private company, ""Eternal Earth,"" to create an artificial jungle, to be a nature preserve and to protect animals. All wild animals are forced to live in it.

The animals that live in this ""neo-jungle"" have an easy life. Leo, son of Panja, is born in this artificial world. Because of the unrealistic nature of the neo-jungle, Leo lives his life like he hasn't a care in the world. But Leo is ridiculed by the other animals; they call him a coward—he is not like his father, the great Jungle Emperor, but Leo vows that some day he will be.

Kenichi, son of the Eternal Earth company's CEO, has no doubt about the great success of the neo-jungle. The story starts when Leo and Kenichi meet. Kenichi has the special ability to understand what the animals are saying.

(Source: kimbawlion.com/2009.htm)",1,"Sep 5, 2009",,['Adventure']
Kabukichou Sherlock OVA,Case File nº221: Kabukicho OVA,https://myanimelist.net/anime/41659/Kabukichou_Sherlock_OVA,6.71,"A fun collection of six short side stories depicting the past and present of Sherlock, Watson, Moriarty, and the rest of the Row House as they go about their everyday lives in their home of Kabukicho.",6,"Aug 26, 2020",,"['Comedy', 'Drama', 'Mystery', 'Adult Cast', 'Detective']"
Aoki Densetsu Shoot! (Movie),Blue Legend Shoot!,https://myanimelist.net/anime/2682/Aoki_Densetsu_Shoot_Movie,6.70,Frankfurt Youth team (Kubo's team while he was in Germany) comes to Japan to play a series of friendly matches. Frankfurt Captain Rudy wanted to see why Kubo left Germany to form a team in Japan so he challenges Kakegawa High to a match.,1,"Dec 4, 1994",,"['Action', 'Sports', 'Team Sports', 'Shounen']"
Aquarion Movie: Ippatsu Gyakuten-hen,,https://myanimelist.net/anime/6032/Aquarion_Movie__Ippatsu_Gyakuten-hen,6.70,"This movie is an alternative version of the TV series; it is composed of the two 2007 OVAs, edited to improve the pacing of the plot, and an extra segment akin to a TV episode where the cast are given the task of studying flowers.

The plot has several differences to the TV series.",1,"Sep 22, 2007",,"['Drama', 'Fantasy', 'Mecha']"
Arslan Senki (TV): Arsen 4-koma Gekijou,,https://myanimelist.net/anime/30953/Arslan_Senki_TV__Arsen_4-koma_Gekijou,6.69,Bundled with the Blu-ray/DVD Volumes of Arslan Senki (TV).,8,"Jul 23, 2015 to Feb 24, 2016",,['Comedy']
