title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Isekai wa Smartphone to Tomo ni. 2,In Another World With My Smartphone 2,https://myanimelist.net/anime/51632/Isekai_wa_Smartphone_to_Tomo_ni_2,6.44,"Touya Mochizuki grows accustomed to his new life in another world. Armed with his trusty smartphone, the teenager accepts small quests at his leisure while spending time with his new fiancées: Yumina Urnea Belfast, Yae Kokonoe, and twin sisters Linse and Elze Shileska. But even in a relaxing environment, Touya is only beginning to understand the responsibilities that come with these engagements.

In addition to his romantic woes, the elder fairy Lean wishes to locate the remaining pieces of Babylon, the floating island that the mysterious Professor Regina Babylon created five thousand years ago. Touya reluctantly accepts her request and seeks out the teleportation circles that will lead to the islands. However, strange monsters have emerged—possibly powerful enough to destroy the world. In order to save the second life he was given, Touya must weaponize ancient technologies to fight these monsters—all while balancing his overwhelming number of relationships.

[Written by MAL Rewrite]",12,"Apr 3, 2023 to Jun 19, 2023",Spring 2023,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Harem', 'Isekai', 'Reincarnation']"
Jungle Taitei Movie,,https://myanimelist.net/anime/20381/Jungle_Taitei_Movie,6.44,"The first 2 minutes of this film are taken from the Jungle Emperor Leo (1965) TV series, while the rest is all original. Tezuka was very pleased that this film conveyed his story accurately, something he wasn't able to do with the TV series. 

(Source: ANN)",1,"Jul 31, 1966",,"['Adventure', 'Shounen']"
Kagaku Ninja-tai Gatchaman II,Eagle Riders,https://myanimelist.net/anime/6374/Kagaku_Ninja-tai_Gatchaman_II,6.44,"Two years after the defeat of Galactor and the apparent death of Condor Joe, a cruise ship is attacked by Leader X, killing nearly everyone on board. One of the survivors, a young girl, is captured by X and rapidly aged into the bizarre, masculine-voiced villainess Gel Sadra. Though she has the appearance of an adult, Gel Sadra is not immune to throwing childish tantrums and behaving immaturely.

In the midst of the revival of Galactor, the Science Ninja Team is called back into action, with a shady man known as Hawk Getz acting as the replacement for Joe. Getz is quickly revealed to be a Galactor agent in disguise (and had killed the actual Getz who was to join), and winds up killed by a mysterious feather shuriken. After hints spread in the first three episodes, Joe reappears in the fourth episode, having somehow survived his fatal injuries at the end of the first series, and rejoins the team. It is later revealed that he was rescued by an ex-Galactor scientist at the brink of his death, and was the subject of various cybernetic augmentations.

Later in the series, a female scientist known as Dr.Pandora is introduced, who had lost her husband and daughter in the cruise ship disaster. Unbeknown to her, her daughter Sammie survived and is in fact Gel Sadra.",52,"Oct 1, 1978 to Sep 30, 1979",Fall 1978,"['Action', 'Adventure', 'Sci-Fi']"
009 Re:Cyborg,,https://myanimelist.net/anime/11755/009_Re_Cyborg,6.43,"Nine regular humans from different parts of the world are abducted and transformed into cyborgs with astounding powers for the purpose of being used as weapons. The nine cyborgs rebel and start to fight against their creators in the name of justice and world peace. Decades later, the nine cyborgs seem to be untouched by time, but they live in a world where ""justice"" has as many nuances as the number of people living on the planet. What is their place in the world now? 

""In the beginning was the Voice, and the word was Him; and all obeyed His word in great awe. But those who dwelt upon the land, through vanity, cunning and greed, attempted to build a multitude of towers whose tops reached unto heaven, and accumulated great wealth on earth. Scattering across the land and laying it to waste, man turned a deaf ear to His Voice. So He gave unto man an opportunity to atone for his misdeeds; and flame and smoke and the roar of a lion descended upon earth; and shattered the many towers to dust...."" 

(Source: Production I.G Official Website)",1,"Oct 27, 2012",,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
Aishen Qiaokeli-ing: Wanjie Jinian,,https://myanimelist.net/anime/40835/Aishen_Qiaokeli-ing__Wanjie_Jinian,6.43,Recap episode of the first season of Aishen Qiaokeli-ing posted on the official Tenecent biibili channel.,1,"Mar 23, 2016",,"['Comedy', 'Romance', 'Harem', 'School']"
Akashic Re:cords,,https://myanimelist.net/anime/36637/Akashic_Re_cords,6.43,"The animated opening for Square Enix and Kadokawa Game’s Akashic Re:cords RPG mobile game which launched for Android and iOS on November 10, 2016. The game had a short lived run and was terminated on August 31, 2017.",1,"Oct 18, 2016",,"['Fantasy', 'Strategy Game']"
Altered Carbon: Resleeved,,https://myanimelist.net/anime/40613/Altered_Carbon__Resleeved,6.43,Set in the same universe as the live-action series. This work will explore new elements of the story mythology.,1,"Mar 19, 2020",,"['Action', 'Drama', 'Sci-Fi']"
Anime Koukyoushi: Jungle Taitei,,https://myanimelist.net/anime/13047/Anime_Koukyoushi__Jungle_Taitei,6.43,"Actually, that 1991 date is misleading. The Symphonic Poem originated with the music Isao Tomita wrote for Jungle Emperor in 1965. He re-worked his music into a long form which tells a story by itself. (This form of music was termed ""symphonic poem"" or ""tone poem"" by composers in the late Romantic era.) So music that was written originally to enhance visual story telling became the story teller.

Tomita's symphonic poem was recorded in the mid-60s and issued on LP in Japan. More than once, in fact. It has also been on CD more than once.

In 1991, Tezuka Productions turned the process upside down and created new animation to illustrate the symphonic poem. The story is basically that of the first Kimba episode. We see the peaceful animal kingdom under Panja, the coming of the hunters, Eliza's capture and Panja's death. Kimba is born and escapes back to Africa. All this told without a single word spoken. The style of the Symphonic Poem's animation is unique. It draws heavily on the style of the 1989 TV series, but Kimba looks different from the way he looked in any other production.

(Source: kimbawlion.com)",1,"Apr 1, 1991",,"['Adventure', 'Kids', 'Shounen']"
Astro Boy: Tetsuwan Atom - 10-man Kounen no Raihousha - IGZA,"ASTROBOY - VISITOR OF 100,000 LIGHT -YEARS IGZA-",https://myanimelist.net/anime/39363/Astro_Boy__Tetsuwan_Atom_-_10-man_Kounen_no_Raihousha_-_IGZA,6.43,"Japan's first fully animated IMAX anime film. Interplanetary spacecraft Galileo II is heading for Saturn's largest moon Titan. However the machines on the moon are trying to destroy humans, so Atom must go and fix the problem.",1,"Sep 1, 2005",,"['Sci-Fi', 'Mecha', 'Space', 'Kids']"
Baby Baachan,Baby Grandma,https://myanimelist.net/anime/2732/Baby_Baachan,6.43,"Amika is a elementary school student who dreams of becoming an idol. Her grandmother is a harsh yet wealthy woman who lives on a remote island that she owns. When her grandmother passed away, Amika's life begins to appear subtle changes. Not long after the passing of her grandmother, Amika's mother gave birth to a baby girl. Ironically, Amika's little sister looks and behaves exactly like her grandmother.

(Source: ANN)",53,"Apr 8, 2002 to Dec 4, 2002",Spring 2002,"['Comedy', 'Drama']"
Bakukyuu Renpatsu!! Super B-Daman,,https://myanimelist.net/anime/2702/Bakukyuu_Renpatsu_Super_B-Daman,6.43,"Tamago Tosaka is a fifth-grader who loves nothing more than a B-Daman battle. One day, Ganma Nishibe, a talented bead-warrior, is transferred to Tamago's school. Their B-Daman battles set the stage for this story. Beginning as rivals, the two come together to prepare for the B-Daman championships. The two boys come to trust and help one another as they work toward their shared goal.

(Source: d-rights)",18,"Jan 4, 1999 to Sep 27, 1999",Winter 1999,"['Adventure', 'Strategy Game', 'Kids']"
Bakuretsu Hunters OVA,Sorcerer Hunters,https://myanimelist.net/anime/808/Bakuretsu_Hunters_OVA,6.43,"On the ""Spooner Continent"", a valiant group of Sorcerer Hunters are the people's last line of defense against the evil dark magiks unleashed periodically by those who can't control it. Saving the world and looking sexy while doing it!

(Source: AniDB)",3,"Dec 21, 1996 to Apr 23, 1997",,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi', 'Harem', 'Super Power', 'Shounen']"
Black Jack ONA,,https://myanimelist.net/anime/7229/Black_Jack_ONA,6.43,"Black Jack, a mysterious young unlicensed doctor with godlike skills, travels the world performing feats of impossible surgery, charging vast fees for his services, and challenging the corrupt practices of the medical establishment. This selection of stories, each adapted from a single original manga issue, focuses more on interpersonal relationships and back-story than most other Black Jack series. 

(Source: ANN)",12,"Jan 8, 2001 to Jan 1, 2002",,"['Drama', 'Medical']"
Brave Beats,,https://myanimelist.net/anime/31573/Brave_Beats,6.43,"Hibiki Kazaguruma, a sixth grader, meets an amusing little robot named Bureikin while coming home from school one day. Bureikin, a dancer from an alternate-dimension dance world, challenged the dance king for the throne and lost. He has been deprived of Dance Stones (the stones of dance power) and sent to the human world. To restore his power, Bureikin must collect all the Dance Stones scattered around Earth.

(Source: ANN)",22,"Oct 11, 2015 to Mar 27, 2016",Fall 2015,"['Adventure', 'Music']"
Chance Triangle Session,Chance Pop Session,https://myanimelist.net/anime/2495/Chance_Triangle_Session,6.43,"This anime is based on a 1999 radio drama about three very different girls: Akari, Yuki and Nozomi; going to see the concert of top pop idol Reika and by going to see this concert their lives are greatly influenced by it. 

Akari was raised in a very religious background, she is bright and cheerful and a big Reika fan. Yuki is an independent girl who ran away from her home in Hakodate. She is working in the concert hall of Reika's performance. Nozomi is the daughter from a wealthy family in Kobe. She's got one of the VIP seats at the concert. 

The three girls are so inspired by Reika's performance, that they all enroll in the Akiba music school and endeavor to become pop idols themselves. 

(Source: AnimeNfo)",13,"May 21, 2001 to Aug 27, 2001",Spring 2001,"['Drama', 'Slice of Life', 'Idols (Female)', 'Music']"
Chikyuu ga Ugoita Hi,The Day the Earth Moved,https://myanimelist.net/anime/2915/Chikyuu_ga_Ugoita_Hi,6.43,"Tsuyoshi Takahashi, a 6th grader, lived in eastern Kobe with his parents and younger brother. Tsuyoshi was very ambitious and hoped to enter a prestigious private school, so his days were filled with study. Whenever asked by anyone for a favor, Tsuyoshi resented having to give up his free time.

In the early morning hours of January 17, 1995, a massive earthquake rocked Kobe City. Tsuyoshi and his family managed to escape from their shattered home and evacuated to his school. The problems of communal living and rationing, as well as the selfless example of the many volunteers, are lessons the children are soon to learn.

(Source: Eleven Arts)",1,"Jul 22, 1997",,"['Drama', 'Historical']"
Cinderella Girls Gekijou: Kayou Cinderella Theater,THE IDOLM@STER CINDERELLA GIRLS Theater (Web),https://myanimelist.net/anime/35346/Cinderella_Girls_Gekijou__Kayou_Cinderella_Theater,6.43,Bonus segments of Cinderella Girls Gekijou streamed on The iDOLM@STER Cinderella Girls Mobage following the television broadcast.,13,"Apr 4, 2017 to Jun 27, 2017",,"['Comedy', 'Slice of Life']"
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Corpse Party: Tortured Souls,https://myanimelist.net/anime/15037/Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou,6.43,"Nine students gather in their high school at night to bid farewell to a friend. As is customary among many high school students, they perform a sort of ritual for them to remain friends forever, using small paper charms shaped like dolls.

However, the students do not realize that these charms are connected to Heavenly Host Academy—an elementary school that was destroyed years ago after a series of gruesome murders took place, a school that rests under the foundation of their very own Kisaragi Academy. Now, trapped in an alternate dimension with vengeful ghosts of the past, the students must work together to escape—or join the spirits of the damned forever.

A feast for mystery fanatics, gore-hounds, and horror fans alike, Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou shows a sobering look at redemption, sacrifice, and how the past is always right behind, sometimes a little too close for comfort.

[Written by MAL Rewrite]",4,"Jul 24, 2013",,"['Horror', 'Mystery', 'Supernatural', 'Gore']"
Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,Crayon Shin-Chan: Den-O vs. Shin-O,https://myanimelist.net/anime/3853/Crayon_Shin-chan_Manatsu_no_Yoru_ni_Ora_Sanjou_Arashi_wo_Yobu_Den-O_vs_Shin-O_60-bu_Special,6.43,"A sixty minute special of the Crayon Shin-chan anime featuring a crossover between Shin-chan and the live action tokusatsu series Kamen Rider Den-O, as well as three normal summer-themed episodes. The Den-O characters are drawn in the style of Shin-chan's regular characters. 

Another thing of note, inbetween commercial breaks, clips of a live action Shin-Chan onboard the Den-Liner or with characters from the Kamen Rider Den-O Series were shown. In most of these scenes it involves the Owner giving Shin a speech of sorts or making Shin feel uncomfortable.",1,"Aug 3, 2007",,"['Action', 'Comedy', 'Super Power', 'Seinen']"
Denshin Mamotte Shugogetten,,https://myanimelist.net/anime/660/Denshin_Mamotte_Shugogetten,6.43,"In the peaceful life of modern Japan, Shaorin and Tasuke explore their relationship amid familiar interventions and new challenges. Shaorin begins to discover why she chose to stay with Tasuke, and Tasuke begins to learn the depth of his love toward Shaorin. 

(Source: ANN)",8,"Jun 23, 2000 to Nov 30, 2001",,"['Comedy', 'Fantasy', 'Romance', 'Shounen']"
Divergence Eve 2: Misaki Chronicles,Misaki Chronicle: Divergence Eve,https://myanimelist.net/anime/295/Divergence_Eve_2__Misaki_Chronicles,6.43,"Through the long distance warp called the ""Exodus Project"", Worns, Ryer and the
other crew members of ""Watchers Nest"" manage to escape from the Earth. Misaki, who
was attending the final battle with ""Ghoul"" at that time, isn't present there and
before her eyes, the earth changes and gets enclosed by a time barrier.

Ryer and the others search for a way to escape from this space time maze, but the
earth changes to various forms. Innumerable ""Nows"" appear due to varying time axes. 

And also Misaki, who should have disappeared because of the Exodus Project incident,
still afortiori. Before Ryer and the others, different forms of Misaki appear. The
Misaki from training school, the Misaki from her childhood days.

Are these reflections caused by the conflicts that exist inside Misaki?

She awakens a second time and when she derives the response, that history is leading
into a completely differnet direction now.

Will Misaki, Ryer and the others be able to find a real happy end?!

(Source: AnimeNfo)",13,"Jan 3, 2004 to Mar 27, 2004",Winter 2004,"['Adventure', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
Dog Days'': Limone Resort Tenbou Onsen!,,https://myanimelist.net/anime/31851/Dog_Days__Limone_Resort_Tenbou_Onsen,6.43,Special episode delivered to customers who pre-order all six Blu-ray and DVD volumes of Dog Days''.,1,"Aug 26, 2015",,"['Fantasy', 'Ecchi', 'Isekai']"
Dragon Ball Z: Atsumare! Gokuu World,Dragon Ball Z: Gather Together! Goku's World,https://myanimelist.net/anime/6714/Dragon_Ball_Z__Atsumare_Gokuu_World,6.43,"Dragon Ball Z: Atsumare! Goku's World is a Terebikko's videogame. In this OVA, Goku and his friends pose questions for the viewers about the Dragon Ball series.",1,"Jan 28, 1992",,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power', 'Shounen']"
Dynamic Super Robots Soushingekki,,https://myanimelist.net/anime/12885/Dynamic_Super_Robots_Soushingekki,6.43,"The Aphrodite A is in trouble. The Mazinger Z, Great Mazinger, Getter Robo G and many other Dynamic Robots must rescue her.",3,"Dec 21, 2000 to Jun 25, 2001",,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']"
Eiyuu Densetsu: Sora no Kiseki The Animation,The Legend of Heroes: Trails in the Sky,https://myanimelist.net/anime/10260/Eiyuu_Densetsu__Sora_no_Kiseki_The_Animation,6.43,"Ten years ago, a massive invasion by the Erebonian Empire almost shattered the Kingdom of Liberl, piercing to the heart of Capital City before being driven back by a determined counteroffensive led by Cassius Bright. Now, as the invaders pace behind the northern borders, coveting the small kingdom's magic and high technology, Liberl slowly rebuilds with the aid of the Bracer's Guild, whose mystical use of ""Craft"" is even more intrinsic to the nation's defense than its own army. For young Estelle Bright, daughter of Cassius, this is all just ancient history that she and her adopted brother Joshua learned as kids. But history has a way of repeating itself, and as they prepare to join the Bracers Guild themselves, sinister forces are preparing to thrust them into the familiar family situation of being in the worst possible place when mayhem breaks out. Because when their father's airship goes suddenly missing, of course it only makes sense to two green, but extraordinarily capable, young teenagers to strike out on a rescue mission of their own! 

(Source: Sentai Filmworks)",2,"Oct 10, 2011 to Jan 28, 2012",,"['Action', 'Adventure', 'Fantasy']"
Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Atelier Escha & Logy: Alchemists of the Dusk Sky,https://myanimelist.net/anime/21167/Escha___Logy_no_Atelier__Tasogare_no_Sora_no_Renkinjutsushi,6.43,"This world has gone through many Dusks, and is slowly nearing its end. Within this world, in the western reaches of the ""Land of Dusk,"" there was a nation that prospered thanks to its use of alchemy. 

There, in order to survive the eventual arrival of the ""Dusk End,"" the people devoted their efforts to rediscover and recreate lost alchemic technologies. Rediscovered technology from the past era was gathered in the alchemy research city known as ""Central,"" where research was conducted on how to halt the advance of the twilight. 

One of the heroes is a young man who researched alchemy in Central, the other a girl living in a small town on the frontier. This girl's name is Escha. In the process of using her knowledge of ancient alchemy to help others, she was assigned to the Development Department. The young man's name is Logy. Having learned the newest alchemic techniques in Central, he requested a transfer to this understaffed town to make use of his abilities, and meets Escha when he is assigned to the Development Department as well. The two make a promise to use their alchemy together, and bring success to the Development Department.

(Source: Tecmo Koei Europe)",12,"Apr 10, 2014 to Jun 26, 2014",Spring 2014,['Fantasy']
Exception,,https://myanimelist.net/anime/49163/Exception,6.43,"In the distant future, human beings have been forced to leave earth and migrate to another galaxy. An advanced team of spacecraft arrives at a planet that is to be terraformed. Each member of the team is output by a biological 3D printer. 

(Source: Netflix)",8,"Oct 13, 2022",,"['Sci-Fi', 'Space']"
Feng Qi Luoyang: Shen Ji Shaonian,Luoyang,https://myanimelist.net/anime/50657/Feng_Qi_Luoyang__Shen_Ji_Shaonian,6.42,"During the Wu Zhou period, Wu Zetian's imperial examination system severely hindered the interests of the traditional aristocrats. They were prepared to prevent Wu Zetian from ascending the throne. The protagonist Pei Kun came to the divine city Luoyang and was involved in the conspiracy of Chun Qiudao. Through a series of accidents, he tears apart this huge conspiracy.

(Source: Iqiyi)",16,"Dec 17, 2021 to Mar 18, 2022",,"['Action', 'Adventure', 'Fantasy', 'Historical']"
Futakoi,Twin Love,https://myanimelist.net/anime/125/Futakoi,6.43,"With his mother dead and his father working abroad, Futami Nozomu returns to the town where he lived as a child, to attend high school and work part-time at a local shrine. He soon finds himself caught up in a local legend of twin girls loving the same man. And there are many twin girls in this town....

(Source: ANN)",13,"Oct 7, 2004 to Dec 30, 2004",Fall 2004,"['Comedy', 'Romance', 'School']"
Gakkatsu!,,https://myanimelist.net/anime/13139/Gakkatsu,6.43,"In a fictional school, ""Tender Tank"" Rareko is constantly opening absurd yet strangely enthusiastic debates, this way creating a lively classroom life. Bringing up tremendous themes, she and her classmates exchange words like sword-strokes, and here and there even a profound remark is slipped in. 

A fun and informative debate comedy, packed into only five minutes each time. 

(Source: AniDB)",25,"Apr 3, 2012 to Sep 18, 2012",Spring 2012,"['Comedy', 'School']"
Ganbare Douki-chan: Kakusa Shakai ni Nayamu Kaisha no Douki,Ganbare Douki-chan: The Coworker is Suffering from Social Inequality,https://myanimelist.net/anime/49869/Ganbare_Douki-chan__Kakusa_Shakai_ni_Nayamu_Kaisha_no_Douki,6.43,Unaired episode 13 included with the Blu-ray release of Ganbare Douki-chan.,1,"Dec 24, 2021",,"['Comedy', 'Ecchi', 'Adult Cast', 'Romantic Subtext', 'Workplace']"
Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,Galaxy Express 999: Can You Love Like a Mother?!!,https://myanimelist.net/anime/6735/Ginga_Tetsudou_999__Kimi_wa_Haha_no_You_ni_Aiseru_ka,6.43,A remake of episodes 51-52 of the TV version.,1,"Oct 2, 1980",,"['Sci-Fi', 'Space']"
Gyouten Ningen Batsealer,Captain Fatz and the Seamorphs,https://myanimelist.net/anime/7109/Gyouten_Ningen_Batsealer,6.43,"With the ability to transcend time, Captain Fatz and comrades embarked on a journey of battle and adventure to gather the eight scattered stone pieces (namely Light, Darkness, Fire, Water, Air, Earth, Wood & Metal) which was granulated by the lord of destruction, in order to restore the chaotic world back to peace.",52,"Apr 7, 2001 to Mar 30, 2002",Spring 2001,"['Action', 'Adventure', 'Fantasy']"
Inko Colors the Animation,,https://myanimelist.net/anime/38520/Inko_Colors_the_Animation,6.43,Five budgies meet every day in a club to help other birds.,1,"Mar 16, 2017",,"['Adventure', 'Slice of Life']"
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,,https://myanimelist.net/anime/25861/Inugami-san_to_Nekoyama-san__Nekoyama-san_to_Onsen_Ryokou,6.43,Unaired episode bundled with the Blu-ray/DVD Box-Set.,1,"Jul 18, 2014",,"['Comedy', 'Girls Love', 'School']"
Jiu Tian Xuan Di Jue 3rd Season,The Success Of Empyrean Xuan Emperor 3rd Season,https://myanimelist.net/anime/53476/Jiu_Tian_Xuan_Di_Jue_3rd_Season,6.40,The third season of Jiu Tian Xuan Di Jue.,52,"Oct 31, 2022 to Apr 28, 2023",,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Mythology']"
Jiuzhou Piaomiao Lu,Novoland Eagle Flag,https://myanimelist.net/anime/51207/Jiuzhou_Piaomiao_Lu,6.43,"In the vast desert grasslands of northern Novoland, there was a nomadic society that cherished martial arts, believed in the god Pandeng and worshiped heroes. The men there were all hot-blooded and the women were all strong-willed. Their kingdom was called Qingyang.

The story is set in Qingyang and depicts the power struggles within the northern nomadic tribes, as well as the grievances between Qingyang and the East Land. As a child, the Qingyang crown prince Lü Guichen was sent to live with the Yanzhen Tribe by the Great Lord. After the tribe rebelled, Lü Guichen was brought back to Beidu city. However, his older brothers did not value this young and weak crown prince, instead focusing solely on competing against each other for the throne's succession. Yet, after experiencing the baptism of war and the ups and downs of life, Lü Guichen, with his gentle personality, gradually matured and gained strength amidst his older brothers' power struggles...

During that time, the royal family of the East Lands was in decline, and several feudal states had emerged. The Great Lord of Qingyang sought to use an alliance with the Xia Tang State to achieve his ambition of dominating the East. As a result, Lü Guichen was sent as a hostage to Xia Tang. It was there that he met the unruly Tianqu warrior, Jiye, and was drawn to Jiye's tenacious and unyielding spirit, eventually becoming close friends. This is the story of the young Zhaowu Duke and the young Yulie King of the Xie Dynasty-to-be.",13,"Jan 24, 2023 to Apr 4, 2023",,"['Action', 'Drama', 'Fantasy']"
Junk Head 1,,https://myanimelist.net/anime/49478/Junk_Head_1,6.43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1,"Nov 16, 2013",,['Sci-Fi']
Shouwa Monogatari (Movie),,https://myanimelist.net/anime/10013/Shouwa_Monogatari_Movie,6.43,"Dramatic story of the Yamazaki family during the year Showa 39 (1964), the year that Tokyo hosted the Summer Olympics.",1,"Jan 29, 2011",,"['Drama', 'Historical']"
