title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Fractale,,https://myanimelist.net/anime/9314/Fractale,6.92,"The story takes place on an island, where a ""Fractale System"" is beginning to collapse. One day, Clain finds an injured girl called Phryne under a cliff. She disappears leaving a pendant. Clain sets out for a journey with the girl-shaped avatar Nessa to look for Phryne and discovers the secret of the Fractale System.",11,"Jan 14, 2011 to Apr 1, 2011",Winter 2011,"['Adventure', 'Fantasy', 'Sci-Fi']"
Gate Keepers,,https://myanimelist.net/anime/127/Gate_Keepers,6.92,"Technology, science, and industry—this is 1969 Tokyo, and there is no better time to be alive! But a shadow looms quietly around every corner: ""Invaders"" have infiltrated the populace, and nobody knows who or what they are.

Only the members of the top-secret agency AEGIS know of their existence. Covertly fighting the enemy is their job, but only those with the ability to open ""Gates"" to another world can truly defeat them. Within AEGIS is a specialized task force known as the ""Gate Keepers."" Composed of extraordinary individuals with a variety of Gate-related abilities, they are the only ones who can save humanity from the vicious Invaders plaguing the planet.

Shun Ukiya is an average high school student who lives with his widowed mother and little sister. While on his way home from school one day, he comes across a group of Invaders heading toward his house. In a desperate plight to save his family, Shun discovers he possesses the ability to open a Gate, allowing him to harness massive amounts of energy. With his newfound ability exposed, he catches the attention of AEGIS, and particularly the interest of one of its Gate Keepers, Shun's childhood friend Ruriko Ikusawa.

[Written by MAL Rewrite]",24,"Apr 3, 2000 to Sep 18, 2000",Spring 2000,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi', 'Mecha']"
Gravitation,,https://myanimelist.net/anime/243/Gravitation,6.92,"All Shuichi ever dreamed about was following in the footsteps of his pop idol, Ryuichi Sakuma and the band Nittle Grasper. Together with his best friend Hiro, Shuichi's formed a band called Bad Luck and they've even managed to get signed to a major recording label! Unfortunately, the studio deadlines are looming and Shuichi still hasn't finished the lyrics for any of the songs. What he needs is a little inspiration... but he's been running a little low in that department lately. While Hiro recommends finding a girlfriend, fate has other things in store for him...

Walking through the park late one night, Shuichi's latest lyrics flutter away and land at the feet of a stunning stranger that takes his breath away. Unfortunately, that mysterious stranger happens to be the famous novelist Eiri Yuki, who completely crushes the young singer by telling him he has ""zero talent"". Now, Shuichi's so annoyed that he's managed to finish his song just so he can find and confront Yuki once again. But, are his actions really motivated by anger, or has he actually fallen in love? 

(Source: RightStuf)",13,"Oct 4, 2000 to Jan 10, 2001",Fall 2000,"['Boys Love', 'Comedy', 'Music', 'Showbiz', 'Shoujo']"
Guilty Crown: 4-koma Gekijou,,https://myanimelist.net/anime/13561/Guilty_Crown__4-koma_Gekijou,6.92,Animated four-panel manga that comes as extra on the DVDs and Blu-rays.,11,"Jan 25, 2012 to Nov 21, 2012",,['Comedy']
Haou Taikei Ryuu Knight,Lord of Lords Ryu Knight,https://myanimelist.net/anime/1848/Haou_Taikei_Ryuu_Knight,6.92,"Adeu the Sonic, brash young pilot of the Ryu Knight Zephyr, is joined in his travels by Princess Paffy, Priest Izumi and Ninja Sarutobi. They encounter various people of the land, including other Ryus. On the way, Adeu seeks to test his Ryu against others and thereby grow in his abilities.

(Source: ANN)",52,"Apr 5, 1994 to Mar 28, 1995",Spring 1994,"['Action', 'Adventure', 'Fantasy', 'Mecha']"
3x3 Eyes: Seima Densetsu,3x3 Eyes: Legend of the Divine Demon,https://myanimelist.net/anime/1225/3x3_Eyes__Seima_Densetsu,6.91,"Yakumo has trained and searched for 4 years, following Pai's mysterious disappearance. However, when he finally finds her, not all is well as her memory seems to be gone. They attempt to return her memory by going to the Holy Land, birthplace of the immortal race of Sanjiyans.",3,"Jul 25, 1995 to Jun 25, 1996",,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Romance', 'Gore', 'Mythology', 'Seinen']"
Aldnoah.Zero Part 2,Aldnoah.Zero,https://myanimelist.net/anime/27655/AldnoahZero_Part_2,6.91,"The war between the Terrans and the Vers Empire of Mars has ended, allowing humanity to blissfully enjoy their lives in a time of peace. Nineteen months later, however, the Vers princess makes a shocking public declaration: ""the Terrans are a foolish race that covets resources, destroys nature, and are devoted to the pursuit of pleasure."" And so, to protect their precious Earth, she calls upon her knights to take up arms, and the raging battle between the two civilizations reignites.

Slaine Troyard has found a place among the Martians, giving Earth a short respite from the war against the Vers Empire. However, a peaceful resolution seems inconceivable. The various people who fought desperately for survival in the past now find themselves in the midst of yet another bloody and chaotic conflict, one that will forever alter the fate of humankind.

[Written by MAL Rewrite]",12,"Jan 11, 2015 to Mar 29, 2015",Winter 2015,"['Action', 'Sci-Fi', 'Mecha', 'Space']"
Animation Seisaku Shinkou Kuromi-chan 2,Animation Runner Kuromi 2,https://myanimelist.net/anime/1798/Animation_Seisaku_Shinkou_Kuromi-chan_2,6.91,"Following Studio Petit's popularity for Time Journey's, the crew is now faced with 3 anime at the same time. Rushing to fill the quotas, the owner of Studio Petit hires Takashimadaira, a veteran producer to help Kuromi. However, all Takashimadaira cares about is making deadlines, severely hurting the quality of the images. Shihonmatsu, who has been helping Kuromi, gets angry at the new producer and leaves, leaving Kuromi with a difficult choice: to choose between the quality or the deadline.
Studio Petit managed to survive the production of ""Time Journeys,"" but now that show's finished, and in its place they've got no less than three series to animate, with just four artists, one manager and one director - not to mention one very bedraggled animation runner. And it doesn't help that Shihonmatsu picked this week to quit smoking. As the staff starts to fall behind their crushing deadlines, the owner calls in an old ""pro,"" Takashimadaira, to get production back on track. But once he starts putting speed above quality, the Petit team has to choose between following orders and doing their jobs right.

(Source: ANN)",1,"Jan 28, 2004",,"['Comedy', 'Drama', 'Otaku Culture', 'Parody']"
Bakusou Kyoudai Let's & Go,,https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go,6.91,"Based on the manga by Tetsuhiro Koshita, Bakusou Kyoudai Let's & Go!! has two main seasons evolving around the Go brothers and the TRF Victorys. The third season, Bakusou Kyoudai Let's & Go!! MAX evolves more around two new main characters, but the primary idea is the same... Racing!

Let's & Go!! focuses on Retsu and Go Seiba, two young brothers who receive racing cars called ""Mini 4WD"" by Dr. Tsuchia. From there on, the series portraits those two boys, training and customizing parts to later on participate on Japans Cup, where all of Japan's racers enter to be the best of the best!",51,"Jan 8, 1996 to Dec 23, 1996",Winter 1996,"['Adventure', 'Racing', 'Kids']"
Battle Athletess Daiundoukai (TV),Battle Athletes Victory,https://myanimelist.net/anime/1186/Battle_Athletess_Daiundoukai_TV,6.91,"Akari Kanzaki has just joined an all-girls academy in hopes of entering the University Satellite, an elite sports training facility. She wants to win the title of Cosmo Beauty - a title held years ago by her mother. It's not an easy task for her as fear, doubt and peer pressure get in her way, but friends, rivals and fans slowly encourage her to overcome her obstacles and become the best of the Battle Athletes. 

(Source: ANN)",26,"Oct 3, 1997 to Mar 27, 1998",Fall 1997,"['Adventure', 'Sci-Fi', 'Sports', 'School']"
Blade Runner: Black Out 2022,,https://myanimelist.net/anime/36308/Blade_Runner__Black_Out_2022,6.91,"In 2022, an EMP detonation causes a global blackout that has massive, destructive implications all over the world. Directed by Cowboy Bebop and Samurai Champloo's Shinichiro Watanabe, Blade Runner: Black Out 2022 is an animated short which serves as a prologue for the feature film Blade Runner 2049.

(Source: Crunchyroll, edited)",1,"Sep 26, 2017",,"['Sci-Fi', 'Suspense']"
Bomberman Jetters,,https://myanimelist.net/anime/751/Bomberman_Jetters,6.91,"Deep Space, many different cultures have come together to live on planet Jet. To keep the peace an organization known as the Jetters is formed. This space police group fight against the villains known as the ""Hige hige dan"" making sure that the universe is safe. The leader of the Jetters Mighty is a powerful Bomberman, who is looked up to and respected....his brother however is a lazy crude slacker named Shirobon. Suddenly Mighty disappears and Shiro finds himself placed in a new situation. Shiro steps up and become a responsible Bomberman, and with the new friends he made of the Jetters it may become possible for him to be the next ""Jetters leader.""

(Source: ANN)",52,"Oct 2, 2002 to Sep 24, 2003",Fall 2002,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Space']"
Brotherhood: Final Fantasy XV,,https://myanimelist.net/anime/33080/Brotherhood__Final_Fantasy_XV,6.91,"Crown Prince of the Kingdom of Lucis, Noctis Lucis Caelum, sets out on a journey to Caem. His purpose is to meet with Lunafreya Nox Fleuret, an oracle and Noctis' childhood friend, in order to marry her. A strong and silent type, Noctis is accompanied by his friends and Royal Guard Gladiolus, Prompto, and Ignis. The four young men set out on a road trip across the continent in the king's personal convertible, the Regalia. Along the journey, each of them experience various situations which allow them to reflect on their past together, and strengthen their bonds for the future.

A prequel to the 2016 video game Final Fantasy XV, Brotherhood: Final Fantasy XV explores the relationships of its four main protagonists and the challenges awaiting them.

[Written by MAL Rewrite]",5,"Mar 31, 2016 to Sep 18, 2016",,['Action']
Choujigen Game Neptune The Animation,Hyperdimension Neptunia,https://myanimelist.net/anime/16157/Choujigen_Game_Neptune_The_Animation,6.91,"After years of fruitless war between the four realms of Gamindustri (Planeptune, Lastation, Lowee and Leanbox) over Share energy, the source of their strength based on how much their people have faith in their goddesses, the four CPUs that rule over them have finally signed a friendship treaty. The treaty bans any attempt at claiming Share energy through military force, in hopes of bringing peace and prosperity to their worlds. Yet, a month after the treaty, Neptune, the CPU Goddess of Planeptune, spends her time goofing off and playing games rather than doing her job, leaving her land's Shares plummeting.

Choujigen Game Neptune The Animation follows Neptune and her friends' attempts at raising Shares, while dealing with an external threat that could spell the end of both the Goddesses and Gamindustri itself...",12,"Jul 12, 2013 to Sep 27, 2013",Summer 2013,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi', 'Parody']"
Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,"Love, Chunibyou and Other Delusions!: Take On Me Mini-Theater",https://myanimelist.net/anime/36855/Chuunibyou_demo_Koi_ga_Shitai_Movie__Take_On_Me_Mini-Drama_-_Koukai_Chokuzen_no_Kaiko_Gekijou,6.91,"Short anime clips published on the official twitter account to advertise the movie, Chuunibyou demo Koi ga Shitai! Movie: Take On Me.",24,"Nov 17, 2017 to Jan 5, 2018",,['Comedy']
Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,Crayon Shin-chan: Invasion!! Alien Shiriri,https://myanimelist.net/anime/34244/Crayon_Shin-chan_Movie_25__Shin-chan_Shuurai_Uchuujin_Shiriri,6.91,"The film's story begins when Shiriri, an alien, arrives and turns Hiroshi and Misae into children. To turn them back, Shinnosuke must travel the length of Japan with Shiriri hidden in his butt. Meanwhile, Shiriri's father is moving forward with a huge conspiracy. 

(Source: ANN)",1,"Apr 15, 2017",,"['Adventure', 'Comedy', 'Sci-Fi', 'Seinen']"
Fei Ren Zai 1st Season Part 3,,https://myanimelist.net/anime/42455/Fei_Ren_Zai_1st_Season_Part_3,6.91,Part three of first season of Fei Ren Zai.,12,"Jun 17, 2020 to Aug 26, 2020",,"['Comedy', 'Supernatural', 'Mythology']"
Genjitsu no Yohane: Sunshine in the Mirror,Yohane the Parhelion: Sunshine in the Mirror,https://myanimelist.net/anime/52214/Genjitsu_no_Yohane__Sunshine_in_the_Mirror,6.91,"As a spirited young girl, Yohane ventured into the big city with ambitious dreams of becoming a star. Two years later, she has yet to pass a single audition. Since Yohane cannot support herself alone, her mother invites her back home to discover something new that only she can do. With limited options and an empty wallet, Yohane reluctantly returns to Numazu, her hometown.

In the seaside town, Yohane reunites with her canine companion, Lailaps, and slowly settles in, opening a fortune-telling shop. She reconnects with old friends she had forgotten and meets new ones, all of whom help in her search for a unique purpose and meaningful path in life.

Unfortunately, all is not well for Yohane and the people of Numazu: a mysterious power is affecting the town and disrupting nature and wildlife. While forging stronger bonds with her newfound allies, Yohane devotes her summer to finding the magic that may help save Numazu.

[Written by MAL Rewrite]",13,"Jul 2, 2023 to Sep 24, 2023",Summer 2023,"['Fantasy', 'Idols (Female)', 'Music']"
Huyao Xiao Hongniang: Wei Sheng,Fox Spirit Matchmaker 8th Season,https://myanimelist.net/anime/40806/Huyao_Xiao_Hongniang__Wei_Sheng,6.92,The 8th season of Huyao Xiao Hongniang.,10,"Nov 22, 2019 to Jan 17, 2020",,"['Comedy', 'Drama', 'Romance', 'Supernatural', 'Historical']"
"Iriya no Sora, UFO no Natsu","Sky of Iriya, Summer of UFO",https://myanimelist.net/anime/358/Iriya_no_Sora_UFO_no_Natsu,6.91,"Asaba Naoyuki is an ordinary high school student. As a member of his school's press club, he's just spent the summer camping outside the local military base, in hopes of seeing the UFOs that are secretly kept there, according to local legend. Returning to school, he meets a strange girl, Iriya Kana, and gradually comes to realize that she is more than merely strange - and that a dark secret lies beneath the world that he knows.

(Source: ANN)",6,"Feb 25, 2005 to Jun 29, 2005",,"['Drama', 'Romance', 'Sci-Fi']"
Sola Specials,,https://myanimelist.net/anime/3174/Sola_Specials,6.91,"DVD-exclusive specials. The first takes place between episode 4 and 5 of the main series and and the second is a prologue to the series leading up to the events on the last day before the beginning of episode 1.

(Source: AniDB)",2,"Sep 25, 2007 to Oct 26, 2007",,"['Comedy', 'Romance', 'Supernatural']"
Toaru Majutsu no Index-tan,A Certain Magical Index: Specials,https://myanimelist.net/anime/5955/Toaru_Majutsu_no_Index-tan,6.91,A series of shorts featuring Index-tan.,2,"Feb 7, 2009 to May 29, 2009",,"['Comedy', 'Parody']"
Uchi no Kaisha no Chiisai Senpai no Hanashi,My Tiny Senpai,https://myanimelist.net/anime/53379/Uchi_no_Kaisha_no_Chiisai_Senpai_no_Hanashi,6.91,"""My senpai from work... is tiny and cute.""

Shinozaki is an office worker who is taken care of and coddled by his senior team member Shiori Katase: a gorgeous, profoundly kind, loving, and diminutive woman.

Shinozaki certainly hopes that she's not doing it out of duty... but her joy of doing so increasingly exposes her feelings! 

(Source: MU)",12,"Jul 2, 2023 to Oct 1, 2023",Summer 2023,"['Comedy', 'Romance', 'Adult Cast', 'Workplace']"
Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,Space Pirate Captain Harlock: Riddle of the Arcadia Episode,https://myanimelist.net/anime/2470/Uchuu_Kaizoku_Captain_Herlock__Arcadia-gou_no_Nazo,6.91,"The story on Arcadia's mystery, on which the 13th television episode was based.",1,"Jul 22, 1978",,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']"
Vexille: 2077 Nihon Sakoku,Vexille,https://myanimelist.net/anime/2746/Vexille__2077_Nihon_Sakoku,6.91,"In an alternate 21st century, the robotics industry undergoes a period of rapid advancement worldwide. By the year 2050, Japan has firmly established itself as the leader in robotic technology and manufacture with Daiwa Heavy Industries. As the technology evolves to include robotic enhancements to the human body, the blurring of the line between man and machine triggers a sudden shift in world opinion. In response, the U.N. passes a unilateral ban of further research and development on robotics in 2067. Japan fiercely objects to this ban, but is unable to prevent its passage. In protest, Japan withdrew from international politics and chose to pursue a policy of high-tech national isolation. While only trade continues, Japan disappears from the world scene.

Ten years later, a series of bizarre incidents lead the American technology police agency SWORD to believe that Japan has concealed extensive development of banned technologies through the use of the RACE network. SWORD dispatches a unit of special agents to infiltrate Japan and gather intelligence on the country. Vexille, a veteran agent among the group, uncovers the horrifying truth behind the ten years of isolation.",1,"Aug 18, 2007",,"['Action', 'Sci-Fi', 'Military']"
Wonder 3,The Amazing 3,https://myanimelist.net/anime/4088/Wonder_3,6.91,"Wonder 3 is an Osamu Tezuka manga and a black and white anime series. It involved the adventures of three agents from outer space who were sent to Earth to determine whether the planet, a potential threat to the universe, should be destroyed. The instrument of destruction is a device resembling a large black ball with two antennae that is variously called an anti-proton bomb, a solar bomb, and a neutron bomb. Although the three agents (Captain Bokko, Nokko, and Pukko) are originally humanoid in appearance, upon arrival on Earth they take on the appearances of a rabbit (Bokko), a horse (Nokko), and a duck (Pukko) that they had captured as examples of Earth life forms. While on Earth they travel in a tire-shaped vehicle capable of enormous speeds called the Big Wheel, which can travel on both land and water (and, with modifications, through the air).

The series tackles a number of issues which were surprisingly progressive for an animated cartoon of that period; particularly ecological concerns and poverty.

(Source: Wikipedia)",52,"Jun 6, 1965 to Jun 27, 1966",Summer 1965,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Xian Wu Chuan 2,Legend of Xianwu 2nd Season,https://myanimelist.net/anime/56717/Xian_Wu_Chuan_2,6.91,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Unknown,"Sep 24, 2023 to ?",,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
Yingxiong Zai Lin,Hero Return,https://myanimelist.net/anime/40979/Yingxiong_Zai_Lin,6.90,"Zero was mankind’s first real superhero. Under his watch, countless other superheros appeared and followed in his footsteps. However, after 5 years of war, Zero disappeared without a trace.

(Source: zeroscans)",12,"Oct 18, 2020 to Dec 27, 2020",,"['Action', 'Sci-Fi']"
Zero no Tsukaima: Princesses no Rondo Picture Drama,The Familiar of Zero: Rondo of Princesses Picture Drama,https://myanimelist.net/anime/6489/Zero_no_Tsukaima__Princesses_no_Rondo_Picture_Drama,6.91,"Picture Drama episodes included in each DVD volumes of Zero no Tsukaima: Princesses no Rondo.

Episode Titles:
vol.1 「Maid's Afternoon: Whip of Love」(メイドの午後　愛のムチ編)
vol.2 「Maid's Afternoon: Afternoon for Two」(メイドの午後　二人きりの昼下がり編)
vol.3 「Maid's Afternoon: The Last Night」 (メイドの午後　最後の夜編)
vol.4 「Countess Butterfly's Graceful Day」 Prologue (バタフライ伯爵夫人の優雅な一日 序章)
vol.5 「Countess Butterfly's Graceful Day」 Chapter 1 (バタフライ伯爵夫人の優雅な一日 第1章)
vol.6 「Countess Butterfly's Graceful Day」 Chapter 2 (バタフライ伯爵夫人の優雅な一日 第2章)
vol.7 「Countess Butterfly's Graceful Day」 The Last Chapter (バタフライ伯爵夫人の優雅な一日 最終章)",7,"Sep 25, 2008 to Mar 25, 2009",,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi', 'Harem', 'Isekai', 'School']"
