title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Little El Cid no Bouken,Adventures of Little El Cid,https://myanimelist.net/anime/5600/Little_El_Cid_no_Bouken,6.25,A boy named Rui Diaz De Vivar wants to become a knight. To do so he must travel the king of Castilla.,26,"Feb 6, 1984 to Mar 12, 1984",Winter 1984,"['Adventure', 'Historical', 'Kids']"
Live On Cardliver Kakeru,,https://myanimelist.net/anime/5235/Live_On_Cardliver_Kakeru,6.23,"Kakeru is a big fan of the Live On card game, like so many kids his age. However he loses every time he plays, no matter how hard he tries. Things change when one day Kakeru saves a small dog-like creature chased by weird people. The “dog” is in fact a Create Monster and gives Kakeru an unusual Live Change card, which in turn allows Kakeru to protect his newfound friend… And gets him involved in something he did not expect…

(Source: ANN)",51,"Oct 5, 2008 to Sep 27, 2009",Fall 2008,"['Fantasy', 'Strategy Game']"
Loups=Garous,,https://myanimelist.net/anime/7598/Loups_Garous,6.25,"In a future governed through the lens of a camera, where people eat synthetic food and pursue an online existence in lieu of physical contact, a group of children begin meeting up in the real world. The aloof Ayumi Kono, the genius hacker Mio Tsuzuki, and the socially awkward Hazuki Makino set out to find the fourth member of their group, Yuko Yabe, who has gone missing. With the help of Myao Rei, an unregistered citizen proficient in martial arts, they are able to find Yuko. However, when their situation takes a sudden turn for the worse, the group stumbles headlong into a dark mystery that challenges everything they know about their world.

[Written by MAL Rewrite]",1,"Aug 28, 2010",,"['Mystery', 'Sci-Fi', 'Suspense']"
Majokko Tickle,,https://myanimelist.net/anime/3881/Majokko_Tickle,6.25,"On Chiiko's 11th birthday, her father gives her a special book. Inside the book is a trapped witch, Majokko Tickle. When Chiiko frees Tickle from the book, she uses her magic to pass off as Chiiko's twin sister.

(Source: ANN)",45,"Mar 6, 1978 to Jan 29, 1979",Spring 1978,['Comedy']
Megane-bu!,,https://myanimelist.net/anime/19257/Megane-bu,6.25,"At Himaraya Third Technical School, five bespectacled members of the Glasses club are crazy about eyewear. Their leader, Akira Souma, founded the club to develop the X-ray glasses of his dreams, but their research has been slow in between getting into quirky escapades and fighting off student body president William Satou's attempts to further cut their tight club funding. With unbounded youthful passion, these friends set their minds on making their project a resounding success.

[Written by MAL Rewrite]",12,"Oct 7, 2013 to Dec 23, 2013",Fall 2013,"['Comedy', 'School']"
Megaton-kyuu Musashi,,https://myanimelist.net/anime/33737/Megaton-kyuu_Musashi,6.25,"In an ordinary town, there are people who live a peaceful and fulfilling life. But they don't know that it is a false peace. The untold truth... The earth has already been destroyed...

99.9% of the human race has been wiped out by a mysterious alien force from outer space. The enemy is named ""Dracters."" Eventually, a large hole was drilled in the earth and terraformed into a suitable environment for the aliens to live. Humans have no choice but to hide in shelters to escape their eyes. Waiting for the day of resurrection, which they do not know when it will come...

The inhabitants of the shelter Ixia have had their memories of the day of destruction erased, and live a normal life without knowing anything about it. However, some of them, the ""chosen ones,"" have become pilots, driving giant robots called ""Rogue"" and fighting against aliens. Today, another new pilot is selected...

(Source: Crunchyroll, edited)",13,"Oct 1, 2021 to Dec 24, 2021",Fall 2021,"['Action', 'Sci-Fi', 'Mecha', 'School']"
Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,An Encore and Continuance: Pandora's Box  - A strange phenomenon is overtaking the world?! -,https://myanimelist.net/anime/34661/Monster_Strike__Zoku_Saishuu-banashi_-_Pandora_no_Hako,6.25,"After defeating the War Gods, Ren and his friends are living the dream. 
It seems like they've finally managed to regain their normal lives. However, a mysterious girl by the name of Pandora appears, bringing with her a box that must never be opened. 
An unfortunate incident results in the box opening (of course), setting the world up for some big changes...

(Source: YouTube, edited)",1,"Dec 31, 2016",,"['Action', 'Fantasy', 'Video Game']"
Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,,https://myanimelist.net/anime/16335/Muv-Luv_Alternative__Total_Eclipse_Recap_-_Climax_Chokuzen_Special,6.25,"A recap primarily of episodes 3-19, this special aired prior to episode 20.  It also included the new OP/ED of the series and a preview of what's to come in future episodes.",1,"Nov 19, 2012",,"['Action', 'Drama', 'Sci-Fi', 'Gore', 'Mecha', 'Military']"
Ningen Kousaten,Human Crossing,https://myanimelist.net/anime/1083/Ningen_Kousaten,6.25,"Families, husbands and wives, lovers and ordinary people. Dramas that emerge from life's human crossroads... Ordinary people muddling through life and intersect with one another in random ways. Like people walking along road crossings in different directions with no apparent destination in sight.

Human Crossing is a realistic portrayal of everyday people in modern Japan with all its beauty and ugliness. Human Crossing examines the lives of a boxer whose dark past is rekindled by his estranged mother in ""The Wound"", an idealistic lawyer who fights for an underprivileged young mother in ""The 25th Hour"", a workaholic businessman who rediscovers what's most important in life in ""A Promise"", and an independent woman who reunites with her deadbeat father in ""Direction.""

Human Crossing is a collection of vignettes about hope, a reminder of the small victories one can achieve amid the vicissitudes of life. 

(Source: Geneon, edited)",13,"Apr 6, 2003 to Jun 29, 2003",Spring 2003,"['Drama', 'Slice of Life', 'Seinen']"
Peach Boy Riverside,,https://myanimelist.net/anime/42627/Peach_Boy_Riverside,6.25,"In a magical world where humans, demihumans, and oni are heavily at odds with each other, a princess named Saltorine ""Sally"" Aldike is on a journey to find a person named Mikoto Kibitsu. Traversing the world, Sally comes across many truths that she had been ignorant of due to her lineage—including the knowledge that the oni possess power potent enough to wipe out humanity.

Seemingly blessed with a way to counter the oni's might, Sally has a strange power that manifests itself as a sigil resembling a peach, giving her superhuman abilities capable of defeating powerful oni with ease. Even so, Sally refuses to discriminate between humans, demihumans, and oni as much as possible, believing that peace between the three factions could be attainable one day.

On the contrary, Mikoto—who also has the same ability as Sally's but with greater mastery—has a different goal. Mikoto is out to kill and torment all oni in existence, stopping at nothing to fulfill this objective. As Sally and Mikoto continue to cross paths, the power they possess will spell the difference between amicable coexistence and utter annihilation.

[Written by MAL Rewrite]",12,"Jul 1, 2021 to Sep 16, 2021",Summer 2021,"['Action', 'Adventure', 'Fantasy', 'Gore', 'Shounen']"
Petit Cool Doji Danshi no Hitokoma,,https://myanimelist.net/anime/54718/Petit_Cool_Doji_Danshi_no_Hitokoma,6.25,Mini anime of Cool Doji Danshi.,2,"Mar 21, 2023 to Mar 28, 2023",,['Slice of Life']
Pokemon Best Wishes! Hikari to Kage no Tenkyuugi,,https://myanimelist.net/anime/42138/Pokemon_Best_Wishes_Hikari_to_Kage_no_Tenkyuugi,6.25,"Satoshi and his friends are gazing up at the moon in the night sky one night when the Rocket-Dan creeps up behind them kidnaps Pikachu!! Our heroes chase the Rocket-Dan through a forest and eventually reach the ancient ruins of an ""armillary sphere."" There, Satoshi and the others see the sky burst outward like never before! Three spheres float in the darkness and mystical murals cover the walls. Pikachu can be heard screaming out for help deep within the darkness... will Satoshi and his friends be able to uncover the mysteries of this armillary sphere and retrieve Pikachu!?

(Source: Dogasu's Backpack)",1,"Jul 16, 2011",,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
Pokemon: Pikachu Tanken Club,Pikachu's Exploration Club,https://myanimelist.net/anime/7550/Pokemon__Pikachu_Tanken_Club,6.25,"The fourth short premiered on ANA flights on August 1, 2007.

(Source: Wikipedia)",1,"Aug 1, 2007",,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
Pop in Q,,https://myanimelist.net/anime/30695/Pop_in_Q,6.25,"The story begins the day before the graduation ceremony. Five middle school girls each are preoccupied with their real everyday lives. These girls meet each other in a fantasy world after being sent there through a sudden occurrence. There, they learn about the impending crisis that this world is facing. The way to avert this crisis is for the five to collaborate and bring their five hearts together as one through dance.

However, the five cannot come to love the world, and cannot tell their true feelings to one another, so their hearts are unable to unite. The time limit is fast approaching. Can the dance of the five girls save the world? And will they be able to graduate?

(Source: ANN)",1,"Dec 23, 2016",,"['Fantasy', 'Isekai', 'Music']"
Popotan,,https://myanimelist.net/anime/610/Popotan,6.25,"Beautiful sisters Ai, Mai, Mii, their android maid Mea and slippery pet ferret Unagi make an amazing journey together through time and space without ever leaving their beloved mansion behind! Following the clues of the strange dandelion-like ""Popotan,"" the girls are theoretically seeking the person who has the answers to their most personal questions, but they seem to have more than enough time to take side trips, meet new friends, visit hot springs and occasionally operate the X-mas shop they keep in the house along the way!

Yet, the girls' ultimate destiny holds more than a few surprises of its own, and not every moment is filled with hilarity, as moving through time means having to leave friends behind as well.

(Source: RightStuf)",12,"Jul 18, 2003 to Oct 3, 2003",Summer 2003,"['Comedy', 'Drama', 'Supernatural', 'Ecchi', 'Time Travel']"
Queen's Blade: Rebellion,,https://myanimelist.net/anime/11859/Queens_Blade__Rebellion,6.25,"Power corrupts, and it when it appears that the once noble Queen Claudette's ways have turned to oppression and heretical persecution, it's up to a new generation of warriors to step up to the plate armor to bear arms and bare their naked fury in open rebellion! The odds may seem unfairly stacked in favor of the Amazonian ranks of the queen, doubly supported by her power of writ and assassins. But the incredible wits and assets of the dazzling array of daring damsels willing to risk their gorgeous skins and put their lithesome bodies on line against her, might just expose a few unexpected weaknesses in the queen's support! 

(Source: Sentai Filmworks)",12,"Apr 3, 2012 to Jun 19, 2012",Spring 2012,"['Action', 'Adventure', 'Fantasy', 'Ecchi']"
Sanrio Anime Sekai Meisaku Gekijou,Hello Kitty's Furry Tale Theater,https://myanimelist.net/anime/4024/Sanrio_Anime_Sekai_Meisaku_Gekijou,6.25,"Hello Kitty and other Sanrio characters star in adaptations of various spoof famous stories. Each episode contains two stories. The series presents itself as a stage plays. And the characters are actors in the story (eg. Cat Wars is a spoof of the Star Wars story). You, the viewer, is meant to be as one of the people in the audience.",13,"Sep 19, 1987 to Dec 12, 1987",Fall 1987,"['Adventure', 'Fantasy', 'Kids']"
SD Gundam Sangokuden Brave Battle Warriors,,https://myanimelist.net/anime/8287/SD_Gundam_Sangokuden_Brave_Battle_Warriors,6.25,A Romance of the Three Kingdoms retelling using SD Gundams.,51,"Apr 3, 2010 to Mar 19, 2011",Spring 2010,"['Action', 'Historical', 'Mecha']"
Sekkou Boys,Sekko Boys,https://myanimelist.net/anime/31540/Sekkou_Boys,6.25,"As luck would have it, on her first day at Holbein Entertainment Co., Miki Ishimoto is tasked with managing a brand new idol group! A recent college graduate, Ishimoto is eager to begin her career in the industry. However, her department's responsibility is...statues?!

The statues in question are the Sekkou Boys, or ""The Rockies,"" a boy band comprised of four Greco-Roman sculptures: St. George, Mars, Hermes, and Medici. These four busts are new to the entertainment scene, and it is up to Miki to ensure the Rockies' prosperity in the idol world. But will they be a stone-cold success? Or will Miki's management prove to be a rocky start to stardom?

[Written by MAL Rewrite]",12,"Jan 8, 2016 to Mar 25, 2016",Winter 2016,"['Comedy', 'Anthropomorphic', 'Idols (Male)', 'Music']"
Shoujo☆Conto All Starlight,,https://myanimelist.net/anime/39643/Shoujo☆Conto_All_Starlight,6.25,Chibi shorts based on Shoujo☆Kageki Revue Starlight.,26,"Jul 5, 2019 to Dec 27, 2019",,"['Comedy', 'Music', 'Performing Arts', 'School']"
Komori-san wa Kotowarenai!,Komori-san Can't Decline!,https://myanimelist.net/anime/31091/Komori-san_wa_Kotowarenai,6.25,"Fifteen-year-old Komori Shuri is a junior high school girl who is too nice to decline requests. Constantly doing favors for other people has given her incredible strength?! But even so, she is also an adolescent junior high school girl.

An anime overflowing with the ups and downs of everyday life!

(Source: Batoto, edited)",12,"Oct 4, 2015 to Dec 20, 2015",Fall 2015,"['Comedy', 'School']"
Kotoura-san: Haruka no Heya,,https://myanimelist.net/anime/16636/Kotoura-san__Haruka_no_Heya,6.24,Mini episodes of Kotoura-san introducing each of the series' characters.,6,"Dec 7, 2012 to Jan 11, 2013",,"['Comedy', 'School']"
Koukaku Kidoutai: Ghost Chaser,Ghost in the Shell: Ghost Chaser,https://myanimelist.net/anime/38600/Koukaku_Kidoutai__Ghost_Chaser,6.24,"A new ride-like VR attraction. The ride will debut at the ""hexaRide"" attraction area of the renewed Diver City Tokyo Plaza. The ride attraction allows up to 12 people to ride at the same time using Q-Ride equipment with six-directional movement, and VR headsets. The ride costs 1,000 yen (about US$9) per person.

This story is set in the Kuzan Republic. The defense minister, who will take part in a meeting of the Next-generation Weapon Coordination Council, has ordered an advance onsite inspection.

Ride participants are tasked with providing escort while securing an inspection route in Public Security Section 9, where Motoko Kusanagi serves as leader.
Riders will use the hexaRide vehicle to enter cyberspace and, serving as a Public Security Section 9 agent, join in an attack on revolutionary movement forces.

(Source: ANN)",1,"Nov 2, 2018",,"['Action', 'Mystery', 'Sci-Fi', 'Detective', 'Seinen']"
Kuroi Kikori to Shiroi Kikori,The Black Woodcutter and the White Woodcutter,https://myanimelist.net/anime/7532/Kuroi_Kikori_to_Shiroi_Kikori,6.24,"On a winter's night a bear, a fox and a squirrel seek refuge from the cold. They are drawn by the hearths in the homes of two woodcutters. One man treats them poorly, while the other welcomes them.

(Source: ANN)",1,"Jul 1, 1956",,['Fantasy']
Level 1 dakedo Unique Skill de Saikyou desu,My Unique Skill Makes Me OP Even at Level 1,https://myanimelist.net/anime/51764/Level_1_dakedo_Unique_Skill_de_Saikyou_desu,6.24,"As a corporate slave, Ryouta Satou experiences the worst forms of stress, overwork, and loneliness. Even after he is hospitalized due to exhaustion, his days of toil only become worse. Soon enough, the sheer fatigue catches up to him and kills him in his sleep. However, Ryouta is given a second chance at life: he wakes up in another world as a slime drop—much to the surprise of Emily Brown, the petite blonde girl who defeated said slime.

Acquainting himself with the rules of this RPG-like world, Ryouta finds out that he will never grow past level 1. However, he also discovers that one of his skills is at the maximum level: the skill which determines the rarity of monster drops. This allows him to acquire not only items of the best quality, but also some that are unheard of.

Ryouta sets out to make the most of his ability—meeting new friends, grinding through dungeons, and acquiring unique items along the way. Reveling in his new life seems to be the long-awaited and much-deserved reward for all the tribulations he had suffered.

[Written by MAL Rewrite]",12,"Jul 8, 2023 to Sep 23, 2023",Summer 2023,"['Fantasy', 'Harem', 'Isekai', 'Reincarnation']"
Madou King Granzort: Bouken-hen,,https://myanimelist.net/anime/7124/Madou_King_Granzort__Bouken-hen,6.24,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,3,"Mar 27, 1992 to Jun 26, 1992",,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi', 'Mecha']"
Mahou no Tenshi Creamy Mami: Eien no Once More,,https://myanimelist.net/anime/2045/Mahou_no_Tenshi_Creamy_Mami__Eien_no_Once_More,6.24,"The first 45 minutes is a recap of the original series and the remaining 40 minutes has a new story.

Two months after Creamy Mami's final concert, rumors began to spread that Mami was making a come back, and if that wasn't surprising enough, Tachibana starts a ""Project M"" and that seems to have something to do with Mami's come back. As word of Mami's concert reaches the public, Yuu dosen't belive it. Yuu, Megumi, Toshio, Midori, Kidokoro make a plan to get to the bottom of it.

(Source: ANN)",1,"Oct 28, 1984",,"['Comedy', 'Fantasy', 'Romance', 'Idols (Female)', 'Mahou Shoujo']"
Megami Kouhosei Special Curriculum,,https://myanimelist.net/anime/887/Megami_Kouhosei_Special_Curriculum,6.24,"A retelling of the TV series from the point of view of one of the Goddess Pilots.

(Source: ANN)",1,"May 25, 2002",,"['Action', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
Miyanishi Tatsuya Gekijou: Omae Umasou da na,,https://myanimelist.net/anime/9395/Miyanishi_Tatsuya_Gekijou__Omae_Umasou_da_na,6.24,"A Tyrannosaurus called Heart was raised by a herbivorous dinosaur. As he grew up, he was scared by other dinosaurs. One day, Heart meets a baby Ankylosaurus and he names the baby ""Umasou (looks delicious)"". Umasou started to be attached to Heart and a strange family love develops between the two.",20,"Oct 4, 2010 to Oct 29, 2010",Fall 2010,"['Adventure', 'Anthropomorphic', 'Kids']"
My Life,,https://myanimelist.net/anime/16690/My_Life,6.24,"A high school girl, while pondering her future, sees it flash before her eyes.",1,"Nov 10, 2012",,"['Drama', 'Slice of Life']"
Neko Hiki no Oruorane,,https://myanimelist.net/anime/5925/Neko_Hiki_no_Oruorane,6.25,"During the holiday season, a young man encounters a drunken cat belonging to an old man in an alley. The old man has trained his three cats to sing.

(Source: ANN)",1,"Nov 26, 1992",,"['Fantasy', 'Music', 'Pets']"
Ocha-ken: Chokotto Monogatari,,https://myanimelist.net/anime/2233/Ocha-ken__Chokotto_Monogatari,6.24,"Ocha-ken is a children's program about tea-dogs and tea-cats, each representing a different blend. The episodes are very short and geared to teaching the audience various values. The lesson, or moral of the episode is displayed at the end. 

(Source: AniDB)",26,"Oct 6, 2003 to Apr 1, 2004",Fall 2003,"['Comedy', 'Kids']"
Oraa Guzura Dado (1987),,https://myanimelist.net/anime/11873/Oraa_Guzura_Dado_1987,6.24,"Remake of the first series.

When Mt. Bikkura erupts a huge egg one day, a chubby little dinosaur name Guzura hatches out of it. The series follows his misadventures as he interacts with humans as well as other animals and creatures",44,"Oct 2, 1987 to Sep 20, 1988",Fall 1987,"['Comedy', 'Kids']"
Oresama Kingdom,,https://myanimelist.net/anime/9943/Oresama_Kingdom,6.24,"The story centers on Nonoha Nonohara, a young manga artist who just enrolled in a new school. She finds herself surrounded by a group of three ""super-cute"" guys.

(Source: MU)",14,Feb 2011 to May 2013,,"['Romance', 'Shoujo']"
Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu,Pokémon Mystery Dungeon: Gates to Infinity,https://myanimelist.net/anime/31911/Pokemon_Fushigi_no_Dungeon__Magnagate_to_Mugendai_Meikyuu,6.24,"A boy awakens to the sound of someone crying for help. Looking around he notices he is on a body of water. Upon looking at his hands, he realizes he has been transformed into an Oshawott. He panics, and then finds himself plummeting toward then ground. He then wakes up again to find himself in a forest, with a female Pikachu leaning over him, asking if he's okay.

(Source: Bulbapedia)",2,"Nov 1, 2012",,"['Adventure', 'Fantasy', 'Kids']"
Pokemon Masters: Trainers Great Gathering Special Animation,,https://myanimelist.net/anime/40143/Pokemon_Masters__Trainers_Great_Gathering_Special_Animation,6.25,"Original special animated trailer made to promote the release of the game Pokémon Masters.

(Source: Bulbapedia)",1,"Jun 27, 2019",,"['Action', 'Fantasy', 'Strategy Game', 'Kids']"
Pokemon XY: Koukoku no Princess Diancie,"Pokémon: Diancie, Princess of the Diamond Domain",https://myanimelist.net/anime/25365/Pokemon_XY__Koukoku_no_Princess_Diancie,6.24,"In order to save the Diamond Ore Kingdom from certain danger Princess Diancie and the Carbink who serve as her butlers set off together on a journey to find the legendary Pokémon Xerneas. But who is that waiting for them on the road ahead...!? 

(Source: Pokémon Wiki)",1,"Jul 17, 2014",,"['Comedy', 'Fantasy', 'Kids']"
Rinne no Lagrange Season 2 Specials,Lagrange: The Flower of Rin-ne Season 2 Specials,https://myanimelist.net/anime/18639/Rinne_no_Lagrange_Season_2_Specials,6.24,Rinne no Lagrange short specials included in the Rinne no Lagrange Season 2 Blu-rays and DVDs.,6,"Sep 21, 2012 to Feb 22, 2013",,['Comedy']
Shaonian Jinyiwei 2nd Season,,https://myanimelist.net/anime/37152/Shaonian_Jinyiwei_2nd_Season,6.25,"The second season of The Young Imperial Guards.

Since the beginning of the Ming Dynasty, Zhu Yuanzhang, the Emperor Taizu of the Ming Dynasty, set up the commander of Jinyiwei, and then set up the south guard and the north guard to inspect hundreds of officials, with great power. The Jinyiwei have been around for a hundred years. The north guard and south guard can't work together. The foreign invaded the Central Plain. There're numerous wars in the Jianghu and bandits are rampant. There're also the famous robbers. A young Jinyiwei, Yuan Xiaotang, as the son of Yuan Xiaozhi, the commander of the north guard, saw the sudden change in the imperial city and wanted to prove that he had made great achievements.

(Source: CAD)",13,"Oct 5, 2017 to Jan 11, 2018",,"['Action', 'Adventure', 'Mystery', 'Romance', 'Historical', 'Martial Arts']"
Biohazard: Infinite Darkness,,https://myanimelist.net/anime/42976/Biohazard__Infinite_Darkness,6.24,"Federal Agent Leon S. Kennedy teams up with TerraSave staff member Claire Redfield to investigate a zombie outbreak.

(Source: Apple TV)",4,"Jul 8, 2021",,"['Action', 'Horror', 'Sci-Fi']"
Blassreiter: Navi,,https://myanimelist.net/anime/5539/Blassreiter__Navi,6.24,This special aired between episodes 11 and 12 and recaps the events of the first eleven episodes.,1,"Jun 22, 2008",,"['Action', 'Drama', 'Sci-Fi', 'Mecha']"
Chi Yan Jinyiwei,The Flame Imperial Guards,https://myanimelist.net/anime/49432/Chi_Yan_Jinyiwei,6.24,"Introduction: Chi Yan Jin Yiwei Qin Hu and his companions believe in ""the emperor guards the country, the brocade guards the country, the chivalrous bones hide the rivers and lakes, and a hundred deaths will not leave a name"", and they bravely fight against the rebel forces to protect the country and the country. It not only has the sense of responsibility of Jin Yiwei to protect the peace of the country, but also has the chivalrous heart of the sons and daughters of the rivers and lakes. Qin Hu, who has always been unruly and unruly, is gradually involved in a shocking conspiracy concerning the common people of the world due to the investigation of a bizarre murder case. At the same time, he also uncovers the mystery of his life experience that has been buried for more than 20 years. In the investigation of extremely dangerous cases again and again, the threat of the enemy, the betrayal of his colleagues, and the suspicion of his partners did not destroy Qin Hu's ambition for justice. In the end, his personality charm infected his partners, and everyone overcame all difficulties and feared power, just to seek peace for the innocent lives lost.",24,"Dec 31, 2022 to May 24, 2023",,['Fantasy']
Ensemble Stars! Picture Drama,,https://myanimelist.net/anime/40459/Ensemble_Stars_Picture_Drama,6.24,The DVD/BD release of Ensemble Stars! will contain chibi picture dramas.,12,"Sep 26, 2019 to Apr 24, 2020",,"['Idols (Male)', 'Music', 'Parody', 'School']"
"Evangelion Shito, Hakata Shuurai",Evangelion: Hakata - Angel Attack Alternative,https://myanimelist.net/anime/41030/Evangelion_Shito_Hakata_Shuurai,6.25,"When the Fourth Angel attacks Shin Fukuoka City, it's up to Shinji Ikari and his friends Asuka Langley Soryu, Rei Ayanami, and Mari Illustrious Makinami to stop it through any means necessary.

[Written by B3r1x]",1,"Jun 7, 2019",,"['Action', 'Sci-Fi', 'Mecha']"
Genei wo Kakeru Taiyou: Fumikomenai Kokoro,,https://myanimelist.net/anime/20187/Genei_wo_Kakeru_Taiyou__Fumikomenai_Kokoro,6.25,"Unaired 14th episode of Genei wo Kakeru Taiyou, broadcast on Nico Nico and included in the 4th Blu-ray and DVD volumes. It shows Akari and Fuyuna's lives prior to the main series as well as how Luna got started as a magical girl.",1,"Nov 16, 2013",,['Mahou Shoujo']
Gokujou!! Mecha Mote Iinchou Second Collection,The Best!! Extremely Cool Student Council President Second Collection,https://myanimelist.net/anime/8538/Gokujou_Mecha_Mote_Iinchou_Second_Collection,6.24,The continuation of Gokujou!! Mecha Mote Iinchou with a new title.  Episode numbers continue from 51.,51,"Apr 3, 2010 to Apr 10, 2011",Spring 2010,"['Comedy', 'Romance', 'School', 'Shoujo']"
Gozonji! Gekkou Kamen-kun,,https://myanimelist.net/anime/5477/Gozonji_Gekkou_Kamen-kun,6.24,"Gekkou Kamen is retired on the moon, so his trusty motorbike returns to Earth to find a new hero to take over the job of defending the Earth from alien invaders.",25,"Oct 3, 1999 to Mar 26, 2000",Fall 1999,"['Comedy', 'Sci-Fi', 'Parody']"
