title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Strike the Blood,,https://myanimelist.net/anime/18277/Strike_the_Blood,7.03,"Kojou Akatsuki's days as an ordinary high school student in the Demon District of Itogami Island come to an abrupt end after a fateful encounter leaves him with the remarkable abilities of a vampire.

It isn't long before he is thrust into the center of attention when it is discovered that he is the fourth primogenitor, an immensely powerful vampire whom most consider to be merely a legend. Fearing Kojou's destructive potential, the Lion King Organization sends in an apprentice sword-shaman, Yukina Himeragi, to monitor, and should he become a threat, kill the boy deemed the world's most powerful vampire. Forced together by circumstance, the two form an unlikely alliance as Kojou comes to terms with his abilities and they both struggle to protect the city from various emerging chaotic forces.

[Written by MAL Rewrite]",24,"Oct 4, 2013 to Mar 28, 2014",Fall 2013,"['Action', 'Fantasy', 'Supernatural', 'Ecchi', 'Harem', 'School', 'Vampire']"
Sumikko Gurashi Movie 1: Tobidasu Ehon to Himitsu no Ko,,https://myanimelist.net/anime/39250/Sumikko_Gurashi_Movie_1__Tobidasu_Ehon_to_Himitsu_no_Ko,7.04,"Sumikko Gurashi debuted in 2012 as slightly negative characters who like to stay in the corner of a room. The characters include ""Shirokuma,"" a polar bear who is sensitive to cold; ""Penguin?"" (with a question mark in its name), a penguin who is unsure if it is actually a penguin; ""Tonkatsu,"" a piece of pork cutlet that was left uneaten; ""Neko,"" a shy cat; and ""Tokage,"" who hides his nature as one of the last dinosaurs.

The franchise has inspired toys, books, stationery material, video games--and now a feature film.

(Source: ANN)",1,"Nov 8, 2019",,['Comedy']
Taiho Shichau zo Special,You're Under Arrest Mini Specials,https://myanimelist.net/anime/2011/Taiho_Shichau_zo_Special,7.03,"Best friends and partners Miyuki Kobayakawa and Natsumi Sujimoto, along with the rest of the gang at Bokuto station, confront a motley group of offenders ranging from hi-tech panty thieves, purse-snatchers, and traffic violators. Using Miyuki's driving prowess and tech knowledge, as well as Natsumi's spunk and strength, the duo at times must resort to unconventional methods to see that justice is served.

(Source: ANN)",20,"Mar 30, 1999 to Apr 30, 1999",Spring 1999,"['Action', 'Comedy', 'Adult Cast', 'Detective', 'Workplace', 'Seinen']"
Tokimeki Memorial: Only Love,Tokimeki Memorial,https://myanimelist.net/anime/1555/Tokimeki_Memorial__Only_Love,7.03,"Aoba Riku has just transferred to a new high school because of his father's job, and things aren't quite what he expected. The headmaster's secretary controls the school while espousing the virtues of academic freedom, the teachers are even stranger than normal teachers, and half the student body is walking around with animal ears on. On his very first day, Riku is unfortunate enough to find himself at the center of the student council's latest event, which has him running for his life. All this on top of the normal high school rigour of popularity contests, crushes, and homework makes it unsure whether Riku will be able to survive this new school.

(Source: ANN)",25,"Oct 3, 2006 to Apr 3, 2007",Fall 2006,"['Comedy', 'Romance', 'Harem', 'School']"
Wasurenagumo,Li'l Spider Girl,https://myanimelist.net/anime/13171/Wasurenagumo,7.03,"Legend says that centuries ago, a colossal spider ravaged Tokyo. Resistance was futile, as none could quell the havoc wrought upon the city by the beast. Fortunately, one man—the legendary exorcist—stopped the devastation. Using his divine powers, he sealed the monster away and the world has enjoyed peace ever since. 

Mizuki Henmi is an adolescent girl who is acquainted with Shu Suzuri, a dull young man who runs an old Japanese bookstore. During a routine visit to his store, Mizuki learns of a mysterious and valuable book that Shu is planning to sell. Unfortunately, the unrestrained Mizuki handles the book roughly, breaking the seal that kept it shut and revealing an odd entity—a cute spider. 

Wasurenagumo tells the story of Mizuki, Shu, and their seemingly harmless spider. However, ominous winds begin blowing. While Shu is infatuated with his arachnid friend, Mizuki becomes wary of its every move…

[Written by MAL Rewrite]",1,"Mar 12, 2012",,"['Comedy', 'Supernatural']"
Zettai Muteki Raijin-Oh,Matchless Raijin-Oh,https://myanimelist.net/anime/1897/Zettai_Muteki_Raijin-Oh,7.04,"Suddenly, an evil empire, Jaaku, raids the Earth. But the light appears from the Earth, and fights against Jaaku. It is Raijin Oh operated by Eldran. Eldran has protected the earth since the ancient ages. But he was injured during the fight, and Raijin-Oh falls to the ground. On the other hand, Jaaku scatters their weapons, Aku-Darmer, all over the world.
Meanwhile, in Youshou elementary school, they have extra lessons in the 3rd class of the 5th grade. Eldran leaves Raijin Medal to them and asks them to save the Earth for him, and then he disappeared. In this way, the Earth Defense Agency consisted of elementary students is founded.

(Source: AnimeNfo)",51,"Apr 3, 1991 to Mar 25, 1992",Spring 1991,"['Adventure', 'Sci-Fi', 'Mecha', 'School']"
Kaibutsu Oujo (OVA),,https://myanimelist.net/anime/9159/Kaibutsu_Oujo_OVA,7.03,"Based on a manga by Mitsunaga Yasunori, serialised in Monthly Shounen Sirius.

Hiyorimi Hiro moves to a new city to live with his older sister, but dies before he can find her. He then awakens to a new life as a servant of a Princess of the Monster Realm, who just happens to be employing his sister. Monsters soon appear to attack or pester the princess since she is in line for the royal throne, and Hiro must protect her with his life (and repeated deaths).

(Soure: ANN)",3,"Dec 9, 2010 to Oct 7, 2011",,"['Action', 'Comedy', 'Horror', 'Supernatural', 'Shounen']"
Kanojo mo Kanojo Season 2,"Girlfriend, Girlfriend Season 2",https://myanimelist.net/anime/53040/Kanojo_mo_Kanojo_Season_2,7.03,Second season of Kanojo mo Kanojo.,12,"Oct 7, 2023 to Dec 23, 2023",Fall 2023,"['Comedy', 'Romance', 'Harem', 'School', 'Shounen']"
Kodomo no Jikan Ni Gakki,,https://myanimelist.net/anime/4195/Kodomo_no_Jikan_Ni_Gakki,7.03,The second season of Kodomo no Jikan.,3,"Feb 20, 2009 to Jul 24, 2009",,"['Comedy', 'Ecchi', 'School']"
Koro-sensei Quest!,Koro Sensei Quest!,https://myanimelist.net/anime/34389/Koro-sensei_Quest,7.03,"One day, class 3-E of Kunugigaoka Magic School receives a special mission: to kill their homeroom teacher, the Demon King Koro-sensei. To increase their chances of succeeding, the class searches for the three most powerful warriors—Karma Akabane, Itona Horibe, and Ritsu—who later join their company. Even with their help, accomplishing the mission becomes an insurmountable task as they are not the only ones after the Demon King's life.

Koro-sensei Quest! tells the comedic adventures of Nagisa Shiota and class 3-E as chibi magical students. Trained by none other than their very target, the students encounter challenging, yet hilarious situations all through the perilous mission of defeating the Demon King.

[Written by MAL Rewrite]",12,"Dec 23, 2016 to Mar 10, 2017",,"['Comedy', 'Shounen']"
Kyou no 5 no 2 (TV): Takarabako,,https://myanimelist.net/anime/6379/Kyou_no_5_no_2_TV__Takarabako,7.03,An OVA bundled with the limited edition of the tankobon of the Kyou no Go no Ni manga. The staff and the cast of the OVA are the same as those of the Kyou no Go no Ni TV anime.,1,"Oct 6, 2009",,"['Comedy', 'Ecchi', 'School', 'Seinen']"
Kyoukaisenjou no Horizon,Horizon in the Middle of Nowhere,https://myanimelist.net/anime/10456/Kyoukaisenjou_no_Horizon,7.03,"In the far future, humans abandon a devastated Earth and traveled to outer space. However, due to unknown phenomenon that prevents them from traveling into space, humanity returns to Earth only to find it inhospitable except for Japan.

To accommodate the entire human population, pocket dimensions are created around Japan to house in the populace. In order to find a way to return to outer space, the humans began reenacting human history according to the Holy book Testament. But in the year 1413 of the Testament Era, the nations of the pocket dimensions invade and conquer Japan, dividing the territory into feudal fiefdoms and forcing the original inhabitants of Japan to leave.

It is now the year 1648 of the Testament Era, the refugees of Japan now live in the city ship Musashi, where it constantly travels around Japan while being watched by the Testament Union, the authority that runs the re-enactment of history. However, rumors of an apocalypse and war begin to spread when the Testament stops revealing what happens next after 1648.

Taking advantage of this situation, Toori Aoi, head of Musashi Ariadust Academy's Supreme Federation and President of the student council, leads his fellow classmates to use this opportunity to regain their homeland.

(Source: Wikipedia)",13,"Oct 2, 2011 to Dec 25, 2011",Fall 2011,"['Action', 'Fantasy', 'Sci-Fi']"
Ling Jian Zun 3rd Season,,https://myanimelist.net/anime/40966/Ling_Jian_Zun_3rd_Season,7.03,Third season of Ling Jian Zun.,40,"Dec 24, 2019 to May 15, 2020",,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Martial Arts']"
Ling Long: Incarnation Final Chapter,,https://myanimelist.net/anime/44090/Ling_Long__Incarnation_Final_Chapter,7.03,Final installment of Ling Long: Incarnation.,2,"May 1, 2021 to May 5, 2021",,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Suspense', 'Mythology']"
Lost Universe,,https://myanimelist.net/anime/1184/Lost_Universe,7.03,"Millie Nocturne has one great goal in life: to be the best in the universe - at absolutely everything! But when she tries her hand at being the ""best detective,"" she ends up an unwilling partner with two people who will change her life forever: Kane Blueriver, the psi-blade-wielding master of the starship Swordbreaker, and Canal, the smart-mouthed holographic image of the ship's computer.

Join this unlikely trio on their adventures as they hurtle through space facing off against intergalactic crime lords, rogue starships, and hijackers dressed as chickens... and that's just the tip of the asteroid! 

(Source: RightStuf)",26,"Apr 3, 1998 to Sep 25, 1998",Spring 1998,"['Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Space']"
Lupin III: Alcatraz Connection,,https://myanimelist.net/anime/1413/Lupin_III__Alcatraz_Connection,7.03,"Zenigata arrives on the ship ""Machine Gun Kelly"", a casino on the water owned by the mafia, because Lupin plans on stealing the casino's money. Lupin and his gang manages to break into the ship's vault but was unable to escape with the money due to Zenigata's shooting. However, there was another purpose the ship had, one that Lupin was aware of; to search for a sunken ship filled with gold. Lupin managed to steal this data while he was on the ship, however, now they have to contend with Zenigata, the mafia, and a secret organization whose base is under Alcatraz, as they attempt to uncover the secret behind the organization and the sunken treasure.

(Source: ANN)",1,"Aug 3, 2001",,"['Action', 'Adventure', 'Comedy', 'Adult Cast', 'Seinen']"
Maiko-san Chi no Makanai-san,Kiyo in Kyoto: From the Maiko House,https://myanimelist.net/anime/41556/Maiko-san_Chi_no_Makanai-san,7.03,"Kiyo Nozuki and Sumire Herai are childhood friends who share a common desire to become maikos—apprentice geishas. When they join a maiko house, Kiyo is deemed unfit to be a maiko and ends up employed as a live-in cook. On the other hand, Sumire perfectly fits the maiko image and undergoes training to become one. Although disheartened by her own failure, the ever-optimistic Kiyo cooks for everyone in the house, happy to nourish and encourage them in their endeavors.

[Written by MAL Rewrite]",12,"Feb 25, 2021 to Jan 27, 2022",Winter 2021,"['Gourmet', 'Slice of Life', 'Educational', 'Iyashikei', 'Workplace', 'Shounen']"
Mamoru-kun ni Megami no Shukufuku wo!,Venus to Mamoru!,https://myanimelist.net/anime/1588/Mamoru-kun_ni_Megami_no_Shukufuku_wo,7.03,"""Beatrice"". It is a mysterious power that responds to people’s will and realize all of them. Tokyo Beatrice University Attached High School is the only school that teaches Beatrice called ""magic appears in the real world"".

Yoshimura Mamoru is a high school boy who was saved by Beatrice miraculously when he was a child. At the first day of the school, he meets a girl under the cherry trees on his way to the school. She orders him to go out with her.

Her name is Takasu Ayako. She is in the second grade and one year older than him. She is a director of student committee of discipline. Also, she is a granddaughter of a big-name politician, very beautiful, and a genius Beatrician who can even shoot a satellite down. She is called Witch Beatrice or Death Angel in Beatrice, but in fact, she is a pure-hearted girl.

(Source: AnimeNfo)",24,"Oct 6, 2006 to Mar 30, 2007",Fall 2006,"['Comedy', 'Romance', 'School']"
Meiji Tokyo Renka,,https://myanimelist.net/anime/34209/Meiji_Tokyo_Renka,7.03,"Mei Ayazuki is just your ordinary, everyday high-school girl. That is until one night, when the moon is full and red, she’s transported through time to the Meiji Period by Charlie, a self-proclaimed magician.

She ends up in a strange, Meiji-era ‘Tokyo’ where the existence of ghosts is accepted. Led by Charlie, she finally arrives at the Rokumeikan. There, waiting for her to arrive, are the historical figures Ougai Mori, Shunsou Hishida, Otojirou Kawakami, Kyouka Izumi, Gorou Fujita, Yakumo Koizumi, and Tousuke Iwasaki.

Whilst interacting with these men, she discovers she is a Tamayori - someone who can see ghosts - a skill that is highly valued in the Meiji Period. Due to these powers, her relationship with the men begins to change… As she gets to know these handsome men in a new era she just can’t get used to, a love begins to grow within her.

Will Mei be able to return to her time? What will become of her love - a love that crosses the boundaries of time and space? 

(Source: Honey's Anime)",12,"Jan 9, 2019 to Mar 27, 2019",Winter 2019,"['Romance', 'Supernatural', 'Historical', 'Reverse Harem', 'Time Travel', 'Josei']"
MM!,,https://myanimelist.net/anime/8424/MM,7.03,"Taro Sado is a high school student who lives his day to day life with a big secret—he's a masochist! Encouraged by his cross-dressing best friend Tatsukichi Hayama, Taro asks the Second Voluntary Club for help with his problem and ends up joining the club after they vow to ""fix"" him.

However, it turns out that all of the members of the club have some serious issues. The club leader Mio Isurugi is a self-designated god who is afraid of cats, Arashiko Yuuno has a severe fear of men, and the club advisor Michiru Onigawara is a sadist who enjoys making people cosplay. 

Together with other wacky characters such as Yumi Mamiya, a talented masseuse and Yuuno's best friend, and Noa Hiiragi, the president of the invention club, they all learn about the importance of acceptance and kindness.

[Written by MAL Rewrite]",12,"Oct 2, 2010 to Dec 18, 2010",Fall 2010,"['Comedy', 'Ecchi', 'Harem', 'School']"
Natsu-iro Kiseki,A Summer-Colored Miracle,https://myanimelist.net/anime/12119/Natsu-iro_Kiseki,7.03,"Throughout life, people come and go, eventually departing with a goodbye. For childhood friends Natsumi Aizawa, Yuka Hanaki, and Rinko Tamaki, they are confronted with this harsh reality when they are told their group's fourth member, Saki Mizukoshi, is moving away at the end of summer. With this news threatening their friendship, the four girls seek out a magic stone from local folklore—hoping to use its rumored wish-granting powers to keep them together. After following the steps of the supposed legend, they are surprised to discover that the magic is real.

While the summer's end looms over the horizon, Natsumi and the others use the stone to ensure they have no lingering regrets until the end. But regardless of what the future might bring, these four friends will never forget the colorful miracles they experience during what could be their final summer together.

[Written by MAL Rewrite]",12,"Apr 6, 2012 to Jun 29, 2012",Spring 2012,"['Slice of Life', 'Supernatural', 'School']"
Ninja Senshi Tobikage,Ninja Robots,https://myanimelist.net/anime/3059/Ninja_Senshi_Tobikage,7.03,"Ninja Senshi Tobikage tells the story of a boy named Joe Maya. One day, Joe, who lives on Mars, witnesses a battle between aliens. Those from Planet Zaboom are attacking the princess of Planet Radorio, she has escaped from the emperor of Zaboom who is scheming to conquer the universe and has crash landed on mars. 

Joe stumbles aboard the princesses ship, this starts a chain reaction of events that will alter their lives. Joe and his friends wield three powerful mecha beasts against the emperor of Zaboom and his forces, but the odds are stacked heavily against them. When all hope seems to be lost a mysterious ninja robot named Tobikage appears as if from nowhere to provide assitance, able to combine with the 3 mechanical beasts provides Tobikage with unmatched power, with his aide Joe fights the forces of Zaboom... 

(Source: ANN)",43,"Oct 6, 1985 to Jul 27, 1986",Fall 1985,"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Space']"
Ookami Shoujo to Kuro Ouji,Wolf Girl & Black Prince,https://myanimelist.net/anime/23673/Ookami_Shoujo_to_Kuro_Ouji,7.03,"Erika Shinohara has taken to lying about her romantic exploits to earn the respect of her new friends. So when they ask for a picture of her ""boyfriend,"" she hastily snaps a photo of a handsome stranger, whom her friends recognize as the popular and kind-hearted Kyouya Sata.

Trapped in her own web of lies and desperately trying to avoid humiliation, Erika explains her predicament to Kyouya, hoping he will pretend to be her boyfriend. But Kyouya is not the angel he appears to be: he is actually a mean-spirited sadist who forces Erika to become his ""dog"" in exchange for keeping her secret.

Begrudgingly accepting his deal, Erika soon begins to see glimpses of the real Kyouya beneath the multiple layers of his outer persona. As she finds herself falling for him, she can't help but question if he will ever feel the same way about her. Will Kyouya finally make an honest woman out of Erika, or is she destined to be a ""wolf girl"" forever?

[Written by MAL Rewrite]",12,"Oct 5, 2014 to Dec 21, 2014",Fall 2014,"['Comedy', 'Romance', 'School', 'Shoujo']"
Oseam,,https://myanimelist.net/anime/2141/Oseam,7.03,"The animation is based on the fairy tale of the same name with the local sale over 100,000 copies by Jeong Chae-bong, a writer well known for his innocent and heart-stirring tales. It is a story about two orphans, Gil-son, a five-year-old boy, and his blind sister Gam-i who are brought up by a charitable monk at a secluded temple in Mt. Seorak. Gil-son, a mischievous boy, is the guide for this hour-long travel in search of innocence. Having a pure heart, he befriends all living things and communicates with clouds, birds and flowers. One snowy day, however...",1,"May 1, 2003",,"['Adventure', 'Drama', 'Supernatural', 'Historical']"
