title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Grappler Baki,,https://myanimelist.net/anime/1859/Grappler_Baki,6.81,"Doppo Orochi sits down to watch the final match of his karate school's youth tournament. Atsushi Suedou, one of his disciples, faces off against Baki Hanma, a fresh teenage boy breezing through the matches. Intrigued by the boy's strength, Doppo, alongside another of his disciples—Kiyosumi Katou— visits the notorious Tokugawa underground ring—a hidden freestyle fighting arena that prohibits only weaponry in its matches. Upon arriving, they learn that Baki is set to face none other than Koushou Shinogi: an infamous karate master and user of the lethal Cord-Cutting technique.

[Written by MAL Rewrite]",1,"Aug 21, 1994",,"['Sports', 'Combat Sports', 'Gore', 'Shounen']"
Hai! Akko desu,,https://myanimelist.net/anime/5534/Hai_Akko_desu,6.81,The story follows the daily life of a Akko-chan who is a new young wife.,164,"Oct 12, 1988 to Mar 26, 1992",Fall 1988,"['Romance', 'Slice of Life']"
Hana no Mahoutsukai Mary Bell,,https://myanimelist.net/anime/2804/Hana_no_Mahoutsukai_Mary_Bell,6.82,"Mary Bell, a magical girl who looks like a girl around five years old, comes to the human world from a magical world called ""Flower Magic World"", and helps and encourages people.

(Source: Wikipedia)",50,"Feb 3, 1992 to Jan 18, 1993",Winter 1992,"['Adventure', 'Fantasy']"
Heroman,,https://myanimelist.net/anime/4334/Heroman,6.81,"In California's Center City, shy but kindhearted Joseph Carter ""Joey"" Jones lives with his grandmother, working in a coffee shop. Though his family is financially burdened and he is bullied at school, he remains cheerful. A robotics enthusiast, he wants a top-of-the-line toy robot called a Heybo more than anything.

One day Joey and his friend Simon ""Psy"" Kaina come across a destroyed Heybo discarded by a group of rich kids. He takes it home and repairs it himself, excitedly naming it Heroman. However, one night Heroman is struck by lightning and comes to life, growing several times its size in the process.

That same night Center City is attacked by aliens called Skrugg whose attention was brought to Earth after Joey's acquaintance Professor Matthew Denton made attempts to contact them. Along with Joey, Heroman quickly heads to the scene of the attack, where he finds people in trouble, including his friend Lina Davis and her father. Using an arm-mounted controller, Joey is able to command Heroman to use superpowers to fight off the Skrugg and rescue civilians. As the aliens continue their invasion of Earth, the duo are the only ones separating humanity and destruction.

[Written by MAL Rewrite]",26,"Apr 1, 2010 to Sep 23, 2010",Spring 2010,"['Action', 'Sci-Fi', 'Mecha', 'Super Power']"
Honoo no Mirage: Minagiwa no Hangyakusha,Mirage of Blaze: Rebels of the River Edge,https://myanimelist.net/anime/1020/Honoo_no_Mirage__Minagiwa_no_Hangyakusha,6.81,"Takaya was sent to Kyoto to investigate the re-awakening of Ikko sect and Araki Murashige, a member of the Ikko sect who deserted the clan.With the help of his vassal Haruie, Takaya is finally successful in tracing Araki who hunts down a 400-years-old mandala (Buddhist artifact for meditating) that was made of the hair of the deceased Araki clansmen. Unfortunately, by the time they meet, Haruie recognizes Araki as Shintarou, her lover in her past-life. Takaya orders her to eliminate Araki, who is a threat, but will she be able to do it. Furthermore Takaya finally meets Naoe... 

(Source: ANN)",3,"Jul 28, 2004 to Nov 26, 2004",,"['Action', 'Boys Love', 'Drama', 'Supernatural', 'Historical', 'Shoujo']"
Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,,https://myanimelist.net/anime/11161/Hoshizora_e_Kakaru_Hashi__Kakaru_ka_Gakuensai_ni_Koi_no_Hashi,6.81,"Shortly before the upcoming festival, a year after the end of episode 12, Daigo decides to find a girlfriend to dance with in the festival. Will he be able to do so?",1,"Dec 21, 2011",,"['Comedy', 'Romance', 'Ecchi', 'School']"
Hypnosis Mic: Division Rap Battle - Rhyme Anima,,https://myanimelist.net/anime/40803/Hypnosis_Mic__Division_Rap_Battle_-_Rhyme_Anima,6.81,"In a world overtaken by war and conflict, ""Hypnosis Microphones""—devices through which a user channels lyrics that can affect the listener's brain and even cause physical damage—were introduced to the masses by the Party of Words. Revolutionizing warfare, Hypnosis Mics have transformed words and music into the sole weapons used by gangsters, terrorists, and the military, with physical weapons having been banned from use.

As a result of swooping in during the chaos, the all-female Party of Words rules over the Japanese government. Women in Japan now live in Chuuouku, while men battle over surrounding territories outside the ward through rap battles.

With intentions unknown, the Party of Words begins to gather the former members of the now-disbanded legendary rap crew The Dirty Dawg to fight not for territory or war, but for their respective crew's pride and honor in the greatest rap battle of all time. The first Division Rap Battle is about to commence, and practice isn't something these rappers are going to need.

[Written by MAL Rewrite]",13,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,"['Sci-Fi', 'Adult Cast', 'Music']"
Ichigo 100% Special 2,Strawberry 100%,https://myanimelist.net/anime/641/Ichigo_100_Special_2,6.81,Yui's father forbids Yui from staying at Junpei's house and decides she'll attend a local High School instead of Oumi Academy. Junpei visits with the intention of straightening out a misunderstanding for Yui's sake. Episode takes place prior to Episode 10 of Ichigo 100% TV series.,1,"Dec 14, 2005",,"['Comedy', 'Romance', 'Ecchi', 'Shounen']"
Isshuukan Friends. Specials,,https://myanimelist.net/anime/24821/Isshuukan_Friends_Specials,6.81,Specials included in the Blu-ray/DVD releases.,12,"Jun 18, 2014 to Nov 19, 2014",,"['Slice of Life', 'School']"
Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,Hell Teacher Nube: 0 a.m. Nube Dead,https://myanimelist.net/anime/8228/Jigoku_Sensei_Nube__Gozen_0_Ji_Nube_Shisu,6.81,New student comes to Nube class. His name is Jun and he's a lonely boy who loves clowns very much. His only friend is a Pierre - clown in the mirror. And one night Pierre gives Jun a mask with strange abilities. At that point Jun starts to act strange and lot of accidents occur in the school.,1,"Mar 8, 1997",,"['Adventure', 'Comedy', 'Horror', 'Supernatural', 'School', 'Shounen']"
Strait Jacket,,https://myanimelist.net/anime/3086/Strait_Jacket,6.81,"It is the world where magic and science coexist. Rayotte Steinberg, a lone wolf ""tactical sorcerist"", fights against monsters. They used to be human beings, but they had overused forbidden power, ""magic"", to turn into monsters. What he wears is ""mold"", the straight jacket that keeps him being a human. What he holds on his hand is ""staff"", a magical wand that explodes everything. If he casts magic, he moves one step to be a monster. If he doesn't, he will be killed. Among the harsh battles, he will face a sin he had committed in the past. 

(Source: AnimeNfo)",3,"Nov 26, 2007 to Apr 28, 2008",,"['Action', 'Fantasy', 'Sci-Fi', 'Gore']"
Sue Cat,,https://myanimelist.net/anime/9906/Sue_Cat,6.81,"After an accident, the amnesiac Sue was taken in to live with Torao's family. She always had the urge to become a singer, but didn't know why. As it turns out, Sue is actually part of a band formed with her two twin sisters. But Sue's climb to the top of the charts is a long and hard way.

(Source: AniDB)",40,"Jun 4, 1980 to Dec 28, 1980",Summer 1980,"['Adventure', 'Anthropomorphic', 'Music']"
Sword Art Online: Alicization - Recollection,,https://myanimelist.net/anime/39239/Sword_Art_Online__Alicization_-_Recollection,6.81,Recap of the first 18 episodes of Sword Art Online: Alicization.,1,"Feb 17, 2019",,"['Action', 'Adventure', 'Fantasy', 'Video Game']"
Taimadou Gakuen 35 Shiken Shoutai,Anti-Magic Academy: The 35th Test Platoon,https://myanimelist.net/anime/24133/Taimadou_Gakuen_35_Shiken_Shoutai,6.81,"In a world plagued by magical dangers and threats, there exist special warriors—known as Inquisitors—who are tasked with non-violently preventing these threats and nefarious actions. The Anti-Magic Academy is a specialized school built to educate and train these Inquisitors, which splits its students into small squads in order to train them to work together. Among these talented squads is the 35th Test Platoon, also known as the ""Small Fry Platoon"" due to its low ranking and incompetent members. 

However, everything changes when Ouka Ootori, a powerful yet rebellious former Inquisitor, is forced into joining due to her tendency to break rules and committing a serious violation: the killing of a witch. Tempers flare upon her arrival, as she clashes with their clumsy captain Takeru Kusanagi and argues with the rest of the squad over her views on witches. This eclectic group has a long way to go if they wish to succeed and climb the ranks at the Anti-Magic Academy: they must first set aside their differences and come to work together as a team.

[Written by MAL Rewrite]",12,"Oct 8, 2015 to Dec 24, 2015",Fall 2015,"['Action', 'Fantasy', 'Romance', 'Ecchi', 'Harem', 'Military']"
Touch: Cross Road - Kaze no Yukue,,https://myanimelist.net/anime/1539/Touch__Cross_Road_-_Kaze_no_Yukue,6.81,"Trying to find his own game of baseball, and not that of his brothers, Tatsuya moves to America and pitches for a poor, struggling minor league baseball team called the Emeralds. Meanwhile, Minami is still in Japan, trying to find her own path after quitting gymnastics. Inspired by a photograph of her final performance, she becomes the photographers assisstant.

(Source: ANN)",1,"Feb 9, 2001",,"['Romance', 'Sports', 'Team Sports', 'Shounen']"
Unbelievable Space Love,,https://myanimelist.net/anime/49059/Unbelievable_Space_Love,6.81,"Gazing at the scenic view of the sky, a man is joined by a stranger who informs him that he is in a dream. Unable to recall the memories of his life, he relies on the visitor to take him on a journey of discovery. Revealing everything—from their seven-year relationship to the emotional hardships they faced together—the two rekindle their bond severed by time. Behind this beautiful love story, however, lies a much darker truth.

[Written by MAL Rewrite]",10,"Jul 17, 2018 to Aug 7, 2018",,"['Boys Love', 'Drama', 'Sci-Fi']"
Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari,,https://myanimelist.net/anime/52573/Uta_no☆Prince-sama♪_Maji_Love_ST☆RISH_Tours__Tabi_no_Hajimari,6.81,A prologue to Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours.,1,"Jul 31, 2022",,"['Comedy', 'Romance', 'Idols (Male)', 'Music', 'Reverse Harem', 'Josei']"
Weiß Kreuz OVA,Knight Hunters OVA,https://myanimelist.net/anime/1024/Weiß_Kreuz_OVA,6.82,"Someone out there is determined to see the fall of Weiss Kreuz, and it looks like they have found the perfect plan for it. The four assassins find themselves trapped in a deadly game of deceit, where the question of honor versus duty comes to surface. Now they must fight for their own reasons to survive--and there can be only be one victor in this field of death.

(Source: AniDB)",2,"Nov 25, 1999 to Feb 23, 2000",,"['Action', 'Drama']"
Wo Shi Da Shenxian 2nd Season,Da Shen Xian,https://myanimelist.net/anime/48369/Wo_Shi_Da_Shenxian_2nd_Season,6.81,Second season of Wo Shi Da Shen Shan.,16,"Feb 25, 2021 to Jun 10, 2021",,"['Action', 'Fantasy', 'Martial Arts']"
Xiao Mo Tou Baolu La! 2,Busted! Darklord 2,https://myanimelist.net/anime/51645/Xiao_Mo_Tou_Baolu_La_2,6.81,Second season of Xiao Mo Tou Baolu La!.,13,"Apr 9, 2022 to Jul 2, 2022",,"['Comedy', 'Fantasy']"
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"I Couldn`t Become a Hero, So I Reluctantly Decided to Get a Job",https://myanimelist.net/anime/18677/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita,6.81,"Dreaming of becoming a hero and vanquishing the Demon King, Raul Chaser enters the Hero Training Program in pursuit of his ambition. However, when the Demon King is defeated and peace returns to the world, the Hero Training Program is suspended indefinitely, making it impossible for anyone to become a hero.

Two years later, Raul reluctantly works at a small electronics store called Magic Shop Leon. Though the former hero-in-training is plagued by the mundanity of working in retail, everything changes with the arrival of a new hire. Appearing at first to be just a boy with good looks, ""he"" turns out to be a female demon by the name of Fino Bloodstone. She is not just any old demon either—Raul's new coworker is in fact the daughter of the late Demon King! Handed the responsibility of training this eccentric new employee, Raul soon finds his life becoming livelier than it ever was before.

[Written by MAL Rewrite]",12,"Oct 5, 2013 to Dec 21, 2013",Fall 2013,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']"
Zi Chuan,Purple River,https://myanimelist.net/anime/44389/Zi_Chuan,6.80,"Two hundred years ago, on the Battlefield of the Blue River, the last remaining army of the Empire of Light collapsed in the midst of demonic outcries. As the last Field Marshal and Emperor fell, the chaotic world of the Western River no longer had a common ruler. Factions were formed and endless conflicts ensued, military might became the only currency of survival, and the dream to reunite the lands became the sole goal of many rulers in the generations that came after.

In the south-eastern part of the land, a powerful faction with over two hundred years of history – House Zichuan – fought off the Demons to the east, defended against the House Liufeng to the west, and contained the House Lin to the south. In order to accomplish their great ambitions and extend the bloodline of their family, countless heroes of Zichuan gave their lives in order to make this magnificent hymn come to life. This is a story about this legendary family and a hundred years of their blood and tears. 

(Source: AniList)",42,"Dec 21, 2021 to Sep 20, 2022",,"['Action', 'Fantasy', 'Military']"
Silent Möbius,,https://myanimelist.net/anime/1517/Silent_Möbius,6.80,"The year is 2023 and Alien Beings known as ""Lucifer Hawks"" have begun invading earth from another dimension. All that stands between them and the enslavement of the human race is the Attacked Mystification Police Department - a special division of the Tokyo Police staffed by women with amazing paranormal abilities.

(Source: ANN)",26,"Apr 7, 1998 to Sep 29, 1998",Spring 1998,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi']"
Stratos 4 Advance Kanketsu-hen,,https://myanimelist.net/anime/1584/Stratos_4_Advance_Kanketsu-hen,6.80,"Crisis befalls the main characters and the Earth as well! How do they deal with the conspiracies that they have uncovered, while protecting the Earth too? (And what happens to the cliffhanger at the end of the previous episode?)

In these final two episodes of Stratos 4 Advance are the exciting conclusion to the whole Stratos 4 series. The main characters will have to draw on all the resources they have, their friends and allies and their own sheer force of will, to ""bring tomorrow to Earth,"" as one of the characters puts it.",2,"Sep 22, 2006 to Oct 22, 2006",,"['Comedy', 'Sci-Fi', 'Military']"
Super Lovers,,https://myanimelist.net/anime/31680/Super_Lovers,6.80,"Upon hearing news that his mother was on verge of death, Haru Kaidou—the eldest son of the family—flies all the way to Canada. The moment he arrives, he learns that not only did his mother fool him, but he is also supposed to take care of his adoptive brother, Ren Kaidou, an antisocial kid who feels more comfortable around dogs than people.

Due to his new brother's distrustful nature, Haru initially has a hard time reaching out to Ren but their relationship eventually grows. He makes a promise to Ren: they will live together in Japan after Haru graduates from high school. However, due to an unfortunate accident, Haru loses all memories of the summer they spent together, including the promise he made. Five years later, expecting Haru to keep his promise, Ren arrives in Tokyo; but to Haru, Ren is just a random boy claiming to be his brother.

[Written by MAL Rewrite]",10,"Apr 6, 2016 to Jun 8, 2016",Spring 2016,"['Boys Love', 'Comedy', 'Drama']"
Taiyou no Mokushiroku: A Spirit of the Sun,,https://myanimelist.net/anime/1857/Taiyou_no_Mokushiroku__A_Spirit_of_the_Sun,6.80,"On August 10 2002, the eruption of Mount Fuji, as well as a series of large-scale earthquakes tsunamis inflict tremendous damage to Japan, sending the country into a state of emergency. Furthermore, another massive earthquake hit Japan on August 15, splitting the country into two. While Japanese refugees were taken in by various countries, the Japanese government accepted aid from China and the United States, which eventually caused China to govern the North, and the USA to govern the South. 15 years later, the Japanese refugees residing in Taiwan and the Taiwanese citizens find themselves clashing with one another, due to job competition and the unimproving conditions of the Japanese refugees. Genichiro Ryu is a survivor of the catastrophic events that took place in Japan, but was raised in Taiwan by a couple who adopted him. He gets himself involved in the situation between the Taiwanese and the Japanese, hoping that the two parties will be able to coexist with one another. 

(Source: ANN)",2,"Sep 17, 2006 to Sep 18, 2006",,"['Drama', 'Sci-Fi']"
Tegamibachi: Omakebachi,Letter Bee Reverse Specials,https://myanimelist.net/anime/9673/Tegamibachi__Omakebachi,6.80,Tegamibachi Reverse DVD short extra episodes.,25,"Dec 22, 2010 to Aug 26, 2011",,['Comedy']
Tennis no Oujisama: Oshougatsu Special,,https://myanimelist.net/anime/5996/Tennis_no_Oujisama__Oshougatsu_Special,6.80,"The New Year has finally arrived for the Seishun Academy Boys' Tennis Team. As part of the festivities, Ryouma Echizen and his fellow first-year club members—Satoshi Horio, Kachirou Katou, and Katsuo Mizuno—celebrate by reminiscing about the past year. As the freshmen revel in nostalgia, it seems as if a strange hanetsuki tournament has begun among the rest of the team.

[Written by MAL Rewrite]",1,"Mar 7, 2003",,"['Sports', 'Shounen']"
Tetsujin 28-gou (1980),The New Adventures of Gigantor,https://myanimelist.net/anime/4208/Tetsujin_28-gou_1980,6.81,"Shotaro Kaneda is a young boy whose dead scientist father created the giant robot Tetsujin 28 after realizing the chances of attacks from outer galaxies. Shotaro has possession of the only controller, kept in an attaché case, which enables him to have direct command of the all mighty Tetsujin 28. If the controller goes into the hands of the enemy, this could lead Tetsujin 28 to fight for villains who want to destroy The Earth. Whenever peace in this world is threatened, Shotaro together with his friends, Dr. Shikishima, Detective Otsuka, must unleash the power of our metallic super hero.

(Source: ANN)",51,"Oct 3, 1980 to Sep 25, 1981",Fall 1980,"['Action', 'Mecha']"
Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,A Certain Scientific Railgun S: All the Important Things I Learned in a Bathhouse,https://myanimelist.net/anime/22759/Toaru_Kagaku_no_Railgun_S__Daiji_na_Koto_wa_Zenbu_Sentou_ni_Osowatta,6.80,Bundled with the official visual book.,1,"Mar 25, 2014",,['Comedy']
Tsubasa to Hotaru,,https://myanimelist.net/anime/21781/Tsubasa_to_Hotaru,6.80,"Tsubasa to Hotaru follows 15-year-old Tsubasa Sonokawa, a young student—and renowned stalker? After one very romantic gesture by a popular upperclassman, she falls head over heels for who she believes to be her one true love. Unfortunately, love can be deceiving, as her feelings are soon proven to be one-sided; the upperclassman directly tells her that she’s annoying and that she needs to stop bothering him. How's that for some tough love?

Shortly after this horrific heartbreak, her good friend Yuri suffers from a sprained wrist, making it impossible for her to continue her position as the basketball team's manager. After some coaxing on Yuri's part, Tsubasa decides to take on the role in her place. This may be the perfect opportunity for Tsubasa to move on and forget about her unrequited love.

On Tsubasa’s first day as a manager, the team’s shooting guard Aki Hidaka saves her from being hit by a ball. Is this another fateful encounter? Or just a random, meaningless event? One thing is for certain: Tsubasa’s days will never be the same again.",1,"Mar 16, 2014",,"['Romance', 'School', 'Shoujo']"
Wan Jie Xian Zong 5th Season,,https://myanimelist.net/anime/49305/Wan_Jie_Xian_Zong_5th_Season,6.80,Fifth season of Wan Jie Xian Zong.,Unknown,"Jun 26, 2021 to ?",,"['Action', 'Fantasy', 'Romance', 'Historical', 'Mythology']"
Warau Salesman,Laughing Salesman,https://myanimelist.net/anime/3077/Warau_Salesman,6.80,"Each episode follows Fukuzou Moguro, a traveling salesman, and his current customer. Moguro deals in things that give his customers their heart's desire, and once his deals are made and their unhealthy desires are satisfied, Moguro's customers are often left with terrible repercussions, especially if they break the rules of his deals...",103,"Oct 17, 1989 to Sep 29, 1992",Fall 1989,"['Comedy', 'Drama', 'Supernatural', 'Adult Cast', 'Psychological', 'Seinen']"
Yaoguai Mingdan,Monster List,https://myanimelist.net/anime/29089/Yaoguai_Mingdan,6.80,"A foxy temptress. A strange misty tree demon. A girl with the power of the goddess Xianjia! Being caught between these women is a feat in it of itself, but our hero Feng Xi must fight in order to protect the peace and save the world!

(Source: EIH Scans)",18,"Dec 13, 2014 to Sep 11, 2015",,"['Action', 'Comedy', 'Fantasy', 'Romance']"
Yuu☆Yuu☆Hakusho: Eizou Hakusho - Opening Ending Encyclopedia,Yu Yu Hakusho Opening & Ending Encyclopedia,https://myanimelist.net/anime/42880/Yuu☆Yuu☆Hakusho__Eizou_Hakusho_-_Opening_Ending_Encyclopedia,6.81,"A special that acts as an epilogue to Yu Yu Hakusho, with the opening and ending songs from the anime interspersed throughout.",1,"Oct 20, 1995",,"['Comedy', 'Music']"
"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.",,https://myanimelist.net/anime/5045/Kamen_no_Maid_Guy__Ano_Natsu_Ichiban_Yutaka_na_Chichi,6.80,"An unreleased episode containing scenes that could not be aired due to ""ethical regulations.""",1,"Dec 22, 2008",,"['Action', 'Comedy', 'Ecchi', 'Shounen']"
Kero 0: Shuppatsu da yo! Zenin Shuugou!,,https://myanimelist.net/anime/11299/Kero_0__Shuppatsu_da_yo_Zenin_Shuugou,6.80,"This is episode 0, the prequel to the main Keroro Gunsou anime series. KeroZero was shown in theaters with Keroro Gunsou Movie 4. 

On the day of Keroro battalion's departure from Keron Planet to Planet Earth, an opposing alien species assails the Keron space station, where Giroro and Zeroro (later known as Dororo) are waiting for Keroro to arrive.",1,"Mar 7, 2009",,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Mecha', 'Space', 'Shounen']"
Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,,https://myanimelist.net/anime/35206/Kirakira☆Precure_A_La_Mode_Movie__Paritto_Omoide_no_Mille-Feuille,6.81,"I'm Usami Ichika! Myself and the others all decided to take part in a famous sweets contest that's to be held in France♪ But Ciel doesn't seem like herself...so making sweets and transforming into a Cure don't go so well for her!

At the contest venue, we meet a pâtissier called Jean-Pierre. Hang on! This is the same man who taught Ciel how to cook in Paris! Ah! I just had a bright idea☆Ciel should create a memory filled-sweet called ""Mille-feuille"" together with Jean for the contest! With that all decided, let's・la・cooking...well, that's what I thought until a mysterious monster attacks the pâtissier! We also find out that Paris is hiding the realest sweet ever!? What is going on~~~!? 

(Source: Precure Wiki)",1,"Oct 28, 2017",,"['Action', 'Fantasy', 'Slice of Life', 'Mahou Shoujo']"
